train/loss_critic,errors,rollout/actions_std,rollout/episode_steps,rollout/return_history,reference_Q_std,total/epochs,train/loss_actor,rollout/return,reference_actor_Q_mean,success rate,rollout/goal_tolerance,total/steps_per_second,rollout/Q_mean,rollout/actions_mean,total/duration,reference_action_std,rollout/episodes,total/episodes,total/steps,reference_Q_mean,rollout/error,reference_actor_Q_std,reference_action_mean,train/param_noise_distance
0.07639445,0.011572248934194937,0.7714372,9.78201422854602,-6.86,3.2970657,1,0.75229704,-8.791129390840373,-1.3303533,1.0,0.01678,24.313298282287917,-2.8994806,0.000103940976,3619.336174726486,0.88139105,8996,8996,87998,-1.9454613,0.13364,3.2509232,0.012628615,0.0
0.08250605,0.01142337647708297,0.7716768,9.759157710024128,-6.86,3.3012147,1,0.7479793,-8.768150910287345,-1.3388501,1.0,0.01674,24.303194368260716,-2.9042406,0.0002626054,3661.9877474308014,0.88126093,9118,9118,88998,-1.9567814,0.024,3.2700932,0.0027423054,0.0
0.07817597,0.010841477367627942,0.77196336,9.728972972972972,-6.37,3.329971,1,0.72624695,-8.737837837837837,-1.3617756,1.0,0.01671,24.28753532633425,-2.909205,0.0008324769,3705.5221450328827,0.87909126,9250,9250,89998,-1.9739864,0.03063,3.287047,0.05117932,0.0
0.08465783,0.011824197349557917,0.7721034,9.706528696394281,-7.21,3.325887,1,0.7575718,-8.715276296138255,-1.3941929,1.0,0.01668,24.27339264513157,-2.913759,0.0005732357,3748.8785078525543,0.88288957,9374,9374,90998,-1.9807482,0.0653,3.2803004,0.01633367,0.0
0.07960699,0.01176793431245134,0.77235526,9.664775711734427,-6.45,3.331353,1,0.7378709,-8.673390061981301,-1.3476717,1.0,0.01664,24.259007719888086,-2.914264,0.0006762787,3792.3232913017273,0.88359225,9519,9519,91998,-1.9558699,0.0235,3.2969844,-0.0002882729,0.0
0.078519925,0.011501388452469102,0.77261806,9.630009319664492,-6.13,3.351816,1,0.74332094,-8.638500569535053,-1.4241953,1.0,0.01661,24.245516621998682,-2.9171999,0.00069689756,3835.6782183647156,0.87718797,9657,9657,92998,-2.0147362,0.16388,3.309224,0.034253698,0.0
0.073921844,0.011512979361728798,0.7728146,9.618706508391321,-7.93,3.316201,1,0.694652,-8.627097830536226,-1.4121132,1.0,0.01658,24.234089151078177,-2.9224408,0.00083203585,3878.7511019706726,0.8822501,9772,9772,93998,-2.0205326,0.05924,3.2663538,-0.037980665,0.0
0.076274924,0.011150746739805272,0.77301157,9.595757575757576,-7.23,3.3280435,1,0.7262432,-8.604040404040404,-1.4114953,1.0,0.01654,24.231763766232547,-2.9252338,0.0022841971,3920.3914711475372,0.87886405,9900,9900,94998,-2.0265336,0.03987,3.284323,0.044551898,0.0
0.080658235,0.011266518235569296,0.7730853,9.576117318435754,-6.5,3.293135,1,0.75815564,-8.584297685554668,-1.3661306,1.0,0.01651,24.219843329762806,-2.9290862,0.001987834,3963.6094541549683,0.8769757,10024,10024,95998,-1.979194,0.02546,3.2625196,-0.015764406,0.0
0.085635975,0.011104551708965918,0.77324116,9.55908150192175,-7.42,3.317032,1,0.73428917,-8.567162708189613,-1.405277,1.0,0.01648,24.202949728939544,-2.931884,0.0017771873,4007.693321943283,0.8751308,10147,10147,96998,-2.0115361,0.04425,3.2909439,0.020113299,0.0
0.07065976,0.011594478347791507,0.77329475,9.54529514903565,-7.39,3.3234074,1,0.70827806,-8.55328268069355,-1.4235655,1.0,0.01644,24.19334136989576,-2.9372892,0.0019227201,4050.6186599731445,0.8804843,10266,10266,97998,-2.0346882,0.21843,3.2764533,-0.007907629,0.0
0.07698116,0.011049846384957296,0.77340865,9.530085684028112,-7.05,3.3107977,1,0.8011627,-8.53798016751709,-1.4264479,1.0,0.01641,24.186415164225977,-2.9436748,0.0021645997,4093.1241495609283,0.8794775,10387,10387,98998,-2.0188093,0.15231,3.285702,-0.008073236,0.0
0.07134285,0.011829563301816035,0.77348965,9.522426435577565,-7.7,3.3241472,1,0.74015474,-8.530235215693743,-1.4260268,1.0,0.01638,24.174921059330124,-2.948319,0.0020987715,4136.435430526733,0.8784287,10501,10501,99998,-2.0299897,0.0903,3.2928267,-0.0128492415,0.0
0.070476934,0.011485105281606926,0.77363193,9.517858825746867,-7.67,3.3437693,1,0.76195276,-8.525586655357648,-1.4152113,1.0,0.01635,24.16166712247936,-2.9548833,0.0026591562,4180.092354059219,0.8799575,10611,10611,100998,-2.03065,0.05133,3.3060348,-0.016702184,0.0
0.07310993,0.011435621448817353,0.77377915,9.475102192493496,-5.65,3.3115392,1,0.7454123,-8.482720178372352,-1.4346116,1.0,0.01631,24.154326173900678,-2.9540136,0.003321567,4222.763212919235,0.876762,10764,10764,101998,-2.0353172,0.07335,3.2744489,-0.010566314,0.0
0.07231882,0.010847971568774074,0.7739985,9.460450160771703,-7.02,3.3458078,1,0.7462196,-8.467983463481856,-1.440362,1.0,0.01628,24.1355903648418,-2.9575052,0.003430392,4267.473819494247,0.87521625,10885,10885,102998,-2.0625086,0.05421,3.3027163,0.0066627786,0.0
0.07348926,0.010948853150523545,0.7740913,9.446816241257153,-6.3,3.3251195,1,0.7321044,-8.454264692524298,-1.4624205,1.0,0.01625,24.125777496757706,-2.9652038,0.002650275,4310.659004211426,0.8781842,11009,11009,103998,-2.0769777,0.00557,3.2964983,-0.031708002,0.0
0.064693406,0.011018010326174797,0.7742208,9.412803729938133,-5.35,3.3311014,1,0.7905806,-8.420156011835381,-1.4943153,1.0,0.01622,24.117969051370498,-2.9653828,0.0024061701,4353.517486333847,0.8745947,11153,11153,104998,-2.1063397,0.03741,3.3190506,0.013916704,0.0
0.06461589,0.010940882880986338,0.77431244,9.388662533215236,-6.62,3.3508174,1,0.7600514,-8.395925597874225,-1.468804,1.0,0.01618,24.10706608266193,-2.9646244,0.0025547233,4396.96807718277,0.87588984,11290,11290,105998,-2.0813966,0.11057,3.3119364,0.017897932,0.0
0.081793614,0.010878152526412346,0.7743523,9.367831188162157,-6.42,3.3207605,1,0.7548711,-8.375010944750898,-1.4555867,1.0,0.01615,24.102694583831024,-2.9671454,0.0027514233,4439.254691123962,0.87542826,11421,11421,106998,-2.0670927,0.04499,3.2960207,-0.04999639,0.0
0.064235024,0.011188199728206234,0.77441746,9.36489767603191,-8.11,3.3516297,1,0.76992583,-8.372008324661811,-1.4787607,1.0,0.01612,24.096550849512198,-2.9732819,0.0030595604,4481.886253118515,0.8821485,11532,11532,107998,-2.0802932,0.04227,3.310433,-0.041123975,0.0
0.07372931,0.010716569563589282,0.7745328,9.355965665236052,-7.18,3.3641756,1,0.768876,-8.363004291845494,-1.4620396,1.0,0.01609,24.09135040326361,-2.979299,0.0037343202,4524.362402915955,0.87715745,11650,11650,108998,-2.0904016,0.18301,3.3461432,0.020539438,0.0
0.07094405,0.010794446215543249,0.77450216,9.330647213504115,-6.17,3.3499339,1,0.74821824,-8.337602850114514,-1.4484007,1.0,0.01606,24.086703433289077,-2.9768455,0.004105823,4566.751955270767,0.87606376,11789,11789,109998,-2.0424843,0.08143,3.3213272,-0.006373768,0.0
0.07010173,0.01060033127155256,0.77462184,9.306615242726586,-6.04,3.3243766,1,0.74185705,-8.313490399932926,-1.4672077,1.0,0.01602,24.079774898129276,-2.9806554,0.004114432,4609.594585895538,0.8737771,11927,11927,110998,-2.0708082,0.00869,3.3008866,0.018006753,0.0
0.06360362,0.010739029072494516,0.77461827,9.288107480510865,-6.23,3.3305097,1,0.7054902,-8.294907944932824,-1.4534376,1.0,0.01599,24.0709407167307,-2.9807549,0.004193388,4652.830203771591,0.87472427,12058,12058,111998,-2.0636406,0.05284,3.2868233,0.018550502,0.0
0.06350356,0.011558409789418196,0.7747056,9.278393693027839,-7.33,3.3512087,1,0.7566109,-8.285127699761846,-1.47962,1.0,0.01596,24.065530205974248,-2.9850378,0.004367625,4695.429480791092,0.87640303,12177,12177,112998,-2.109388,0.07039,3.322496,-0.02685564,0.0
0.06355382,0.010767050064148553,0.7747682,9.253916714018995,-5.66,3.3460941,1,0.7704464,-8.260573098465784,-1.4555137,1.0,0.01593,24.058754094343627,-2.9855332,0.0044419393,4738.316853523254,0.8714745,12319,12319,113998,-2.0704763,0.02384,3.317199,-0.019192213,0.0
0.061510995,0.010833088417405313,0.77481425,9.238630885425037,-7.27,3.3567562,1,0.7548142,-8.245219347581552,-1.4144573,1.0,0.0159,24.05334703383633,-2.9865832,0.004183425,4780.956256866455,0.8758398,12446,12446,114998,-2.038279,0.03336,3.3224483,0.0038724567,0.0
0.059747435,0.011049390402379794,0.7748862,9.232845088361726,-7.22,3.3756132,1,0.7548803,-8.239372711351695,-1.4614775,1.0,0.01586,24.045628536886163,-2.991262,0.0042327167,4824.078514814377,0.8785767,12562,12562,115998,-2.086574,0.06959,3.3400834,-0.007245367,0.0
0.060530767,0.010869479355674293,0.7749436,9.21985815602837,-6.92,3.3520772,1,0.7481603,-8.226319936958236,-1.4737575,1.0,0.01583,24.03730374767735,-2.9927053,0.0046797507,4867.351231575012,0.8740272,12690,12690,116998,-2.088292,0.0059,3.3376255,0.0038212016,0.0
0.063474335,0.010892651213166743,0.7750579,9.215401437050922,-7.72,3.3497252,1,0.73419917,-8.221805685723211,-1.4792898,1.0,0.0158,24.026916330543013,-2.998569,0.0045804386,4911.075494527817,0.87100184,12804,12804,117998,-2.0988033,0.08933,3.3215635,-0.0047154278,0.0
0.05883975,0.010633959923325822,0.77508855,9.202784222737819,-7.39,3.3626747,1,0.7749255,-8.209126063418406,-1.4376496,1.0,0.01577,24.016350115857044,-2.9987721,0.004736913,4954.874467849731,0.8719635,12930,12930,118998,-2.0599356,0.05185,3.328183,0.016726917,0.0
0.06066874,0.010700784666977057,0.77520484,9.195800444478504,-6.91,3.3727636,1,0.7676891,-8.202084450915779,-1.4275138,1.0,0.01574,24.01199107897052,-3.0039384,0.004830028,4997.419814348221,0.867022,13049,13049,119998,-2.051848,0.2009,3.3338346,0.009979904,0.0
0.06030281,0.010969130981755148,0.7751947,9.188197767145136,-7.15,3.3530126,1,0.72235435,-8.194425457583352,-1.4035531,1.0,0.01571,24.00655421001791,-3.0070422,0.00485723,5040.2068927288055,0.86911184,13167,13167,120998,-2.0281143,0.07179,3.326194,0.047683384,0.0
0.056336436,0.010657589284855894,0.7751296,9.181681342665764,-7.59,3.3582857,1,0.77052844,-8.187852788439828,-1.4567869,1.0,0.01568,24.003027013914213,-3.0094213,0.005118424,5082.608952999115,0.86692864,13287,13287,121998,-2.075779,0.05336,3.3323703,0.03539266,0.0
0.056851223,0.010740829736712323,0.7752543,9.16793381037567,-6.86,3.3669944,1,0.77994424,-8.174045915324985,-1.3996531,1.0,0.01564,24.001183164051138,-3.0134876,0.0049995403,5124.664028406143,0.8739277,13416,13416,122998,-2.022588,0.15833,3.3233814,-0.02961612,0.0
0.058818437,0.010785793532173585,0.77532214,9.14829570606463,-6.18,3.3342755,1,0.7484212,-8.1543455806404,-1.3899484,1.0,0.01561,23.996529588354594,-3.0148237,0.004861848,5167.330531835556,0.88013375,13554,13554,123998,-2.0094893,0.10723,3.3006406,0.00560162,0.0
0.057838593,0.010266135006374333,0.77537787,9.132607583838679,-6.59,3.3431861,1,0.7888778,-8.13859867027106,-1.4086466,1.0,0.01558,23.987973480847952,-3.0154896,0.0054904628,5210.861188411713,0.8727755,13687,13687,124998,-2.0141718,0.08624,3.3116345,0.0108217625,0.0
0.06021098,0.01054667247714738,0.77537215,9.121036629506298,-6.45,3.3455706,1,0.78196305,-8.12697263645577,-1.4394081,1.0,0.01555,23.978819978451135,-3.018652,0.005566753,5254.553815126419,0.86928946,13814,13814,125998,-2.0538936,0.0933,3.3268397,-0.04112665,0.0
0.055674717,0.009995032062946019,0.77544403,9.112370838117107,-7.48,3.3536854,1,0.7397853,-8.118254879448909,-1.4162645,1.0,0.01552,23.97187606264791,-3.0214202,0.005943845,5297.7914481163025,0.8753205,13936,13936,126998,-2.0423706,0.0319,3.3261619,0.018709531,0.0
0.054899964,0.010460404120276125,0.77550393,9.109031385666501,-7.97,3.3400218,1,0.8039389,-8.114867269233507,-1.3856362,1.0,0.01549,23.967123800359612,-3.0262241,0.0059938175,5340.565729379654,0.87509036,14051,14051,127998,-2.0010595,0.09057,3.3043504,0.023804536,0.0
0.05227329,0.010089623890748025,0.7755649,9.090133897110642,-6.28,3.3068824,1,0.8188404,-8.095912614517266,-1.3511815,1.0,0.01546,23.957187515777704,-3.0251331,0.005382726,5384.521864891052,0.8703069,14190,14190,128998,-1.970896,0.0558,3.2618852,0.035817765,0.0
0.054363903,0.010116059473672827,0.7756209,9.084923464038582,-7.51,3.3190618,1,0.7938775,-8.090654924162997,-1.4018106,1.0,0.01543,23.951175087124593,-3.0293274,0.005368005,5427.6251385211945,0.8703927,14307,14307,129998,-2.0183048,0.1059,3.2901597,0.019502223,0.0
0.052072156,0.01079566382523543,0.77575105,9.071186205941418,-6.17,3.3635144,1,0.795906,-8.07686448306904,-1.384262,1.0,0.0154,23.943445751887847,-3.030975,0.005165053,5471.142347574234,0.87580234,14441,14441,130998,-2.0085452,0.05512,3.323094,-0.018766513,0.0
0.053055078,0.009934649970881698,0.77587235,9.053913162768366,-6.65,3.3396816,1,0.81394887,-8.05953769119967,-1.399512,1.0,0.01537,23.936291811910838,-3.0329423,0.004993052,5514.555096387863,0.87634933,14579,14579,131998,-2.0189931,0.18494,3.2986298,0.0018705378,0.0
0.05398732,0.01059929450057071,0.7759511,9.037580699966021,-6.58,3.3602455,1,0.7825051,-8.043153244988108,-1.3846613,1.0,0.01533,23.930502815096137,-3.0335922,0.0052174088,5557.676787137985,0.8736184,14715,14715,132998,-2.025704,0.08439,3.3212252,-0.011501436,0.0
0.05038726,0.01077094150593759,0.7760194,9.04102564102564,-8.47,3.3088627,1,0.8095405,-8.04655870445344,-1.3783321,1.0,0.0153,23.925129784807183,-3.038171,0.0054834797,5600.721969127655,0.870996,14820,14820,133998,-2.0062826,0.01728,3.2787774,-0.01478181,0.0
0.05350539,0.010078998266769579,0.77608955,9.032855995717345,-6.96,3.3033745,1,0.8126414,-8.038343147751606,-1.3708774,1.0,0.01527,23.91202795887977,-3.0415738,0.005313035,5645.610662221909,0.8740737,14944,14944,134998,-1.9980545,0.04974,3.2710998,0.024276482,0.0
0.05170355,0.01069430240286112,0.7761977,9.03094494986387,-8.07,3.3243728,1,0.82697,-8.036390198552361,-1.383609,1.0,0.01524,23.905186580817677,-3.045242,0.0056371596,5689.058294534683,0.8749377,15059,15059,135998,-2.0057802,0.02037,3.2937877,0.033480436,0.0
0.050186325,0.009978664052144193,0.7761874,9.013092105263159,-6.08,3.3076735,1,0.8166562,-8.018486842105263,-1.3722488,1.0,0.01521,23.90136200946738,-3.0427847,0.005925091,5731.807247877121,0.8723177,15200,15200,136998,-2.0133195,0.11989,3.28043,-0.0008070022,0.0
0.05042892,0.010357286320085734,0.77626574,8.997066110314252,-6.22,3.3173418,1,0.80585444,-8.00241230929717,-1.3800724,1.0,0.01518,23.894544550648607,-3.0438776,0.0059550097,5775.293172359467,0.8765535,15338,15338,137998,-2.0107942,0.12821,3.2777376,-0.011834721,0.0
0.05006425,0.0100287426286662,0.7763237,8.986810629081269,-6.49,3.30741,1,0.8190678,-7.992112238960368,-1.3830221,1.0,0.01515,23.889783210607437,-3.0460467,0.0059435237,5818.303112030029,0.87527025,15467,15467,138998,-2.0131857,0.12104,3.2729545,-0.0035932362,0.0
0.050194778,0.009841379152212297,0.77629733,8.973014550349337,-6.1,3.3013852,1,0.83795446,-7.978270623677969,-1.3462403,1.0,0.01512,23.883701332505535,-3.0448687,0.006055153,5861.654274225235,0.8760273,15601,15601,139998,-1.9612756,0.15204,3.2432184,-0.0068404577,0.0
0.050012436,0.010029448914088787,0.77639645,8.959207014868472,-6.37,3.300299,1,0.8100749,-7.9644173338416575,-1.3475573,1.0,0.01509,23.879786786174204,-3.0461774,0.0063717277,5904.491579532623,0.87948996,15738,15738,140998,-1.9677454,0.00809,3.2518578,0.006660491,0.0
0.050481018,0.010636167258862537,0.77642876,8.940624606472737,-6.3,3.2884772,1,0.85872316,-7.945787684170759,-1.3299172,1.0,0.01506,23.87490470723288,-3.0457203,0.007062666,5947.583948135376,0.8778253,15882,15882,141998,-1.9603591,0.18292,3.251539,0.02874098,0.0
0.048428588,0.009781185709437581,0.7764396,8.93302929968139,-6.79,3.3153403,1,0.8562394,-7.938152058474418,-1.3728352,1.0,0.01503,23.863792612558225,-3.0481708,0.007817588,5992.25790810585,0.8740823,16007,16007,142998,-1.9941349,0.07668,3.265473,0.0114667965,0.0
0.047121935,0.010757445382841376,0.7764718,8.93226226660877,-8.14,3.2933075,1,0.8683084,-7.937348799702252,-1.3279481,1.0,0.015,23.85878764153911,-3.0515614,0.007489566,6035.4282104969025,0.8730779,16121,16121,143998,-1.9372212,0.03521,3.2398596,-0.008005614,0.0
0.049626555,0.009798268613295648,0.77647835,8.930524759793052,-7.54,3.2934182,1,0.8211204,-7.935575264843558,-1.3377823,1.0,0.01497,23.851251314695517,-3.053531,0.0077467836,6079.261758089066,0.87627506,16236,16236,144998,-1.9689628,0.05173,3.2422073,0.0075041256,0.0
0.048428062,0.009751996755204394,0.77654004,8.921234341582647,-6.57,3.312399,1,0.843852,-7.926245035135961,-1.3865358,1.0,0.01494,23.84394437610975,-3.0553823,0.0075955973,6123.0641078948975,0.868353,16365,16365,145998,-2.0126772,0.07743,3.2706296,0.019813696,0.0
0.048639517,0.00973937393322609,0.77655053,8.90633141472281,-5.6,3.2994528,1,0.86192113,-7.911299606179946,-1.3445526,1.0,0.01491,23.838612089147617,-3.053426,0.0075747115,6166.382482767105,0.87180614,16505,16505,146998,-1.9645422,0.04941,3.2479508,-0.030951625,0.0
0.048877116,0.009961710444980147,0.77663785,8.900108251142651,-7.43,3.3243377,1,0.82390946,-7.905039692085639,-1.3789128,1.0,0.01488,23.833549324980897,-3.0560434,0.007718622,6209.650018215179,0.8762456,16628,16628,147998,-1.9990634,0.10436,3.258203,0.009364401,0.0
0.046426564,0.010160315676653466,0.7767157,8.901009618256765,-8.05,3.3206403,1,0.8730382,-7.905908357727463,-1.3537188,1.0,0.01485,23.82855780267044,-3.0597334,0.007862601,6252.917244672775,0.87367433,16739,16739,148998,-1.9701076,0.02735,3.2717044,0.032508116,0.0
0.04733099,0.01037312559871444,0.7767608,8.894686907020873,-7.72,3.3084195,1,0.85831803,-7.8995493358633775,-1.342315,1.0,0.01482,23.827517473987147,-3.0637658,0.007823895,6295.158535242081,0.87174994,16864,16864,149998,-1.9829555,0.00952,3.2503932,0.0068702796,0.0
0.04722561,0.009702363474902916,0.7768126,8.88380302406307,-6.59,3.3009543,1,0.8548453,-7.888627404836147,-1.3387324,1.0,0.01479,23.82296864180658,-3.064362,0.007917228,6338.3368492126465,0.8723661,16997,16997,150998,-1.9640281,0.10621,3.253552,0.034708243,0.0
0.046499506,0.009547552342506071,0.7768227,8.880689453695588,-7.57,3.3100722,1,0.8537684,-7.885480572597137,-1.3611848,1.0,0.01476,23.818122127586008,-3.067063,0.0076815635,6381.611412763596,0.8716425,17115,17115,151998,-1.9877365,0.02765,3.2559912,-0.025799802,0.0
0.046497922,0.009860278209718276,0.776894,8.877502466198573,-7.11,3.3076622,1,0.84487176,-7.882260778738467,-1.3434904,1.0,0.01473,23.809733897651384,-3.0714946,0.0076959166,6425.859300136566,0.8737529,17233,17233,152998,-1.9769247,0.10663,3.258508,0.021417582,0.0
0.04615929,0.009975180109899425,0.7769208,8.862231685561374,-6.02,3.3008213,1,0.88567024,-7.8669505668412265,-1.3286569,1.0,0.0147,23.803836670759782,-3.071557,0.007952029,6469.461294412613,0.8741671,17377,17377,153998,-1.9625876,0.1513,3.2596786,0.005417496,0.0
0.045582935,0.009483255982787337,0.77698904,8.854555841188231,-6.78,3.2889464,1,0.879178,-7.859240217080834,-1.3625783,1.0,0.01468,23.79875925242991,-3.0732496,0.008297399,6512.860538482666,0.875093,17505,17505,154998,-1.9909064,0.05317,3.2432451,-0.025283888,0.0
0.045654364,0.010282581474023484,0.7770729,8.849557522123893,-7.21,3.299856,1,0.86538726,-7.854209212616293,-1.3247051,1.0,0.01465,23.79512383852634,-3.0769956,0.00902575,6555.880988836288,0.87342745,17628,17628,155998,-1.9715326,0.01081,3.2512183,0.03606561,0.0
0.044104546,0.009656533244025163,0.7770998,8.846218866223374,-6.8,3.2909844,1,0.92215866,-7.850839625831173,-1.3748069,1.0,0.01462,23.791097178447174,-3.079822,0.008942625,6599.023106098175,0.87359154,17746,17746,156998,-1.9922916,0.12688,3.2460392,-0.023529047,0.0
0.04573211,0.009496229629747834,0.7770861,8.837491608861043,-7.0,3.2730823,1,0.91699386,-7.842078764824345,-1.3651474,1.0,0.01459,23.783231327796774,-3.0805855,0.009225665,6643.252038478851,0.8749537,17876,17876,157998,-1.9969978,0.07209,3.23438,-0.02479299,0.0
0.04527574,0.010012977135667884,0.77710915,8.8403113705866,-7.92,3.2795753,1,0.8790052,-7.844870725604671,-1.35445,1.0,0.01456,23.779025770831907,-3.0851123,0.008897977,6686.48083114624,0.87459755,17985,17985,158998,-1.977926,0.03937,3.2235565,-0.013844629,0.0
0.045051757,0.010270378804851227,0.7771269,8.839723756906077,-7.56,3.296994,1,0.92928946,-7.844254143646409,-1.3657604,1.0,0.01453,23.775136065490624,-3.0872238,0.008741464,6729.635513305664,0.8715883,18100,18100,159998,-2.006688,0.17736,3.252955,0.016118601,0.0
0.047843836,0.00989168385676508,0.7771806,8.838594564919022,-7.41,3.2701607,1,0.8673892,-7.843096349162778,-1.3463736,1.0,0.0145,23.77403546206476,-3.090882,0.008753903,6772.00975227356,0.87215716,18215,18215,160998,-1.9764113,0.02604,3.2227328,0.008646796,0.0
0.046081834,0.009087349858043966,0.777183,8.829617921186024,-6.26,3.2872608,1,0.8738476,-7.834087316727531,-1.3843688,1.0,0.01447,23.769177458010432,-3.0898492,0.008726831,6815.465124368668,0.8728933,18347,18347,161998,-2.0162547,0.06821,3.2422307,0.006125728,0.0
0.045812212,0.00942432112716038,0.7771841,8.825915096382932,-6.67,3.294263,1,0.87036085,-7.83035520901018,-1.3268886,1.0,0.01444,23.7664051628441,-3.091887,0.008813311,6858.336331605911,0.8699558,18468,18468,162998,-1.9609358,0.02415,3.2480474,0.011841242,0.0
0.045394916,0.009784208846593694,0.77725524,8.819511670431321,-6.8,3.27679,1,0.9011605,-7.823921695170485,-1.3067613,1.0,0.01441,23.76334827355803,-3.0930927,0.008396523,6901.3001918792725,0.87296367,18594,18594,163998,-1.927347,0.07266,3.2292457,-0.00015746057,0.0
0.044890374,0.009566547118513206,0.77728367,8.816403954047555,-6.96,3.2628367,1,0.8919113,-7.82078546620358,-1.3512592,1.0,0.01439,23.760645809405403,-3.0974925,0.008267104,6944.171523094177,0.87280434,18715,18715,164998,-1.974315,0.19653,3.21026,-0.014429338,0.0
0.043859586,0.009543065006757492,0.7773192,8.812752176682947,-7.19,3.275722,1,0.90243983,-7.817105542578042,-1.3403108,1.0,0.01436,23.757830553628416,-3.1007416,0.008439418,6987.085778951645,0.8674874,18836,18836,165998,-1.9743273,0.16148,3.2319436,0.054291297,0.0
0.04678345,0.009578316956843112,0.77735937,8.81333122229259,-8.28,3.264611,1,0.8952773,-7.8176588558159175,-1.3063922,1.0,0.01433,23.751727861079328,-3.105033,0.008496777,7030.983218431473,0.8642211,18948,18948,166998,-1.9342768,0.04435,3.2216277,0.022280514,0.0
0.042933896,0.009507507591796997,0.7773859,8.801791889342974,-6.15,3.289265,1,0.94949394,-7.806088232212093,-1.3444817,1.0,0.0143,23.744667316944142,-3.107357,0.008316881,7075.188620567322,0.86876893,19086,19086,167998,-1.9667077,0.03831,3.244124,0.024887433,0.0
0.04355545,0.009789008549559582,0.77738744,8.791853085006762,-6.76,3.2744434,1,0.94890803,-7.796119030277807,-1.3048551,1.0,0.01427,23.74202734355547,-3.1065593,0.0084275305,7118.094742059708,0.86815804,19222,19222,168998,-1.9238197,0.13935,3.2269592,0.020118559,0.0
