train/loss_actor,total/steps,success rate,total/steps_per_second,train/loss_critic,rollout/actions_std,errors,rollout/error,reference_action_mean,rollout/return,total/duration,rollout/actions_mean,reference_Q_mean,total/epochs,rollout/return_history,rollout/Q_mean,total/episodes,rollout/goal_tolerance,rollout/episodes,reference_Q_std,train/param_noise_distance,rollout/episode_steps,reference_actor_Q_mean,reference_action_std,reference_actor_Q_std
1.7809561,2471998,1.0,21.260818136207753,0.047049794,0.70093405,0.0006478831431763609,0.07862,0.062898524,-8.258530739124735,116270.12583255768,0.0049402346,-2.6516101,1,-8.59,-3.3250253,267005,0.001,267005,3.3149955,0.0,9.258208647778131,-2.016892,0.8632546,3.1960354
1.7150742,2472998,1.0,21.260141025035193,0.047228742,0.7009125,0.0006541915418054465,0.03499,0.036830056,-8.25902006372169,116320.86527967453,0.0049579428,-2.5685625,1,-9.43,-3.3248508,267099,0.001,267099,3.3440514,0.0,9.258698085728513,-1.8780432,0.86333567,3.2963364
1.7181723,2473998,1.0,21.259374705613247,0.050704937,0.7009019,0.0006656180548641282,0.05304,0.08374395,-8.259062296505318,116372.09627556801,0.004959513,-2.5818791,1,-8.51,-3.3248053,267206,0.001,267206,3.2848418,0.0,9.258740447445042,-1.9497437,0.861679,3.1995418
1.7277243,2474998,1.0,21.25865770811503,0.04618177,0.7008868,0.000663505706269685,0.05265,0.06219698,-8.259219632636265,116423.06085276604,0.004970355,-2.6039982,1,-8.71,-3.3246112,267310,0.001,267310,3.3010538,0.0,9.258897908795031,-1.9678116,0.86059844,3.1987398
1.7403024,2475998,1.0,21.258160755129126,0.049440354,0.70086485,0.0006267055920085902,0.02617,0.06888171,-8.259711896605884,116472.82323813438,0.004977838,-2.6658826,1,-9.63,-3.3244815,267404,0.001,267404,3.3022542,0.0,9.259390285859599,-2.0377147,0.8643814,3.1807942
1.6526521,2476998,1.0,21.257551879837077,0.04816346,0.7008574,0.0006598432466818226,0.03726,0.051533114,-8.26040778789646,116523.20144867897,0.004979162,-2.6420603,1,-9.87,-3.3246102,267492,0.001,267492,3.325001,0.0,9.260086282954257,-1.9796678,0.8598571,3.2335083
1.7181889,2477998,1.0,21.256775281208874,0.0476571,0.70084393,0.0006183412324175627,0.04871,0.044168204,-8.260776788283524,116574.50235128403,0.0049850186,-2.7161272,1,-9.19,-3.324655,267589,0.001,267589,3.303219,0.0,9.260455399885645,-2.0366163,0.8648426,3.2329323
1.7357473,2478998,1.0,21.256262486158665,0.050409403,0.70083463,0.0006179401041513737,0.0124,0.056033034,-8.261548519660035,116624.35960292816,0.0049975277,-2.585807,1,-10.34,-3.3246815,267675,0.001,267675,3.3354003,0.0,9.261227234519474,-1.8585935,0.860997,3.304827
1.7173207,2479998,1.0,21.25580468100746,0.083578326,0.7008248,0.000656780087782125,0.06942,0.06335994,-8.261940239981177,116673.91741776466,0.005010633,-2.6180434,1,-9.33,-3.3248396,267771,0.001,267771,3.2766445,0.0,9.261619070026255,-2.0044274,0.8561823,3.1215982
1.7324855,2480998,1.0,21.25514294617769,0.047595058,0.7008182,0.000645318865572259,0.00476,0.08374775,-8.262454081175521,116724.59725546837,0.0049987705,-2.614655,1,-9.8,-3.3248215,267864,0.001,267864,3.3084776,0.0,9.262133022727951,-1.981399,0.859717,3.1970365
1.6969599,2481998,1.0,21.254674723130897,0.045714136,0.7008068,0.0006500252783048344,0.01057,0.07143501,-8.263028258370777,116774.21707606316,0.0050184247,-2.629199,1,-9.79,-3.3248675,267956,0.001,267956,3.3091378,0.0,9.262707310155399,-1.9791135,0.86270124,3.2065508
1.708034,2482998,1.0,21.253984081180896,0.046370007,0.7007942,0.000653666889849821,0.00077,0.05940048,-8.263137867873358,116825.06162214279,0.0050161364,-2.6740313,1,-8.59,-3.324758,268061,0.001,268061,3.3179088,0.0,9.262817045374002,-1.9654205,0.85710883,3.2824798
1.7547647,2483998,1.0,21.253304363706718,0.052038714,0.7007749,0.0006561233242176175,0.01892,0.09734193,-8.263730239531007,116875.84939694405,0.0050101415,-2.666596,1,-9.74,-3.3245618,268149,0.001,268149,3.2930105,0.0,9.263409522317815,-2.0118585,0.8601891,3.206
1.6548564,2484998,1.0,21.2526423467428,0.04852303,0.7007586,0.0005953676567510834,0.00091,0.10301069,-8.264239780797405,116926.5430366993,0.0050278357,-2.6546679,1,-9.66,-3.3244383,268245,0.001,268245,3.2940483,0.0,9.263919178363064,-1.9941564,0.85974103,3.2063942
1.7172924,2485998,1.0,21.251978559923018,0.046994194,0.70074433,0.0005861940724972178,0.0035,0.0987365,-8.26508897791857,116977.2495765686,0.0050316807,-2.618638,1,-10.97,-3.3244605,268325,0.001,268325,3.3302443,0.0,9.26476847107053,-1.9721229,0.8616557,3.2353494
1.7164372,2486998,1.0,21.251315559947166,0.04958483,0.70072794,0.000632382632345308,0.13284,0.08725085,-8.266057643587374,117027.9549510479,0.0050316537,-2.6837509,1,-11.2,-3.3245173,268408,0.001,268408,3.3126626,0.0,9.2657372358499,-2.029933,0.860242,3.2057738
1.7030666,2487998,1.0,21.25053872843604,0.04955734,0.70071924,0.0006147220932260691,0.06884,0.07576018,-8.266676101870406,117079.29063796997,0.0050225086,-2.6516764,1,-10.47,-3.3246586,268498,0.001,268498,3.2974482,0.0,9.266355801532972,-1.9909481,0.8610241,3.1921859
1.664403,2488998,1.0,21.24882203978046,0.049782757,0.70070267,0.0006184814400440088,0.00108,0.076692075,-8.266908167596185,117135.81088590622,0.0050356304,-2.631053,1,-8.89,-3.3246622,268598,0.001,268598,3.2688818,0.0,9.266587986507718,-1.9764235,0.8566892,3.1729732
1.6598431,2489998,1.0,21.24823882875437,0.048146702,0.70068294,0.0006478656116933379,0.00791,0.074295245,-8.267221936895696,117186.08869504929,0.0050370283,-2.6248183,1,-9.11,-3.3246202,268698,0.001,268698,3.3307629,0.0,9.266901874967436,-1.953637,0.8573517,3.258296
1.6997101,2490998,1.0,21.24766028971184,0.057754233,0.7006741,0.000656985817561498,0.00977,0.07524941,-8.267432300211684,117236.34348607063,0.0050609005,-2.6314206,1,-8.83,-3.3246741,268797,0.001,268797,3.3120275,0.0,9.26711235616469,-1.9295087,0.86322916,3.2685342
1.7344209,2491998,1.0,21.24700955472523,0.046324488,0.7006551,0.0006591517881456481,0.07847,0.056578457,-8.26832216362568,117286.99954605103,0.005064665,-2.6681414,1,-10.42,-3.3247592,268882,0.001,268882,3.317888,0.0,9.268002320720614,-1.9539117,0.8580704,3.2714293
1.6844814,2492998,1.0,21.246358072625625,0.04937821,0.70064366,0.0006405409740089474,0.03416,0.06377103,-8.268762756666927,117337.66283512115,0.005082191,-2.6760712,1,-9.62,-3.3247921,268977,0.001,268977,3.2939026,0.0,9.268443026727192,-2.0192933,0.86625344,3.1990838
1.6940982,2493998,1.0,21.245780786610027,0.051503733,0.7006252,0.000688164314392556,0.04101,0.06484053,-8.269364136070198,117387.91927909851,0.0050870003,-2.6156452,1,-10.29,-3.324658,269067,0.001,269067,3.2949784,0.0,9.269044513076668,-1.9114016,0.8601874,3.253224
1.7122291,2494998,1.0,21.2451120626172,0.046853196,0.70061034,0.0006458581962275955,0.06886,0.061006118,-8.270454739673704,117438.68390274048,0.0051022177,-2.6074274,1,-12.19,-3.3249857,269143,0.001,269143,3.3293364,0.0,9.270135206934604,-1.9103658,0.86355793,3.2775614
1.7136183,2495998,1.0,21.24443851678746,0.04539589,0.70060116,0.0006440073008904837,0.03853,0.05458935,-8.271291512366888,117489.47838878632,0.005093968,-2.652565,1,-11.38,-3.325057,269227,0.001,269227,3.2804654,0.0,9.270972079323396,-1.9865044,0.8656687,3.2012413
1.7541386,2496998,1.0,21.243759339573067,0.04559443,0.7005873,0.0006844277762561784,0.10687,0.06555418,-8.27209434445678,117540.30725383759,0.005089969,-2.6822338,1,-10.73,-3.325245,269311,0.001,269311,3.3247604,0.0,9.271775011046708,-1.9980366,0.8619305,3.2532358
1.7063992,2497998,1.0,21.242924608428464,0.049888086,0.7005811,0.0006597161551782285,0.00176,0.030800259,-8.272612878799126,117592.00044465065,0.005069463,-2.6544948,1,-9.91,-3.325247,269404,0.001,269404,3.295126,0.0,9.27229365562501,-2.0277548,0.8676835,3.1713946
1.7258973,2498998,1.0,21.242286987878888,0.046780623,0.7005638,0.0006741736719343594,0.00081,0.0498502,-8.273011973981543,117642.60606336594,0.0050544757,-2.671421,1,-9.55,-3.3250995,269501,0.001,269501,3.3072023,0.0,9.272692865703652,-2.0073943,0.8664874,3.2224824
1.7188783,2499998,1.0,21.241335056730243,0.04971334,0.70054984,0.0006520655803045974,0.01938,0.027373334,-8.273497457278193,117694.95624089241,0.0050544483,-2.6366525,1,-9.74,-3.325063,269593,0.001,269593,3.2792296,0.0,9.273178457897645,-1.9877477,0.8649521,3.1886604
1.674382,2500998,1.0,21.24058836313058,0.058437914,0.7005239,0.0006608220860558935,0.15621,0.03784554,-8.274377401029383,117746.17337536812,0.005060885,-2.734448,1,-10.38,-3.32488,269676,0.001,269676,3.2544205,0.0,9.274058499829424,-2.038381,0.86248434,3.2058897
1.6726599,2501998,1.0,21.239941173683228,0.049186286,0.70051086,0.0006185003762538826,0.02599,0.04455171,-8.274558064193284,117796.84225773811,0.0050588073,-2.675033,1,-8.43,-3.3248043,269779,0.001,269779,3.2936027,0.0,9.274239284747885,-2.0010915,0.8674903,3.231144
1.6765114,2502998,1.0,21.239245848364423,0.051728334,0.70049256,0.0006492401613851599,0.00079,0.0772966,-8.274707928991452,117847.78131341934,0.005064218,-2.7211974,1,-8.85,-3.3246667,269883,0.001,269883,3.2768621,0.0,9.274389272388404,-2.0559845,0.85877365,3.1935766
1.7356055,2503998,1.0,21.23852927127275,0.04868667,0.7004754,0.0006377122589669819,0.00459,0.044440895,-8.275442736017839,117898.84167671204,0.005062887,-2.7363832,1,-10.32,-3.324698,269969,0.001,269969,3.272252,0.0,9.275124180924477,-2.076965,0.8621603,3.1790507
1.7297877,2504998,1.0,21.237766053950505,0.049900852,0.7004545,0.0006278948498155599,0.10704,0.051608637,-8.276065600479894,117950.16451525688,0.005073563,-2.7223346,1,-9.94,-3.324513,270059,0.001,270059,3.2976325,0.0,9.275747151548366,-2.064238,0.85992485,3.208298
1.7083347,2505998,1.0,21.23729199399579,0.049483463,0.70044136,0.0006444571999871929,0.02385,0.055368196,-8.276673243284261,117999.88438773155,0.0050895098,-2.6924949,1,-10.65,-3.3245308,270149,0.001,270149,3.2671998,0.0,9.27635490044383,-2.0377738,0.85733086,3.1667283
1.7172536,2506998,1.0,21.236793366012602,0.04756043,0.7004295,0.0006469872860766258,0.00796,0.035217475,-8.277017976214264,118049.74304699898,0.005086744,-2.6901424,1,-9.2,-3.3245904,270246,0.001,270246,3.2547317,0.0,9.276699747637338,-1.981914,0.8575961,3.225341
1.7399858,2507998,1.0,21.236168165511497,0.04881343,0.70041394,0.0006581210708398302,0.00765,0.04662602,-8.27791259442303,118100.30794882774,0.005078089,-2.6971416,1,-10.93,-3.3246267,270326,0.001,270326,3.243157,0.0,9.277594460022343,-1.9947289,0.8604333,3.1938539
1.6825475,2508998,1.0,21.235666181198923,0.048103243,0.7004089,0.0006213177862508478,0.06412,0.020979652,-8.27837601970254,118150.19027853012,0.005063838,-2.7354584,1,-10.03,-3.324724,270422,0.001,270422,3.2833402,0.0,9.278057998239788,-2.0598996,0.86497575,3.2127404
1.6826712,2509998,1.0,21.235032378309096,0.050277643,0.70039195,0.0006163731205403824,0.01342,0.037647218,-8.278292401638254,118200.8087053299,0.0050641703,-2.652311,1,-7.77,-3.324542,270532,0.001,270532,3.2981367,0.0,9.277974509485015,-1.9873466,0.86135167,3.2226198
1.7253727,2510998,1.0,21.234412809571406,0.07110805,0.7003826,0.000623569858804978,0.0119,0.023817435,-8.27895470048518,118251.35088586807,0.0050716293,-2.6735604,1,-9.85,-3.324604,270621,0.001,270621,3.2708948,0.0,9.278636912878158,-1.9813918,0.86978936,3.2239249
1.6700673,2511998,1.0,21.233934996363264,0.05206847,0.70036435,0.0006295806139642547,0.00111,0.035686385,-8.279541651429014,118301.10624480247,0.0050873165,-2.6546688,1,-10.22,-3.3245254,270711,0.001,270711,3.296386,0.0,9.27922396947298,-2.006125,0.8658204,3.1965683
1.7044382,2512998,1.0,21.233130922476587,0.050652675,0.70034397,0.0006183049425156899,0.0003,0.058719005,-8.280194681703538,118352.68237996101,0.00511183,-2.6598158,1,-9.84,-3.324432,270801,0.001,270801,3.2949364,0.0,9.279877105328266,-2.0303745,0.86623245,3.16332
1.6539612,2513998,1.0,21.23261985163556,0.0501195,0.70032877,0.000626977594876616,0.12114,0.04234546,-8.280034549837033,118402.62848234177,0.005114237,-2.7069218,1,-7.64,-3.3242784,270913,0.001,270913,3.2841423,0.0,9.279717104753187,-2.0464597,0.8620461,3.1900275
1.7476965,2514998,1.0,21.23226131012277,0.04659537,0.7003157,0.0006303270451263752,0.06561,0.050797146,-8.280137408354458,118451.72604393959,0.0051152185,-2.663653,1,-8.52,-3.3240986,271017,0.001,271017,3.2863061,0.0,9.279820085086913,-2.0301564,0.86562765,3.177348
1.6870003,2515998,1.0,21.231719522931837,0.049857654,0.7003062,0.0006187967026888102,0.00765,0.035507083,-8.280512994533664,118501.84801483154,0.005108601,-2.6926956,1,-9.28,-3.3240852,271114,0.001,271114,3.2376413,0.0,9.280195784799014,-2.0117455,0.86350274,3.1855676
1.6862568,2516998,1.0,21.231128412492794,0.048536364,0.7002948,0.0006366872414948294,0.06868,0.04820624,-8.280842449918698,118552.24795866013,0.0051117814,-2.6524074,1,-9.05,-3.3241155,271209,0.001,271209,3.2342472,0.0,9.280525351297339,-1.9904689,0.86115915,3.1497421
1.7125441,2517998,1.0,21.23064765969953,0.056268726,0.70028234,0.0006049663687339756,0.03077,0.07327635,-8.281549139510282,118602.03420829773,0.005114151,-2.7378836,1,-10.32,-3.3241425,271299,0.001,271299,3.2868986,0.0,9.281232146082367,-2.0526304,0.86181754,3.2063332
1.7105862,2518998,1.0,21.23003851194055,0.05208422,0.70026475,0.0006421236002772956,0.02818,0.047279537,-8.281835968444984,118652.54029488564,0.0051133716,-2.7129908,1,-9.06,-3.323966,271399,0.001,271399,3.2398431,0.0,9.281519091816845,-2.0763345,0.8614922,3.1236308
1.6974579,2519998,1.0,21.22963842262856,0.05147248,0.7002397,0.0006105589039461513,0.00146,0.06330348,-8.282800079564458,118701.88035392761,0.005104312,-2.7028036,1,-11.39,-3.3238678,271478,0.001,271478,3.2978132,0.0,9.282483295147305,-2.0595205,0.86566514,3.1957726
1.7108331,2520998,1.0,21.229024423467706,0.051852994,0.70022994,0.0006139121091800614,0.15111,0.039138895,-8.283204577757813,118752.41884469986,0.005107524,-2.6980343,1,-10.39,-3.323909,271574,0.001,271574,3.3022425,0.0,9.282887905322307,-2.0810356,0.87010926,3.1614947
1.7295997,2521998,1.0,21.228351223795787,0.049496885,0.7002129,0.0006021414831586932,0.03486,0.0445457,-8.283958933810402,118803.29157042503,0.00510909,-2.699372,1,-10.33,-3.323995,271659,0.001,271659,3.257494,0.0,9.283642360459252,-2.0503004,0.8652662,3.169125
1.685741,2522998,1.0,21.227888625790623,0.04834366,0.70019907,0.0006449608200228292,0.01733,0.05186902,-8.284453161510637,118852.98837184906,0.0051180203,-2.7105827,1,-9.39,-3.3239038,271753,0.001,271753,3.2844973,0.0,9.284136697662952,-2.0920446,0.8607511,3.150257
1.7019627,2523998,1.0,21.22728560044724,0.062324934,0.7001897,0.0006418883494478938,0.07593,0.063928954,-8.285099432758734,118903.47393012047,0.005116468,-2.7142162,1,-10.19,-3.3239374,271842,0.001,271842,3.2483423,0.0,9.284783072520067,-2.080815,0.8629076,3.1346166
1.6519153,2524998,1.0,21.22671713346295,0.04954934,0.7001737,0.0006359882907324135,0.00256,0.03752555,-8.285786783363365,118953.76869273186,0.0051186397,-2.650971,1,-10.81,-3.3237612,271930,0.001,271930,3.2751372,0.0,9.285470525502888,-1.989778,0.8696629,3.1928153
1.6808482,2525998,1.0,21.226202584712897,0.047233697,0.70015764,0.0006562081625515224,0.03095,0.0289041,-8.286121281632774,119003.76385831833,0.0051280195,-2.708578,1,-9.47,-3.3235939,272028,0.001,272028,3.2913709,0.0,9.285805137706413,-2.0544808,0.8620935,3.184987
1.6677476,2526998,1.0,21.22550479563496,0.04892324,0.7001474,0.0006409143067221643,0.0122,0.03743492,-8.286323765567065,119054.78924202919,0.005125832,-2.6613693,1,-8.88,-3.3234286,272129,0.001,272129,3.2887456,0.0,9.286007738976735,-2.0524497,0.86869615,3.144145
1.7036941,2527998,1.0,21.224768869604663,0.051212527,0.7001269,0.0006346059555240666,0.00093,0.05850329,-8.287195274271523,119106.0319917202,0.0051449537,-2.7152307,1,-10.63,-3.3236136,272212,0.001,272212,3.2782133,0.0,9.286879344040674,-2.093727,0.8628741,3.1581547
1.6908058,2528998,1.0,21.224106227914376,0.047399227,0.7001086,0.0006310935313165625,0.02024,0.05548063,-8.287740404919555,119156.8668589592,0.0051436154,-2.7254639,1,-10.13,-3.3236039,272301,0.001,272301,3.277064,0.0,9.287424577948666,-2.0931919,0.8664046,3.1626353
1.6540207,2529998,1.0,21.223470223144663,0.047566704,0.7000969,0.0006328967404605094,0.00028,0.05233395,-8.287991365765555,119207.55528664589,0.0051680827,-2.7033944,1,-8.68,-3.323502,272404,0.001,272404,3.2664998,0.0,9.287675658213535,-2.111181,0.8646009,3.1103277
1.6847513,2530998,1.0,21.22297385028495,0.046548475,0.70009017,0.0006090184378042672,0.00132,0.046365578,-8.288306140872361,119257.46211886406,0.0051700193,-2.6755044,1,-9.34,-3.323464,272502,0.001,272502,3.2960455,0.0,9.287990546858373,-2.0707269,0.8657148,3.1537926
1.6866994,2531998,1.0,21.222424829272562,0.054888975,0.70007306,0.0006234624390242575,0.01076,0.024161497,-8.289271812782255,119307.66726088524,0.005162404,-2.6790285,1,-11.24,-3.3234692,272581,0.001,272581,3.2728846,0.0,9.288956310234388,-2.0331097,0.8627861,3.1724627
1.7063513,2532998,1.0,21.22179498352401,0.048512258,0.70005834,0.0006182837463220003,0.00141,0.038540825,-8.289829134744803,119358.32958364487,0.005162055,-2.7013938,1,-10.42,-3.3234773,272671,0.001,272671,3.280498,0.0,9.289513736334264,-2.0739903,0.8711894,3.1598904
1.6361575,2533998,1.0,21.221170604300468,0.048480295,0.70003843,0.0006312839839286767,0.0465,0.023482258,-8.290386561276415,119408.96415424347,0.005179,-2.6713288,1,-9.87,-3.3232641,272764,0.001,272764,3.2793794,0.0,9.290071270402253,-2.0384724,0.86405665,3.1719503
1.6899496,2534998,1.0,21.220572592281435,0.046821285,0.7000193,0.0006344236590571368,0.11172,0.04295675,-8.290847253882973,119459.45327234268,0.005190712,-2.6976733,1,-9.88,-3.3231282,272858,0.001,272858,3.2848766,0.0,9.290532071627,-2.1115823,0.8680675,3.1240895
1.6915485,2535998,1.0,21.219983528731657,0.046926364,0.7000031,0.0006156222758990326,0.00331,0.04314808,-8.290914885900287,119509.89483880997,0.005208223,-2.7495475,1,-8.38,-3.322905,272963,0.001,272963,3.2738981,0.0,9.29059982488469,-2.14736,0.86410373,3.1269338
1.7054048,2536998,1.0,21.21924934860932,0.048547707,0.6999889,0.0005925405474510881,0.0012,0.04345407,-8.291416412750499,119561.1568684578,0.0052172216,-2.7476068,1,-9.57,-3.322866,273056,0.001,273056,3.2583523,0.0,9.29110145904137,-2.1476455,0.8660177,3.0999439
1.6643305,2537998,1.0,21.21843660982237,0.046952706,0.6999694,0.0006646095430435215,0.15842,0.051383954,-8.29153136794784,119612.865295887,0.005226201,-2.6894474,1,-8.78,-3.3226051,273161,0.001,273161,3.2513545,0.0,9.291216535303356,-2.0774431,0.8664458,3.1111228
1.6855152,2538998,1.0,21.21773399408833,0.05778609,0.69995785,0.0006529824707757497,0.01305,0.03596787,-8.291675052970948,119663.95660853386,0.005224208,-2.730124,1,-8.48,-3.3225148,273263,0.001,273263,3.238812,0.0,9.291360337843031,-2.1357596,0.8659837,3.0915918
1.663612,2539998,1.0,21.217032027635927,0.046501555,0.6999459,0.0006148722919561964,0.00858,0.021553764,-8.292223327821596,119715.04764151573,0.0052175145,-2.6390777,1,-9.69,-3.322486,273356,0.001,273356,3.2554636,0.0,9.291908719764702,-2.0258484,0.8645491,3.1280081
1.6731776,2540998,1.0,21.216410817973234,0.05114354,0.69993335,0.0006431304303703047,0.01852,0.0228805,-8.292882637761297,119765.68618512154,0.005225299,-2.6968603,1,-10.08,-3.3223677,273444,0.001,273444,3.249396,0.0,9.292568130951858,-2.101207,0.86352354,3.1081572
1.6379373,2541998,1.0,21.215840637625714,0.047223724,0.69991505,0.0006556879527507582,0.00229,0.013030052,-8.293202158462753,119816.0395064354,0.005236635,-2.7194924,1,-9.45,-3.3224263,273528,0.001,273528,3.2650871,0.0,9.29288774823784,-2.0847716,0.8616325,3.1569016
1.6765157,2542998,0.99,21.215207700237645,0.046671905,0.6999025,0.000682739073453767,0.01662,0.03725332,-8.294361440851413,119866.7501130104,0.005256425,-2.6993313,1,-12.01,-3.3224833,273616,0.001,273616,3.237679,0.0,9.29404347698965,-2.106249,0.85986054,3.1033814
1.692015,2543998,0.99,21.214572108364514,0.04553784,0.6998823,0.0006897797129279019,0.04378,0.021187514,-8.2952644712949,119917.47875022888,0.005256926,-2.7076445,1,-12.0,-3.3225129,273697,0.001,273697,3.2384076,0.0,9.294942947858399,-2.0836577,0.8612071,3.11736
1.6942157,2544998,1.0,21.213821130295198,0.04854,0.69987315,0.0006153691006907471,0.02022,0.029649159,-8.295866114410526,119968.86295819283,0.005266144,-2.6691048,1,-10.15,-3.3227088,273786,0.001,273786,3.2432175,0.0,9.295544695492099,-2.0526872,0.8638036,3.115592
1.6589293,2545998,1.0,21.213194253049327,0.048279814,0.69986284,0.000659223717914385,0.06477,0.04442997,-8.296058973010865,120019.54866528511,0.0052746534,-2.7822962,1,-8.82,-3.3225522,273888,0.001,273888,3.2156541,0.0,9.295737673793667,-2.1678126,0.8659273,3.0914621
1.6692587,2546998,1.0,21.212648868747856,0.05263456,0.69985384,0.0006443160218500212,0.00058,0.022345817,-8.296891653161637,120069.7760925293,0.005282666,-2.7359364,1,-10.48,-3.3226962,273972,0.001,273972,3.2402654,0.0,9.296570452454995,-2.1265502,0.86476994,3.1116996
1.6668173,2547998,1.0,21.21190020951749,0.053085107,0.6998422,0.0006323036877352773,0.05212,0.034202684,-8.29751879150551,120121.15721988678,0.0052843047,-2.7340565,1,-10.51,-3.3226469,274060,0.001,274060,3.2180753,0.0,9.297197693935635,-2.1523745,0.8632681,3.079543
1.6667752,2548998,1.0,21.211355141392016,0.048191104,0.6998292,0.0006578705238414107,0.00081,0.022729287,-8.298286314591495,120171.38853263855,0.0052968515,-2.778049,1,-10.83,-3.322784,274146,0.001,274146,3.2342846,0.0,9.297965317750396,-2.18265,0.86263096,3.0942163
1.6666436,2549998,1.0,21.21066049889645,0.048573658,0.6998226,0.000607344217975155,0.03678,0.023615792,-8.298311759343665,120222.47021174431,0.0053035165,-2.725243,1,-8.5,-3.3228078,274250,0.001,274250,3.2381032,0.0,9.297990884229717,-2.1075394,0.8579063,3.1174178
1.6539829,2550998,1.0,21.20989331609427,0.04851844,0.69980174,0.0006737472708133865,0.00058,0.029758543,-8.29889955274966,120273.9665863514,0.0053147087,-2.8496788,1,-9.89,-3.3226295,274343,0.001,274343,3.2342293,0.0,9.298578786409713,-2.2734778,0.86464095,3.07398
1.6452932,2551998,1.0,21.20931313539701,0.04847448,0.6997862,0.000613188476737472,0.11378,0.015898963,-8.299295287095811,120324.4057791233,0.0053291214,-2.728096,1,-9.52,-3.3226218,274438,0.001,274438,3.2293422,0.0,9.298974631792973,-2.1655967,0.8642967,3.0543752
1.6705046,2552998,1.0,21.208617481532652,0.048008513,0.69976884,0.0006475964379722451,0.04748,0.029838115,-8.299298467993967,120375.5031285286,0.0053182496,-2.7697291,1,-7.95,-3.3225346,274542,0.001,274542,3.2229314,0.0,9.298977934159437,-2.2126637,0.86909705,3.038509
1.7189746,2553998,1.0,21.207806026057792,0.05085142,0.699765,0.0006366743578734593,0.01188,0.026069498,-8.299606035449527,120427.26139903069,0.0053170538,-2.694069,1,-8.76,-3.3225431,274644,0.001,274644,3.2412522,0.0,9.299285620658015,-2.1275723,0.8619771,3.0710301
1.7293334,2554998,1.0,21.206787676882122,0.049180493,0.6997498,0.0006436835264795193,0.0889,0.031897694,-8.300593688915745,120480.19902539253,0.005310093,-2.769547,1,-10.76,-3.3226314,274723,0.001,274723,3.2452972,0.0,9.300273366263472,-2.1561313,0.86063987,3.1152163
1.6721737,2555998,1.0,21.2060529156631,0.049663763,0.69973403,0.0006089967030086152,0.00132,-0.005466064,-8.301338757746345,120531.52984976768,0.005323362,-2.748681,1,-10.76,-3.3226154,274807,0.001,274807,3.2067795,0.0,9.3010185330068,-2.1759162,0.8581827,3.0505846
1.669143,2556998,1.0,21.205442396301528,0.048450235,0.6997248,0.00063747706101098,0.00294,0.032139104,-8.30164382864023,120582.1577410698,0.005320127,-2.7499619,1,-9.14,-3.3227365,274907,0.001,274907,3.2367494,0.0,9.30132372038544,-2.1745677,0.8568482,3.0706532
1.6794014,2557998,1.0,21.204796966018666,0.051006757,0.6997135,0.0006175341237864107,0.02672,0.036177624,-8.302413533533825,120632.98715376854,0.0052947616,-2.7461128,1,-10.1,-3.322934,274991,0.001,274991,3.2229786,0.0,9.302093523060755,-2.1513698,0.86302006,3.0663874
1.6494228,2558998,1.0,21.204153358115416,0.045603376,0.6997052,0.0006554372045542028,0.19155,0.022836769,-8.302795115727024,120683.80928874016,0.005291371,-2.7488031,1,-9.33,-3.3228848,275087,0.001,275087,3.192403,0.0,9.30247521693137,-2.1598594,0.8594945,3.0533497
1.6600128,2559998,1.0,21.203478792730746,0.04861948,0.69969237,0.0005871468337417238,0.03095,0.009529074,-8.303037570815482,120734.81078386307,0.0053156894,-2.7656016,1,-8.97,-3.3227556,275187,0.001,275187,3.252966,0.0,9.302717788267614,-2.1768007,0.86019635,3.0899587
1.6641395,2560998,1.0,21.20266063245671,0.049805745,0.6996747,0.0006070637919141816,0.0402,0.039756168,-8.30356474703846,120786.63354539871,0.005318893,-2.779039,1,-10.16,-3.322657,275279,0.001,275279,3.2120187,0.0,9.303245071363962,-2.1876254,0.866493,3.063287
1.7079006,2561998,1.0,21.201884036005254,0.04832728,0.6996577,0.0006166778080919796,0.00244,0.021713967,-8.304001888368377,120838.22341680527,0.0053299693,-2.793968,1,-9.84,-3.3225877,275370,0.001,275370,3.2207818,0.0,9.30368231833533,-2.1672654,0.85858536,3.0943067
1.6676663,2562998,1.0,21.201192556402713,0.051780865,0.6996383,0.0006271527021961336,0.024,0.026208976,-8.304511974211067,120889.33172893524,0.005356266,-2.7228649,1,-9.58,-3.3224113,275467,0.001,275467,3.2132058,0.0,9.30419251670799,-2.1159658,0.8582391,3.0774105
1.6769366,2563998,1.0,21.200673038828178,0.046742696,0.6996194,0.0006548657316472481,0.04764,0.04278377,-8.30512601839923,120939.46240782738,0.0053615817,-2.803093,1,-9.84,-3.322481,275555,0.001,275555,3.2162435,0.0,9.30480666291666,-2.1631446,0.8596137,3.1087403
1.656831,2564998,1.0,21.20015397407479,0.048569217,0.6996069,0.0006461559443206362,0.00711,0.015017639,-8.305485519838347,120989.59295940399,0.0053731035,-2.7918315,1,-9.36,-3.3224247,275653,0.001,275653,3.2026792,0.0,9.305166277892859,-2.1906848,0.863968,3.0646124
1.663358,2565998,1.0,21.199553606789177,0.051009044,0.6995929,0.0006390693096150615,0.04265,0.029003441,-8.305322667208193,121040.19016599655,0.005363825,-2.8003983,1,-8.0,-3.3222015,275764,0.001,275764,3.213157,0.0,9.305003553763363,-2.2245626,0.85978985,3.0475788
