rollout/error,errors,rollout/return,reference_action_mean,rollout/episodes,rollout/return_history,train/loss_critic,reference_action_std,reference_actor_Q_mean,rollout/actions_mean,rollout/Q_mean,total/steps,train/loss_actor,reference_Q_mean,total/steps_per_second,train/param_noise_distance,reference_Q_std,success rate,rollout/goal_tolerance,rollout/actions_std,total/duration,total/episodes,reference_actor_Q_std,rollout/episode_steps,total/epochs
0.12346,0.001045304451795203,-12.106387257973436,-0.24721928,129273,-21.43,0.12502976,0.8164003,-4.3086224,-0.0010428758,-4.005364,1693998,3.3211982,-4.694351,24.72939235777591,0.0,3.926235,0.99,0.001,0.70238847,68501.40009474754,129273,3.9081254,13.104043381061784,1
0.01152,0.0007173113450475239,-12.109817113250589,-0.28524873,129315,-22.82,0.12118489,0.8004716,-4.308315,-0.0010519304,-4.005364,1694998,3.3303015,-4.7263246,24.730123509326713,0.0,3.9608417,1.0,0.001,0.7023356,68539.81135034561,129315,3.9702375,13.107473997602753,1
0.2007,0.0007199403690943343,-12.113735282521473,-0.27439645,129353,-24.65,0.14360134,0.80795556,-4.327328,-0.001027564,-4.0059843,1695998,3.2699585,-4.7675858,24.730391686487426,0.0,3.9447534,1.0,0.001,0.7022659,68579.50417852402,129353,3.9555447,13.11139285521016,1
0.03946,0.0011504209057009837,-12.118418611841088,-0.27370036,129380,-26.51,0.14563702,0.80770725,-4.2875676,-0.0010062355,-4.0073786,1696998,3.2915695,-4.724576,24.730867380662012,0.0,3.9434285,0.98,0.001,0.70219207,68618.62036132812,129380,3.9525547,13.116061215025507,1
0.00227,0.0011487895303091994,-12.121915035002859,-0.2718943,129418,-27.07,0.1419509,0.8068147,-4.351761,-0.0009959901,-4.0073133,1697998,3.2712336,-4.7469893,24.731641081326664,0.0,3.941939,0.98,0.001,0.7021151,68656.90774083138,129418,3.9351199,13.119558330371355,1
0.0831,0.0011609093834875426,-12.127512630749502,-0.22396243,129446,-31.6,0.109554835,0.82588625,-4.3680115,-0.0009972969,-4.007567,1698998,3.2997825,-4.768108,24.732373448135036,0.0,3.9291215,0.97,0.001,0.70204484,68695.30753135681,129446,3.9250813,13.125148710659271,1
0.08791,0.0007461347509820588,-12.13068089674186,-0.25451276,129491,-25.5,0.1444911,0.818294,-4.3934193,-0.001014729,-4.0076523,1699998,3.3091857,-4.8460736,24.733163157174314,0.0,3.9728818,0.99,0.001,0.70198387,68733.5456931591,129491,3.9829156,13.128317798148133,1
0.07069,0.0016460861022369782,-12.134822352269042,-0.24872752,129526,-26.68,0.11869629,0.81856436,-4.2744894,-0.0009924476,-4.0083904,1700998,3.2329018,-4.7268,24.733981305520317,0.0,3.9688735,0.98,0.001,0.70191604,68771.70233893394,129526,3.9915233,13.132452171764742,1
0.03164,0.0016575545677937592,-12.139039827107132,-0.21956493,129560,-24.68,0.123203784,0.8221963,-4.3662324,-0.0009908053,-4.0084424,1701998,3.2343884,-4.772238,24.734668460126215,0.0,3.9560905,0.98,0.001,0.70184106,68810.22087454796,129560,3.9494963,13.136662550169806,1
0.10454,0.0016634851091974566,-12.142631172839506,-0.24275462,129600,-26.12,0.14951243,0.8141052,-4.3401957,-0.000994265,-4.0087304,1702998,3.2294476,-4.769964,24.73510545981941,0.0,3.9093106,0.98,0.001,0.70178735,68849.43356180191,129600,3.933777,13.140254629629629,1
0.23978,0.0007383466123458141,-12.145314307751638,-0.2423469,129650,-23.39,0.11596635,0.8139691,-4.3588233,-0.0009827357,-4.008697,1703998,3.2279077,-4.807081,24.734940524426527,0.0,3.9731336,0.99,0.001,0.7017272,68890.32129740715,129650,3.975326,13.142938681064404,1
0.0407,0.0007063907106897556,-12.149078571979336,-0.25254726,129690,-21.51,0.12946294,0.8135007,-4.3661284,-0.0009747134,-4.009194,1704998,3.2305346,-4.783833,24.73549411229201,0.0,3.9544036,1.0,0.001,0.70166993,68929.20724606514,129690,3.9642668,13.146703678001387,1
0.0715,0.0007159119403063703,-12.152147437873836,-0.25848982,129736,-21.79,0.11932674,0.8110882,-4.502103,-0.00097122916,-4.0092826,1705998,3.2011478,-4.8833046,24.73598758533419,0.0,3.9401832,1.0,0.001,0.7016074,68968.25906443596,129736,3.944165,13.149773385953011,1
0.00116,0.0008307774318490109,-12.155824741473639,-0.21349786,129774,-21.9,0.12660155,0.8149963,-4.426919,-0.00096874306,-4.0100055,1706998,3.2876763,-4.8376923,24.731071795816394,0.0,3.941613,0.99,0.001,0.70156014,69022.40283370018,129774,3.9431589,13.153443679011204,1
0.0046,0.000848301853080303,-12.15963732445903,-0.25147665,129813,-25.38,0.136544,0.8086887,-4.3396072,-0.00096746965,-4.010706,1707998,3.3231173,-4.7903776,24.731611594160185,0.0,3.955277,0.98,0.001,0.7015064,69061.33041501045,129813,3.978891,13.157249273955614,1
0.12308,0.0008444474078516394,-12.163658067000386,-0.2429641,129850,-25.84,0.1290875,0.80923915,-4.3849573,-0.00096577976,-4.0109525,1708998,3.2799218,-4.8238707,24.732362054174665,0.0,3.9124253,0.97,0.001,0.70143783,69099.66772508621,129850,3.9334,13.161262995764343,1
0.18079,0.0008220403461268477,-12.167161949927632,-0.22206517,129892,-24.78,0.118277445,0.80300444,-4.3445835,-0.00096507,-4.012719,1709998,3.2786112,-4.799011,24.732939813184675,0.0,3.9651036,0.98,0.001,0.70137405,69138.48547387123,129892,3.963184,13.164759954423674,1
0.00107,0.0012017735448447931,-12.171377112773621,-0.26031855,129924,-25.88,0.11036114,0.800899,-4.429248,-0.00095562194,-4.0135818,1710998,3.2625332,-4.8511624,24.73336557792312,0.0,3.9601898,0.97,0.001,0.7012993,69177.7265253067,129924,3.9714522,13.168968012068595,1
0.00319,0.0012209819383453978,-12.175053475524368,-0.2469564,129966,-25.4,0.13374098,0.8027621,-4.5632477,-0.0009536701,-4.014565,1711998,3.2583702,-4.9602623,24.733988362482915,0.0,3.9577703,0.98,0.001,0.7012462,69216.41487455368,129966,3.9438558,13.1726451533478,1
0.11064,0.0011278573471128442,-12.178637909019583,-0.26674202,130006,-24.74,0.13709284,0.8052501,-4.4114966,-0.0009601487,-4.0150275,1712998,3.2985265,-4.8272066,24.734457829726207,0.0,3.9579957,0.99,0.001,0.7011913,69255.53055548668,130006,3.9597275,13.176230327831023,1
0.00361,0.000727573937417225,-12.180847955464653,-0.28481767,130054,-20.4,0.14619456,0.7970831,-4.4008484,-0.0009599091,-4.0151525,1713998,3.2029276,-4.83591,24.734533217992436,0.0,3.9651039,1.0,0.001,0.70113844,69295.74877738953,130054,3.949816,13.178441262860042,1
0.13024,0.0007443242962461545,-12.1845825102422,-0.2658874,130099,-21.62,0.1256026,0.80522704,-4.4134192,-0.0009865728,-4.015057,1714998,3.2695048,-4.8504753,24.735375320723307,0.0,3.9751198,1.0,0.001,0.7010791,69333.81756949425,130099,3.965674,13.182176650089547,1
0.11444,0.0007552700074162851,-12.188339980174739,-0.27350524,130137,-22.15,0.13425034,0.8049841,-4.422694,-0.0009906428,-4.0154004,1715998,3.2335248,-4.874874,24.735804326639748,0.0,3.9703386,1.0,0.001,0.70101815,69373.04230499268,130137,3.9684832,13.185934822533177,1
0.16925,0.00078435206299237,-12.192348761282888,-0.23770516,130175,-23.52,0.11471018,0.7960385,-4.3985796,-0.000985252,-4.017096,1716998,3.2675762,-4.7957916,24.736353541863892,0.0,3.9565773,0.98,0.001,0.7009631,69411.92836260796,130175,3.92303,13.189928941809104,1
0.00601,0.0010885003133583055,-12.195286402137937,-0.23807578,130219,-22.54,0.119286574,0.80836195,-4.3645854,-0.0009845173,-4.018434,1717998,3.3416739,-4.8101053,24.736927624690342,0.0,3.9779797,0.97,0.001,0.700907,69450.74287581444,130219,3.9704244,13.192859720931661,1
0.00099,0.0010576840961321985,-12.200021496955877,-0.2440973,130251,-25.0,0.13200936,0.81372505,-4.4858484,-0.0009752625,-4.019062,1718998,3.310153,-4.9079647,24.737596183354167,0.0,3.9170103,0.98,0.001,0.70084274,69489.29019856453,130251,3.9039395,13.197595411935417,1
0.04609,0.0010837704910507506,-12.202850389108045,-0.27398777,130298,-24.68,0.1104956,0.8043093,-4.4644113,-0.00095554703,-4.020053,1719998,3.3388653,-4.871821,24.737998790512325,0.0,3.9495869,0.98,0.001,0.7007836,69528.58291268349,130298,3.9651916,13.200417504489709,1
0.00422,0.0007662139595961414,-12.20555900787897,-0.26980937,130347,-19.56,0.13928786,0.8034165,-4.351343,-0.0009373525,-4.02057,1720998,3.2891016,-4.804924,24.738695139285145,0.0,3.980256,0.99,0.001,0.7007344,69567.0483148098,130347,3.9788902,13.203127037829793,1
0.01103,0.0007336661475418804,-12.208630831409662,-0.25491163,130393,-19.9,0.12274306,0.80901575,-4.3398542,-0.0009441905,-4.020861,1721998,3.3174598,-4.7782774,24.739143703214545,0.0,3.929071,1.0,0.001,0.70068717,69606.2087135315,130393,3.9310772,13.206199719310085,1
0.05449,0.0007351118829595393,-12.211218693222326,-0.28499356,130443,-19.84,0.118077695,0.8002726,-4.4193044,-0.0009556144,-4.0207357,1722998,3.2624824,-4.871141,24.7393820667047,0.0,3.962032,1.0,0.001,0.70063525,69645.95944046974,130443,3.9718778,13.208788512990349,1
0.00392,0.0007215071949398974,-12.21453971368137,-0.26000628,130484,-20.42,0.13386169,0.8069443,-4.432625,-0.00093814795,-4.021443,1723998,3.2091453,-4.876665,24.73990375214227,0.0,3.9485388,0.99,0.001,0.700573,69684.91135907173,130484,3.963173,13.212102633273044,1
0.04798,0.0007327509861118988,-12.217463916893943,-0.29430184,130532,-20.75,0.111509115,0.79574484,-4.439342,-0.00095364987,-4.0220957,1724998,3.228671,-4.8618326,24.740038340666906,0.0,3.9692276,0.99,0.001,0.7005315,69724.95257472992,130532,3.9637008,13.215027732663255,1
0.09439,0.0007280518441747212,-12.221780555427905,-0.2459789,130566,-23.29,0.113864325,0.810532,-4.4061747,-0.00093530794,-4.022304,1725998,3.301914,-4.8760643,24.740464834358527,0.0,3.9487944,1.0,0.001,0.7004669,69764.17021894455,130566,3.96429,13.219345005591043,1
0.00124,0.0007236753582842249,-12.224268083542599,-0.25611302,130616,-21.92,0.11809918,0.8098534,-4.360962,-0.0009381072,-4.022407,1726998,3.293435,-4.8333282,24.74121594831732,0.0,3.9684477,1.0,0.001,0.7004131,69802.47064685822,130616,3.9801786,13.221833466037852,1
0.02713,0.0016399932928481333,-12.227515900167612,-0.25487247,130659,-21.43,0.12959652,0.8064493,-4.409018,-0.000951533,-4.022423,1727998,3.2666612,-4.8377957,24.741944243784772,0.0,3.941748,0.99,0.001,0.70035046,69840.83316063881,130659,3.9341147,13.225074430387497,1
0.00482,0.0016516621496775374,-12.231027016274034,-0.24992418,130699,-22.59,0.11458518,0.8158358,-4.398011,-0.000961163,-4.0224705,1728998,3.2529533,-4.8428392,24.742462251333677,0.0,3.9644604,0.99,0.001,0.7002675,69879.78732419014,130699,3.972719,13.228586293697733,1
0.00289,0.001740460598359086,-12.234684901749313,-0.2435245,130737,-24.2,0.1216602,0.80884606,-4.3761635,-0.000958029,-4.0222826,1729998,3.2231884,-4.85802,24.74285468582854,0.0,3.9635475,0.98,0.001,0.700201,69919.09470295906,130737,3.9759693,13.232237239649066,1
0.01578,0.0008842983223789302,-12.23797981342713,-0.28056553,130780,-22.58,0.1478549,0.80324847,-4.417621,-0.0009527742,-4.023015,1730998,3.285168,-4.858148,24.7430758364951,0.0,3.980825,0.98,0.001,0.7001451,69958.88512158394,130780,4.004119,13.23552530968038,1
0.01742,0.0007962033694838961,-12.241944977411539,-0.23420799,130819,-23.27,0.13561998,0.81134164,-4.4287624,-0.00097277795,-4.023622,1731998,3.2378902,-4.8524985,24.74363864715201,0.0,3.9465315,0.99,0.001,0.70008606,69997.70828771591,130819,3.9421306,13.239491205405942,1
0.00204,0.0007290307504869713,-12.245252596266267,-0.24455626,130861,-23.25,0.117393516,0.81543916,-4.4790945,-0.00097273337,-4.0236583,1732998,3.2692695,-4.8878865,24.743985450505498,0.0,3.933317,1.0,0.001,0.7000183,70037.14108490944,130861,3.9276533,13.242799611801836,1
0.07415,0.0007322181402350723,-12.248011917039074,-0.24456902,130905,-22.25,0.10330789,0.8051013,-4.3983355,-0.00097013963,-4.024456,1733998,3.3015893,-4.843266,24.744447937219576,0.0,3.9857516,1.0,0.001,0.699969,70076.24516010284,130905,3.9942398,13.245559757075743,1
0.00447,0.0012261141144090497,-12.25277226210478,-0.21486211,130940,-24.67,0.13300161,0.81753886,-4.4802384,-0.0009809354,-4.0250087,1734998,3.272108,-4.8766165,24.744797681143154,0.0,3.958873,0.99,0.001,0.6999069,70115.6672346592,130940,3.9401233,13.250313120513212,1
0.10504,0.0012113318989716453,-12.255559712032492,-0.2602011,130987,-23.32,0.11606858,0.80513245,-4.453302,-0.0009863095,-4.024796,1735998,3.242283,-4.8919106,24.745212188258506,0.0,3.968664,0.99,0.001,0.6998449,70154.90458488464,130987,3.9819326,13.253101452815928,1
0.20726,0.0006751937692165872,-12.258723060015875,-0.267408,131032,-20.93,0.12128146,0.7985989,-4.4826336,-0.0009916617,-4.02511,1736998,3.2447948,-4.891164,24.74527976048098,0.0,3.9485729,1.0,0.001,0.69978786,70195.12475967407,131032,3.9473116,13.256265645033274,1
0.02623,0.0006778009337150103,-12.262796890140157,-0.26450276,131067,-23.04,0.16685481,0.8035008,-4.4068108,-0.0009860675,-4.0258265,1737998,3.2106364,-4.858608,24.74571828511246,0.0,3.9314513,1.0,0.001,0.69973004,70234.29184699059,131067,3.9311883,13.260340131383186,1
0.00335,0.0006991780151913812,-12.266519202166203,-0.23968942,131105,-25.12,0.114758946,0.81508696,-4.3393116,-0.00095827586,-4.025931,1738998,3.213708,-4.821049,24.746043663077586,0.0,3.955037,1.0,0.001,0.6996676,70273.77885842323,131105,3.9508743,13.264063155486062,1
0.07109,0.000701573520671252,-12.271014282772978,-0.23196183,131137,-27.47,0.111604445,0.81689,-4.432435,-0.00092414755,-4.02631,1739998,3.1808527,-4.902116,24.74664730930134,0.0,3.9606767,1.0,0.001,0.69960123,70312.47418093681,131137,3.9646635,13.268558835416396,1
0.15976,0.0006967056857600678,-12.273136114520051,-0.24728338,131191,-22.64,0.14068708,0.80639935,-4.391135,-0.0008973361,-4.0264435,1740998,3.1925495,-4.856291,24.747057765004243,0.0,3.973455,1.0,0.001,0.6995473,70351.71681952477,131191,3.9854732,13.270681677858999,1
0.00298,0.0007166524428005593,-12.276525542550598,-0.26311338,131232,-20.53,0.1182138,0.80808127,-4.4300003,-0.00087872986,-4.027174,1741998,3.1663277,-4.857527,24.747676800272494,0.0,3.9376771,0.99,0.001,0.6994946,70390.36488389969,131232,3.9351437,13.274064252621312,1
0.00292,0.0007552173439725234,-12.281699261753658,-0.23970978,131257,-24.78,0.11811179,0.81079507,-4.340986,-0.00086581043,-4.028277,1742998,3.2811747,-4.8107853,24.74832206112944,0.0,3.9254398,0.98,0.001,0.6994109,70428.93638181686,131257,3.9384174,13.27923082197521,1
0.04801,0.0007411641720533994,-12.284366289430796,-0.24056792,131306,-25.72,0.14438239,0.8140853,-4.4308577,-0.00086734485,-4.028608,1743998,3.227324,-4.8556175,24.748944589567028,0.0,3.9495645,0.98,0.001,0.6993546,70467.57059431076,131306,3.9200954,13.28189877081017,1
0.09813,0.0007722121052876495,-12.28724125067566,-0.2520369,131353,-21.1,0.1140713,0.8068655,-4.3090215,-0.0008446027,-4.0286984,1744998,3.1931064,-4.7904844,24.749329365171878,0.0,3.9360688,0.99,0.001,0.69929427,70506.88017654419,131353,3.9487286,13.284774614968825,1
0.02762,0.0018129271312091228,-12.291507466548948,-0.23147978,131386,-23.3,0.13333187,0.8183493,-4.389387,-0.00083163945,-4.029291,1745998,3.2314816,-4.834913,24.74983774907758,0.0,3.9684348,0.99,0.001,0.6992241,70545.83620715141,131386,3.9515355,13.289033839221835,1
0.01767,0.0018018861429897242,-12.294183436679727,-0.23595715,131435,-22.03,0.12558082,0.82149166,-4.3876715,-0.0008385328,-4.0295258,1746998,3.1990702,-4.8610516,24.75008933447229,0.0,3.9714274,0.99,0.001,0.69916934,70585.523001194,131435,3.9543772,13.291710731540306,1
0.06076,0.000741329249447995,-12.2963013667374,-0.22861849,131481,-20.19,0.11654481,0.8190579,-4.408549,-0.0008323687,-4.0298567,1747998,3.2367644,-4.892396,24.75068590574195,0.0,3.9494543,1.0,0.001,0.6991081,70624.22458338737,131481,3.9401886,13.293829526699675,1
0.0093,0.0007414070003636822,-12.299289108534499,-0.24776034,131525,-19.63,0.11505339,0.808228,-4.362952,-0.0007914489,-4.0303454,1748998,3.1461093,-4.8107405,24.751076001354217,0.0,3.9744124,0.99,0.001,0.6990601,70663.51377630234,131525,3.9416914,13.296810492301844,1
0.01902,0.0018166165176052719,-12.303285728401066,-0.20785826,131569,-21.73,0.15141714,0.8202062,-4.268075,-0.0008160924,-4.0307984,1749998,3.177574,-4.7647705,24.751550900838016,0.0,3.936314,0.98,0.001,0.6990259,70702.55948853493,131569,3.9542212,13.300800340505742,1
0.00184,0.0017883361319753098,-12.306537397805672,-0.23153849,131612,-22.61,0.13759635,0.81390625,-4.4009438,-0.0008278215,-4.031443,1750998,3.2417514,-4.8720245,24.75214257054511,0.0,3.9428213,0.99,0.001,0.6989769,70741.26997327805,131612,3.9334803,13.304052821931132,1
0.00385,0.0007057850133311131,-12.3091955856328,-0.26300314,131661,-20.84,0.1261773,0.8037253,-4.4110045,-0.0008155136,-4.031638,1751998,3.1943521,-4.878293,24.75248250423863,0.0,3.9378166,1.0,0.001,0.6989218,70780.69844913483,131661,3.9189916,13.306711934437685,1
0.05849,0.0007443617545150043,-12.312397497418454,-0.20631051,131704,-20.31,0.13223687,0.8189806,-4.4676075,-0.0007790016,-4.0319934,1752998,3.2480307,-4.900464,24.752938523366797,0.0,3.9512286,0.99,0.001,0.69886166,70819.79371237755,131704,3.9324265,13.309907064326065,1
0.06332,0.0007455936734739561,-12.315622888978284,-0.23834342,131749,-22.51,0.123015165,0.8185824,-4.3147945,-0.0007795245,-4.0322227,1753998,3.167756,-4.769677,24.75333261923079,0.0,3.9705038,0.99,0.001,0.6988072,70859.06479668617,131749,3.956262,13.313133306514661,1
0.00129,0.000707556467490391,-12.31759519889532,-0.25878403,131803,-19.12,0.119390376,0.8066672,-4.368618,-0.00076669484,-4.0326824,1754998,3.1835065,-4.802062,24.75391077028487,0.0,3.9653635,1.0,0.001,0.69877374,70897.80747318268,131803,3.9352171,13.315106636419506,1
0.0013,0.0007205409125395025,-12.32053849070914,-0.25800106,131850,-18.73,0.14264673,0.8143236,-4.383877,-0.0007554913,-4.0328045,1755998,3.1739328,-4.8487887,24.75464480288684,0.0,3.9612646,1.0,0.001,0.6987265,70936.10164809227,131850,3.9524703,13.31805081532044,1
0.00313,0.0007221288018962383,-12.32359564192186,-0.26305577,131893,-20.75,0.13719249,0.8064933,-4.4434175,-0.0007464998,-4.0325007,1756998,3.1617389,-4.900178,24.755268589750195,0.0,3.9220023,1.0,0.001,0.6986614,70974.7096312046,131893,3.9355586,13.321108777569696,1
0.00203,0.001154084802040508,-12.327782367788735,-0.27719074,131929,-23.03,0.12183406,0.7959299,-4.3241243,-0.0007423736,-4.0325084,1757998,3.0982046,-4.7943344,24.755991871396922,0.0,3.9326227,0.99,0.001,0.6985895,71013.03026485443,131929,3.9138732,13.3252886022027,1
0.00445,0.0011365758427920511,-12.330668566102645,-0.2812343,131969,-24.27,0.116743185,0.80331784,-4.34557,-0.00073542417,-4.0326815,1758998,3.1023605,-4.804372,24.756164587831947,0.0,3.9390469,0.99,0.001,0.69852775,71052.9288072586,131969,3.9240785,13.328175556380666,1
0.02398,0.0015190269888714731,-12.33557321535443,-0.28234753,132001,-26.94,0.119616434,0.79420054,-4.364525,-0.00073768,-4.0341535,1759998,3.1018424,-4.8312283,24.7568970590996,0.0,3.9372935,0.97,0.001,0.6984709,71091.2193801403,132001,3.9396496,13.333065658593496,1
0.0039,0.0010918287266136416,-12.339094213874583,-0.26156655,132040,-27.03,0.12485048,0.8034165,-4.3469877,-0.0007244419,-4.0343685,1760998,3.0844715,-4.8171077,24.75744623065516,0.0,3.8919008,0.98,0.001,0.6984138,71130.03431749344,132040,3.9002874,13.336587397758255,1
0.00046,0.0011049392885325367,-12.342905814657783,-0.26197675,132080,-27.26,0.11790936,0.8044345,-4.276622,-0.0007291797,-4.0345697,1761998,3.106958,-4.7472277,24.75780371069671,0.0,3.9415655,0.98,0.001,0.69835377,71169.39856982231,132080,3.9322598,13.340399757722592,1
0.02398,0.0008131897792710816,-12.346591683192297,-0.22166921,132118,-25.38,0.110385835,0.8166432,-4.4017553,-0.0007213978,-4.0352926,1762998,3.1228063,-4.84033,24.758020836035882,0.0,3.9485924,0.99,0.001,0.69830436,71209.16537213326,132118,3.964191,13.344078778062036,1
0.08624,0.0008437299580705227,-12.34976808238561,-0.25001827,132159,-22.41,0.1197422,0.81107163,-4.364559,-0.0007240274,-4.0354533,1763998,3.0566132,-4.813773,24.758471221278775,0.0,3.9508665,0.98,0.001,0.6982493,71248.2602109909,132159,3.949561,13.347248390196658,1
0.00045,0.0007248406574171582,-12.352694239380371,-0.26585558,132208,-21.9,0.119741775,0.79899764,-4.3452244,-0.00071380293,-4.035657,1764998,3.0731373,-4.784894,24.758722159447426,0.0,3.9238765,0.99,0.001,0.69820046,71287.92789196968,132208,3.953319,13.350175481060148,1
0.0293,0.0006763664262551509,-12.355911953965625,-0.2605415,132249,-21.33,0.119556665,0.8139547,-4.3487444,-0.000708371,-4.0362263,1765998,3.0378883,-4.8049393,24.758977402278248,0.0,3.931293,1.0,0.001,0.69816345,71327.58236765862,132249,3.9123673,13.353393976514,1
0.00218,0.0007099460957955985,-12.358156269605509,-0.26079273,132297,-20.27,0.15147111,0.8136501,-4.3596907,-0.00071792613,-4.03616,1766998,3.1391287,-4.8079405,24.759544770515166,0.0,3.9230998,1.0,0.001,0.6981093,71366.33635139465,132297,3.9219313,13.35563920572651,1
