rollout/goal_tolerance,total/steps_per_second,total/epochs,rollout/return,train/loss_critic,reference_action_mean,total/episodes,errors,reference_action_std,reference_actor_Q_std,rollout/Q_mean,rollout/return_history,reference_actor_Q_mean,train/loss_actor,success rate,rollout/actions_std,total/steps,rollout/error,reference_Q_mean,train/param_noise_distance,rollout/episodes,rollout/actions_mean,reference_Q_std,total/duration,rollout/episode_steps
0.001,25.874398286957657,1,-11.750464562890464,0.16361658,-0.13053463,118929,0.0006814132973586639,0.7877607,2.77382,-3.7938437,-20.25,-0.5689685,2.4930546,1.0,0.7111881,1515998,0.005,-1.3222862,0.0,118929,0.0014518646,2.8539336,58590.657188892365,12.747017127866206
0.001,25.874289005967448,1,-11.75401348193723,0.17393935,-0.11569422,118974,0.0007148447658073573,0.79670805,2.7811887,-3.7944796,-21.06,-0.60343647,2.468144,1.0,0.7111401,1516998,0.07441,-1.3540555,0.0,118974,0.0014645157,2.8758235,58629.55305361748,12.750567350849765
0.001,25.874557552477576,1,-11.758394111518166,0.16253391,-0.14065239,119012,0.0007646556646135282,0.7930447,2.7217658,-3.795064,-22.44,-0.6150925,2.5217097,0.99,0.71106255,1517998,0.01457,-1.3714731,0.0,119012,0.0015034707,2.8360522,58667.59255385399,12.754940678250932
0.001,25.87496652631537,1,-11.763175579187877,0.14662328,-0.12745951,119046,0.0011824356099416735,0.79659724,2.7458956,-3.795417,-26.18,-0.48379144,2.5187035,0.98,0.7109945,1518998,0.03557,-1.2218486,0.0,119046,0.0015205482,2.8569698,58705.312660217285,12.759714732120356
0.001,25.8750131389316,1,-11.767441469886803,0.15062022,-0.13724495,119084,0.001141886946158754,0.7967768,2.7882326,-3.796128,-26.51,-0.6116619,2.5471532,0.98,0.7109311,1519998,0.02625,-1.3681052,0.0,119084,0.0015701543,2.8837714,58743.85422873497,12.763981727184172
0.001,25.875127620504497,1,-11.772309810440067,0.15771583,-0.15724915,119118,0.0021500369796167273,0.7897564,2.7983809,-3.7968357,-27.77,-0.6183561,2.561591,0.97,0.710869,1520998,0.1767,-1.4000299,0.0,119118,0.0016081874,2.8785167,58782.24147558212,12.768834265182424
0.001,25.87536839324584,1,-11.777789901295911,0.17369623,-0.10572874,119144,0.0017364244619630306,0.7984603,2.7750902,-3.7976916,-29.11,-0.6753875,2.5487933,0.97,0.7107879,1521998,0.00353,-1.4105256,0.0,119144,0.0016501419,2.8741677,58820.34129405022,12.774306721278453
0.001,25.875706112664133,1,-11.781729551041641,0.14477104,-0.13228592,119187,0.0023879739961427814,0.80246866,2.7440584,-3.7982397,-28.63,-0.57893896,2.5873804,0.96,0.71073663,1522998,0.00089,-1.3206265,0.0,119187,0.0016510922,2.8493946,58858.21988272667,12.778239237500735
0.001,25.87602033377264,1,-11.785719677589809,0.15314075,-0.13132745,119227,0.0017565564410060345,0.80827373,2.7576754,-3.7987394,-25.4,-0.60745007,2.540166,0.97,0.710673,1523998,0.06269,-1.3818364,0.0,119227,0.0016608345,2.8541188,58896.150966882706,12.782222147667895
0.001,25.876402851866583,1,-11.789454268011504,0.15218355,-0.115453266,119271,0.0011318687780924332,0.8087197,2.73751,-3.7991838,-21.58,-0.7229316,2.5193362,0.99,0.71060205,1524998,0.05222,-1.4865619,0.0,119271,0.0016551383,2.8447292,58933.92558193207,12.785958028355594
0.001,25.876502293442837,1,-11.79351415687392,0.16760054,-0.12134051,119306,0.0029914956179461056,0.80663234,2.7696524,-3.800151,-24.14,-0.6008859,2.5430865,0.99,0.7105306,1525998,0.04566,-1.3573322,0.0,119306,0.0017291824,2.8655531,58972.344202280045,12.790010561078235
0.001,25.87675239257266,1,-11.799074896512426,0.14639378,-0.10949922,119338,0.0030058333846463394,0.80524826,2.7094204,-3.8008933,-25.89,-0.6447721,2.5357876,0.98,0.71045244,1526998,0.02456,-1.3857424,0.0,119338,0.0017461277,2.828582,59010.418959617615,12.795563860631148
0.001,25.87703040079705,1,-11.802849699700957,0.1686969,-0.13385172,119381,0.003003353908751636,0.797371,2.7375703,-3.8011472,-26.84,-0.63509035,2.5503027,0.98,0.7103738,1527998,0.11248,-1.3823285,0.0,119381,0.0017699704,2.850412,59048.429295539856,12.79933992846433
0.001,25.877258339941296,1,-11.806860052254304,0.1845018,-0.13341361,119416,0.0008353686793925948,0.79069036,2.6806483,-3.8021624,-25.64,-0.71941006,2.5658567,0.98,0.7103081,1528998,0.00996,-1.4407822,0.0,119416,0.0017984613,2.815318,59086.55313920975,12.803342935620018
0.001,25.877717813656155,1,-11.810696109288154,0.17414545,-0.12280343,119464,0.000814598130565806,0.802545,2.7182453,-3.802282,-23.0,-0.65896475,2.5271187,0.99,0.71023685,1529998,0.0975,-1.4262445,0.0,119464,0.0017776745,2.829821,59124.14730763435,12.80718040581263
0.001,25.878184146021876,1,-11.814965439908956,0.13934326,-0.13007712,119502,0.0008332180261088763,0.798169,2.726138,-3.8033195,-24.63,-0.7053436,2.5364726,0.98,0.7101748,1530998,0.13253,-1.434212,0.0,119502,0.0017849462,2.8472495,59161.724461078644,12.81144248631822
0.001,25.878825094137003,1,-11.81885640189066,0.14642453,-0.12822251,119535,0.0008553531095521442,0.7941232,2.7290554,-3.8037732,-23.94,-0.6470925,2.5008755,0.98,0.71010345,1531998,0.11373,-1.4030141,0.0,119535,0.0017937095,2.8299487,59198.900816679,12.815326055130297
0.001,25.879016447925625,1,-11.823780809086118,0.17018801,-0.14359066,119567,0.0023144353632717886,0.7920064,2.7128034,-3.804455,-27.48,-0.6587317,2.5815804,0.96,0.71003455,1532998,0.00307,-1.432555,0.0,119567,0.0018096247,2.813455,59237.10443496704,12.820234680137496
0.001,25.87945534951931,1,-11.82873745819398,0.15375912,-0.110131264,119600,0.0026363273761648913,0.79915243,2.711522,-3.804826,-28.33,-0.6332226,2.579504,0.96,0.70996267,1533998,0.00285,-1.3684964,0.0,119600,0.0018408161,2.8259363,59274.740495204926,12.825183946488295
0.001,25.880013845411806,1,-11.833758222653149,0.15763217,-0.13222757,119639,0.0016462658214392697,0.7875262,2.7051811,-3.8050516,-28.44,-0.70520294,2.535718,0.98,0.7098859,1534998,0.16659,-1.4450417,0.0,119639,0.0018339382,2.834425,59312.10119009018,12.830205869323548
0.001,25.87986093446006,1,-11.837813447863834,0.15072845,-0.13501139,119677,0.0007402937799045637,0.79363525,2.701643,-3.8056254,-26.03,-0.75549924,2.5196455,1.0,0.7098065,1535998,0.00134,-1.4874449,0.0,119677,0.00186765,2.8244307,59351.09171915054,12.834262222482181
0.001,25.87981449606621,1,-11.840066819795364,0.1543277,-0.13774548,119725,0.0007297658468024796,0.79807985,2.7202067,-3.8059819,-21.23,-0.626009,2.5411294,1.0,0.70976466,1536998,0.031,-1.3846931,0.0,119725,0.0018533545,2.8146338,59389.838371276855,12.836517018166631
0.001,25.88001374363181,1,-11.845453103212177,0.16217615,-0.1337932,119763,0.0010473416762944551,0.7962824,2.6683965,-3.806128,-23.22,-0.7357675,2.5386362,0.99,0.7096771,1537998,0.07605,-1.4778861,0.0,119763,0.0018441386,2.7924147,59428.02099084854,12.841896078087556
0.001,25.880417796213234,1,-11.848859434600072,0.16605335,-0.123344995,119809,0.0009995099794902894,0.7940999,2.6863344,-3.8062553,-22.5,-0.71151614,2.5539625,0.99,0.709617,1538998,0.00287,-1.435146,0.0,119809,0.0018457907,2.8274245,59465.732435941696,12.845303775175488
0.001,25.880722185404267,1,-11.852569397511951,0.17465082,-0.15258159,119853,0.0006891766288071816,0.7897333,2.6392405,-3.806938,-21.04,-0.7875892,2.5288846,1.0,0.70955974,1539998,0.00468,-1.4749699,0.0,119853,0.0018640547,2.7961957,59503.671843767166,12.8490150434282
0.001,25.88139292056192,1,-11.856861649331476,0.1659105,-0.13276331,119891,0.0006843573372905848,0.7931732,2.6600623,-3.8076234,-22.79,-0.73975146,2.5436924,1.0,0.7094939,1540998,0.11956,-1.4828011,0.0,119891,0.0018927191,2.7866378,59540.76755952835,12.853308421816484
0.001,25.881911026699203,1,-11.861141918429633,0.1535267,-0.12530671,119921,0.0007116819389259009,0.7923881,2.6859124,-3.8083236,-25.45,-0.7923405,2.5245306,1.0,0.7094093,1541998,0.01472,-1.526273,0.0,119921,0.0019266075,2.805485,59578.21269106865,12.857589579806707
0.001,25.882277885613856,1,-11.866328214875207,0.17163429,-0.12771021,119958,0.0008177539376520205,0.790886,2.680777,-3.808937,-26.88,-0.75530386,2.552423,0.99,0.7093454,1542998,0.0502,-1.504602,0.0,119958,0.001954544,2.7968757,59616.00469708443,12.862768635689157
0.001,25.882428256224582,1,-11.869841666666666,0.15511286,-0.1481853,120000,0.0008444521781706717,0.7877693,2.7003267,-3.8095381,-26.06,-0.8002649,2.533491,0.99,0.7092803,1543998,0.00429,-1.5389457,0.0,120000,0.0019434574,2.8203287,59654.294593811035,12.866283333333334
0.001,25.882785896931182,1,-11.873895187557792,0.16211127,-0.14178042,120043,0.000864041504327605,0.77931947,2.6961794,-3.8104284,-21.72,-0.7239723,2.5370138,0.98,0.70920223,1544998,0.00135,-1.461431,0.0,120043,0.0019469818,2.8095727,59692.1060256958,12.870321468140583
0.001,25.883227705823447,1,-11.87771078317066,0.16978763,-0.1404772,120076,0.0018489729790157317,0.79111797,2.6731906,-3.811076,-23.79,-0.7733307,2.5950134,0.97,0.7091338,1545998,0.00319,-1.5160525,0.0,120076,0.0019480961,2.7943504,59729.722180366516,12.874129717845365
0.001,25.883304428837977,1,-11.884007893224982,0.15117286,-0.1450684,120103,0.003556680224074444,0.7991437,2.6627166,-3.8122199,-27.25,-0.7947346,2.5880606,0.97,0.7090627,1546998,0.05029,-1.5205197,0.0,120103,0.0019711398,2.7779012,59768.18007349968,12.880419306761697
0.001,25.883217929318857,1,-11.887479504273932,0.15663527,-0.12010819,120147,0.003528750552449657,0.8054593,2.645495,-3.8124256,-27.44,-0.7575184,2.5973577,0.98,0.7089897,1547998,0.09253,-1.4863532,0.0,120147,0.0019955817,2.7712777,59807.01488614082,12.88389223201578
0.001,25.883774003929634,1,-11.891966551566336,0.15219289,-0.10016513,120185,0.000692883002550028,0.8066164,2.6878896,-3.812768,-24.51,-0.8135979,2.587814,1.0,0.70890856,1548998,0.0483,-1.5903866,0.0,120185,0.0020077,2.7847025,59844.36426329613,12.888380413529143
0.001,25.884076195368277,1,-11.895508234902678,0.1527114,-0.1380146,120220,0.0006878396563418304,0.7915872,2.677905,-3.8134766,-24.51,-0.8391743,2.604575,1.0,0.7088504,1549998,0.00386,-1.6049225,0.0,120220,0.0019996688,2.7902653,59882.29938364029,12.891923140908334
0.001,25.884116437226265,1,-11.901098535563113,0.17780308,-0.12402594,120251,0.0012499453374532213,0.79808813,2.6834044,-3.81473,-27.46,-0.8206399,2.6158001,0.98,0.70878834,1550998,0.05039,-1.5810885,0.0,120251,0.00201562,2.7955766,59920.84001636505,12.89749773390658
0.001,25.884130707801084,1,-11.904985161724731,0.16587311,-0.13358241,120297,0.001400525219582615,0.80573744,2.667382,-3.8155475,-26.46,-0.7829012,2.6478522,0.97,0.70872843,1551998,0.09268,-1.554656,0.0,120297,0.0020513816,2.7605355,59959.440690517426,12.901377424208418
0.001,25.884632332877004,1,-11.908815928335784,0.15571003,-0.124566115,120339,0.0013771800401558556,0.79944825,2.6684701,-3.8165944,-23.04,-0.88366765,2.6015098,0.97,0.70866257,1552998,0.12387,-1.6066453,0.0,120339,0.0020522983,2.7896588,59996.911682128906,12.905201140112515
0.001,25.882961152020982,1,-11.913716042203207,0.16688788,-0.12735814,120370,0.00090806146660027,0.8029256,2.6883352,-3.8168015,-25.24,-0.8442934,2.606419,0.97,0.7085808,1553998,0.0023,-1.5743918,0.0,120370,0.0020998777,2.8015664,60039.4209485054,12.91009387721193
0.001,25.8835463125859,1,-11.917607195355906,0.15706068,-0.14248283,120411,0.0007712980802325658,0.80297583,2.6101027,-3.8168366,-26.4,-0.860946,2.5646756,0.98,0.7085098,1554998,0.00903,-1.5889307,0.0,120411,0.002087892,2.760066,60076.69819355011,12.913986263713449
0.001,25.884358829001755,1,-11.921704402985695,0.15062031,-0.09734031,120441,0.0007260564042537648,0.81251425,2.6349337,-3.8173099,-27.32,-0.85521084,2.5487583,0.99,0.7084274,1555998,0.03033,-1.5824901,0.0,120441,0.002121988,2.77719,60113.44574069977,12.918084373261596
0.001,25.88460380192388,1,-11.927858156734816,0.16460815,-0.12039074,120471,0.0008746190373557525,0.80678695,2.6581876,-3.8181882,-28.93,-0.92347604,2.6043923,0.98,0.7083624,1556998,0.08162,-1.6794643,0.0,120471,0.0021438275,2.7713764,60151.509828567505,12.924222426974126
0.001,25.88481201184038,1,-11.931460814006556,0.1513638,-0.14670552,120515,0.0008733678598774629,0.8002196,2.6552577,-3.8184354,-28.58,-0.8841052,2.629348,0.98,0.7082994,1557998,0.00544,-1.6360403,0.0,120515,0.0021412421,2.7724636,60189.658680438995,12.927826411650003
0.001,25.884876904585305,1,-11.934677660174525,0.14002797,-0.113433726,120556,0.0008620908996877692,0.81014407,2.624005,-3.818761,-24.28,-0.8779984,2.584327,0.98,0.708237,1558998,0.04894,-1.6156428,0.0,120556,0.0021754126,2.7459486,60228.14038276672,12.931044493845183
0.001,25.88526593139943,1,-11.9390423908717,0.16474655,-0.13882734,120592,0.0007132144354581079,0.79899406,2.676592,-3.8193352,-23.16,-0.7263965,2.6322465,1.0,0.7081724,1559998,0.00429,-1.475889,0.0,120592,0.0021660354,2.7812393,60265.86723637581,12.935410309141568
0.001,25.8857881099625,1,-11.94430765914762,0.17153059,-0.08731774,120627,0.0008154492342994072,0.8118573,2.6888971,-3.8203754,-26.83,-0.8722085,2.590685,0.99,0.7081065,1560998,0.10348,-1.6522578,0.0,120627,0.002204727,2.770894,60303.28276538849,12.9406683412503
0.001,25.88654600685714,1,-11.948468901504164,0.17776841,-0.11083639,120665,0.0008018953400076547,0.79874086,2.651131,-3.821035,-26.87,-0.77863663,2.6804986,0.99,0.7080451,1561998,0.00167,-1.5352364,0.0,120665,0.0022149927,2.758961,60340.14733314514,12.944830729706212
0.001,25.88718897556118,1,-11.95331284124709,0.16428657,-0.14605014,120697,0.001203741418038917,0.7944911,2.6241157,-3.822591,-27.77,-0.91576505,2.6041563,0.97,0.70798945,1562998,0.10124,-1.6459047,0.0,120697,0.0022602845,2.7525132,60377.277790784836,12.949659063605557
0.001,25.887689098172622,1,-11.956239078403604,0.16427477,-0.12607156,120747,0.0011206818161094017,0.7989878,2.670381,-3.8232539,-22.35,-0.9177959,2.5930343,0.98,0.7079444,1563998,0.05828,-1.6692909,0.0,120747,0.0022758674,2.7820015,60414.73976564407,12.952586813751067
0.001,25.888144527823854,1,-11.960285461183737,0.16699162,-0.1270231,120787,0.0015564437339465886,0.80716336,2.6536388,-3.8238401,-22.79,-0.8255942,2.6197767,0.98,0.70787656,1564998,0.01781,-1.5760753,0.0,120787,0.002289988,2.7787378,60452.30465698242,12.956626126983863
0.001,25.88891840156593,1,-11.963533735019533,0.14679392,-0.15515654,120824,0.0012773587187055113,0.79709953,2.6217015,-3.8250592,-22.29,-1.0086404,2.6509275,0.99,0.7078194,1565998,0.00747,-1.7177663,0.0,120824,0.0023213727,2.743058,60489.124176979065,12.959875521419585
0.001,25.889055759727878,1,-11.968411037107517,0.16527157,-0.15686171,120865,0.002606169976025228,0.80559677,2.6608243,-3.8258073,-24.82,-0.8736198,2.5857413,0.97,0.7077813,1566998,0.03424,-1.5980526,0.0,120865,0.0023143915,2.785033,60527.42960357666,12.964737517064494
0.001,25.889493155475584,1,-11.973605194590347,0.168477,-0.1352636,120895,0.0034373700195925007,0.8053833,2.6782033,-3.826516,-27.62,-0.94836605,2.6398456,0.97,0.7077195,1567998,0.08125,-1.6830156,0.0,120895,0.0023520405,2.7662065,60565.032717466354,12.969924314487779
0.001,25.889875504868623,1,-11.97743415884566,0.15825337,-0.14627957,120935,0.0038397915734426085,0.8105433,2.6394374,-3.8271372,-27.01,-1.0205603,2.633474,0.97,0.7076746,1568998,0.03235,-1.7696941,0.0,120935,0.0023587095,2.7282267,60602.763412475586,12.973746227312192
0.001,25.890621804215588,1,-11.982093846102973,0.14785627,-0.14526021,120964,0.0028059953682525807,0.8033179,2.6789708,-3.8280275,-28.78,-0.8842797,2.6922398,0.98,0.70760655,1569998,0.07801,-1.6417089,0.0,120964,0.0024228604,2.771363,60639.64055681229,12.978406798716973
0.001,25.89135836044389,1,-11.987908291457286,0.15759845,-0.12856452,120992,0.0013982347312582032,0.8100704,2.6772654,-3.828539,-29.15,-0.9143384,2.665485,0.99,0.7075295,1570998,0.21347,-1.6919583,0.0,120992,0.0024479716,2.772566,60676.53840827942,12.984222097328749
0.001,25.89183540147955,1,-11.992489155133237,0.17260945,-0.16044731,121025,0.0013699369531361028,0.7974715,2.6651993,-3.8291342,-31.06,-0.84470284,2.7170522,0.98,0.7074743,1571998,0.00119,-1.6621449,0.0,121025,0.0024673475,2.765143,60714.042694330215,12.988787440611445
0.001,25.892024506522663,1,-11.996175766085736,0.17188105,-0.10419607,121070,0.001373391503167758,0.8080413,2.657886,-3.8299127,-25.81,-0.97169876,2.6665409,0.97,0.7074245,1572998,0.00215,-1.7279427,0.0,121070,0.0024591743,2.7685785,60752.22119474411,12.992467167754192
0.001,25.892765794585927,1,-11.999843119122128,0.17324282,-0.13867237,121111,0.0007572474423610906,0.811803,2.672542,-3.8304298,-22.23,-0.8839358,2.697037,0.98,0.70735437,1573998,0.00376,-1.6686282,0.0,121111,0.002435755,2.8011322,60789.10273575783,12.996127519383045
0.001,25.893023950454317,1,-12.004515213048718,0.16840936,-0.13671076,121146,0.0007591137234993637,0.8009184,2.6597795,-3.8309753,-25.78,-1.0257144,2.6430712,0.98,0.7072875,1574998,0.13646,-1.7855905,0.0,121146,0.0024846527,2.7710297,60827.11710357666,13.000800686774635
0.001,25.893265858318433,1,-12.006815181518151,0.18004444,-0.13839544,121200,0.000746280823181902,0.7993039,2.6729217,-3.8319836,-20.76,-0.99106693,2.6549757,1.0,0.707249,1575998,0.00134,-1.7561078,0.0,121200,0.0024850126,2.764023,60865.16890621185,13.003102310231023
0.001,25.893874571721916,1,-12.010805193091276,0.15023217,-0.14806712,121238,0.0007344747566721935,0.7970575,2.6885152,-3.832489,-22.31,-0.93466413,2.6034985,1.0,0.7071781,1576998,0.01471,-1.687402,0.0,121238,0.002513747,2.7790911,60902.35725951195,13.007093485540837
0.001,25.894476838494125,1,-12.015857178197411,0.15830645,-0.1470356,121270,0.0006960509259277878,0.80077636,2.6907966,-3.8329499,-24.41,-0.93814147,2.6039734,1.0,0.70710564,1577998,0.00349,-1.6960235,0.0,121270,0.0025403164,2.790265,60939.559035778046,13.012146450070091
0.001,25.894871000369875,1,-12.020404629996042,0.16520712,-0.1353106,121296,0.0006910648924973385,0.7984176,2.6910782,-3.83399,-28.49,-0.9463632,2.6283097,1.0,0.70704263,1578998,0.00844,-1.7172377,0.0,121296,0.0025715139,2.7787104,60977.249123096466,13.01669469726949
0.001,25.895569143650896,1,-12.025450409613134,0.18419184,-0.14161809,121334,0.000687062823090817,0.8039269,2.689003,-3.8345509,-30.05,-0.9767115,2.5451658,1.0,0.70698005,1579998,0.00174,-1.751802,0.0,121334,0.0026148444,2.802318,61014.22182440758,13.021741638782204
0.001,25.896254543416333,1,-12.029223240179277,0.13857752,-0.11728098,121376,0.0006709997287055776,0.81306857,2.6606405,-3.8350844,-25.61,-1.0631487,2.6307838,1.0,0.7069264,1580998,0.04861,-1.8292356,0.0,121376,0.0026466635,2.769404,61051.2225754261,13.025515752702347
0.001,25.897048612383877,1,-12.033059620975646,0.15444586,-0.12293946,121417,0.0006786278041234206,0.80578697,2.6913922,-3.8355541,-24.41,-0.9423883,2.615507,1.0,0.70686233,1581998,0.0048,-1.7154814,0.0,121417,0.0026693027,2.7913303,61087.96502947807,13.02935338544026
0.001,25.897544297034045,1,-12.036538176549044,0.15404667,-0.14295356,121462,0.0007051410601516281,0.8047374,2.690641,-3.835743,-22.16,-1.1318607,2.6258185,1.0,0.70680016,1582998,0.11042,-1.8893745,0.0,121462,0.0026952496,2.7738473,61125.40949225426,13.032833314122936
0.001,25.898240841873125,1,-12.040262380352749,0.179467,-0.15260516,121503,0.0007021247453444794,0.79399997,2.66414,-3.836301,-21.84,-1.0329878,2.6108477,1.0,0.7067541,1583998,0.00419,-1.7960825,0.0,121503,0.002706991,2.7768538,61162.3781580925,13.036558768096262
0.001,25.898804266275167,1,-12.044511728552505,0.15889955,-0.1465048,121541,0.002103927535025519,0.80168456,2.6779008,-3.8375592,-24.24,-0.9632429,2.6791553,0.98,0.70672286,1584998,0.13458,-1.7276189,0.0,121541,0.0027140426,2.8032608,61199.65940141678,13.040792818884162
0.001,25.899561317447592,1,-12.047804701508497,0.17218134,-0.1289894,121578,0.002164908280936387,0.7953844,2.6565647,-3.8381555,-23.87,-1.0517261,2.5978675,0.97,0.7066576,1585998,0.01858,-1.8327653,0.0,121578,0.0026905842,2.739132,61236.481211423874,13.044078698448732
0.001,25.899690759217556,1,-12.05296178134456,0.14959718,-0.14162792,121616,0.002531411134403403,0.7982822,2.7066784,-3.8387823,-27.01,-0.9833979,2.6319013,0.96,0.7066095,1586998,0.03396,-1.742636,0.0,121616,0.00270901,2.8016894,61274.78566265106,13.049228719905276
0.001,25.899887358524147,1,-12.056223183021256,0.16298272,-0.11972245,121658,0.0011322921707511559,0.79408294,2.7327821,-3.8393788,-24.67,-1.0442384,2.658842,0.98,0.70655805,1587998,0.00931,-1.8419755,0.0,121658,0.0027258126,2.7997205,61312.93074822426,13.052491410347038
0.001,25.900132996320497,1,-12.059613314598893,0.15716204,-0.14325535,121701,0.0007831238174141164,0.79621756,2.6834931,-3.8400662,-22.53,-1.0499859,2.612154,0.99,0.7065073,1588998,0.00556,-1.8208699,0.0,121701,0.0027416558,2.7751243,61350.95909452438,13.055874643593725
