reference_Q_mean,train/loss_actor,reference_action_mean,total/steps_per_second,rollout/error,reference_actor_Q_std,total/steps,rollout/actions_std,reference_action_std,total/episodes,reference_Q_std,rollout/return_history,rollout/episodes,rollout/return,rollout/episode_steps,total/duration,train/param_noise_distance,success rate,errors,rollout/actions_mean,rollout/goal_tolerance,reference_actor_Q_mean,train/loss_critic,rollout/Q_mean,total/epochs
-1.1707445,1.2520951,-0.24412246,22.67917941949087,0.03479,1.6034061,340998,0.7706719,0.8225559,43187,1.8417373,-8.77,43187,-6.897932248130225,7.895871442795285,15035.729189872742,0.0,1.0,0.006455455191887092,0.0028876162,0.01012,-0.4888032,0.026880696,-3.1157665,1
-1.1392612,1.3022659,-0.23730093,22.67845355215116,0.01078,1.6123344,341998,0.77062804,0.8212458,43313,1.8390925,-6.51,43313,-6.897836677210075,7.895781866875995,15080.305154561996,0.0,1.0,0.006216623926205513,0.0028247552,0.0101,-0.459046,0.026614936,-3.1165257,1
-1.1499517,1.2928975,-0.21514483,22.67799555937342,0.01364,1.5990653,342998,0.77057534,0.8224239,43445,1.8320891,-5.76,43445,-6.897019219703073,7.8949706525492,15124.70531630516,0.0,1.0,0.006390582521262736,0.0025765866,0.01008,-0.48318273,0.028098438,-3.116526,1
-1.1695199,1.2791735,-0.23033513,22.677879911681167,0.04542,1.6034608,343998,0.7705543,0.8186952,43568,1.8428293,-7.04,43568,-6.897470620639001,7.895427836944546,15168.8782787323,0.0,1.0,0.006362927945259686,0.0025087886,0.01006,-0.50482017,0.026578095,-3.1175292,1
-1.1542813,1.2956977,-0.22570431,22.679130236876805,0.06929,1.580062,344998,0.77051324,0.82079804,43690,1.8173302,-6.56,43690,-6.898191805905242,7.896154726482033,15212.135403633118,0.0,1.0,0.006358013338850844,0.0024934753,0.01004,-0.49491754,0.02636876,-3.118504,1
-1.1620603,1.2965405,-0.21530832,22.6796479243948,0.04062,1.6017365,345998,0.7704887,0.8246463,43811,1.8272979,-6.83,43811,-6.899454474903563,7.897423021615576,15255.880565404892,0.0,1.0,0.006120551178102345,0.0024198352,0.01002,-0.49485427,0.026477382,-3.1197317,1
-1.1097329,1.2760336,-0.22502856,22.679758363670256,0.0163,1.6028626,346998,0.7704367,0.82039833,43925,1.8307611,-7.65,43925,-6.901559476380194,7.899533295389869,15299.898457288742,0.0,1.0,0.005973912428050307,0.0023820708,0.01,-0.4374923,0.02795006,-3.1202612,1
-1.1636819,1.254145,-0.21312802,22.680399915494107,0.04275,1.6023219,347998,0.7703778,0.8248139,44046,1.8315134,-6.97,44046,-6.902601825364392,7.9005812105526045,15343.556608200073,0.0,1.0,0.006144966405083519,0.0022998576,0.00998,-0.496346,0.027883029,-3.1205251,1
-1.1604526,1.3089285,-0.25293902,22.68041353275284,0.03865,1.6010451,348998,0.7703426,0.814253,44165,1.8190227,-7.97,44165,-6.90406430431337,7.902049133929582,15387.63830280304,0.0,1.0,0.00600680530608748,0.0022893937,0.00996,-0.48601955,0.028351177,-3.121463,1
-1.1688623,1.2795719,-0.2311808,22.68155704261556,0.03914,1.5991982,349998,0.770278,0.8243191,44303,1.8230745,-6.51,44303,-6.902015664853396,7.900006771550459,15430.951205968857,0.0,1.0,0.006292036675322251,0.0022362585,0.00994,-0.49563935,0.028182633,-3.1207707,1
-1.1658608,1.3289357,-0.24256778,22.682766955355,0.03025,1.5886806,350998,0.7702342,0.8205059,44420,1.8274409,-7.48,44420,-6.903804592525889,7.9018009905448,15474.214441776276,0.0,1.0,0.005563746868829093,0.002423202,0.00992,-0.49098772,0.026833909,-3.1217282,1
-1.151454,1.2772403,-0.25170815,22.68402261072042,0.18282,1.5910897,351998,0.7701838,0.81082404,44549,1.831452,-6.62,44549,-6.903342387034502,7.901344586859413,15517.441771268845,0.0,1.0,0.0060449713726584775,0.0024187798,0.0099,-0.47374803,0.0270811,-3.1215444,1
-1.1504521,1.2778802,-0.2314704,22.6841234537753,0.19199,1.5702747,352998,0.77014285,0.82177705,44680,1.8090179,-6.63,44680,-6.902461951656222,7.900470008952552,15561.456483840942,0.0,1.0,0.006105804731738821,0.0024588937,0.00988,-0.4752443,0.02649502,-3.1222935,1
-1.1549494,1.2940722,-0.24341221,22.684160731643896,0.02228,1.5968517,353998,0.7701016,0.81372446,44810,1.8514831,-6.01,44810,-6.901829948672171,7.899843784869449,15605.51453447342,0.0,1.0,0.005911599659678995,0.0024397918,0.00986,-0.47107393,0.026907684,-3.1228828,1
-1.1618419,1.2775998,-0.22619033,22.685091995852016,0.07187,1.5840284,354998,0.77004826,0.821216,44929,1.8389341,-7.48,44929,-6.903247345812281,7.90126644260945,15648.955713510513,0.0,1.0,0.006077426012142535,0.0024103464,0.00984,-0.4884535,0.027071314,-3.123479,1
-1.123853,1.2959814,-0.23802336,22.686205629506343,0.07413,1.6003953,355998,0.76998556,0.8166936,45070,1.855019,-5.71,45070,-6.900776569780342,7.898801863767472,15692.267178297043,0.0,1.0,0.005728355001581437,0.002483826,0.00982,-0.4815604,0.027559755,-3.1238687,1
-1.1512337,1.3222843,-0.24427687,22.686817134825805,0.00914,1.6253935,356998,0.76995003,0.81769425,45197,1.8576704,-7.0,45197,-6.9007234993473014,7.898754342102352,15735.922667264938,0.0,1.0,0.005915355034652229,0.0023529262,0.0098,-0.49244255,0.02686945,-3.124943,1
-1.1804533,1.333408,-0.2440285,22.68709320867236,0.03778,1.626839,357998,0.7698861,0.8211906,45331,1.8634555,-5.54,45331,-6.899274227349937,7.897310891001743,15779.809105873108,0.0,1.0,0.005835868855371783,0.0021745886,0.00978,-0.5178529,0.026488738,-3.1253896,1
-1.1418402,1.2848033,-0.23575789,22.68623148694139,0.02195,1.6073953,358998,0.769849,0.81556875,45465,1.8412004,-6.52,45465,-6.8980094578247,7.896051908061146,15824.488091230392,0.0,1.0,0.005579730857220838,0.002036474,0.00976,-0.48034304,0.027562093,-3.1253192,1
-1.1473948,1.300938,-0.2281005,22.68598164849759,0.12207,1.5797105,359998,0.7698125,0.82380295,45583,1.8230435,-7.92,45583,-6.8993484413048725,7.89739595901981,15868.742449760437,0.0,1.0,0.005654905938929568,0.0020270997,0.00975,-0.48061022,0.026076924,-3.126454,1
-1.1581616,1.294529,-0.21628861,22.687169018465585,0.01338,1.6056662,360998,0.76979023,0.825889,45698,1.854421,-7.28,45698,-6.901614950326054,7.899667381504661,15911.989711284637,0.0,1.0,0.005646932720939931,0.0021660782,0.00973,-0.5084431,0.027126746,-3.1278875,1
-1.1448767,1.3227631,-0.23327298,22.68816984709106,0.01161,1.5613983,361998,0.7697467,0.8207109,45820,1.7873365,-6.88,45820,-6.902160628546486,7.900218245307726,15955.363629579544,0.0,1.0,0.0057629687811089035,0.0022174346,0.00971,-0.48408264,0.025249157,-3.1287682,1
-1.1289132,1.3765268,-0.24428369,22.688437365268257,0.02622,1.5984402,362998,0.769696,0.81957525,45955,1.8446002,-6.8,45955,-6.900881296920901,7.898944619736699,15999.250814676285,0.0,1.0,0.005742550561501429,0.0022090983,0.00969,-0.4482999,0.026729904,-3.128423,1
-1.1813334,1.2892776,-0.25421098,22.68932285401326,0.02788,1.6071162,363998,0.7696367,0.82302326,46071,1.8534511,-7.75,46071,-6.90247661218554,7.900544811269562,16042.700011014938,0.0,1.0,0.005737012389095386,0.0022968994,0.00967,-0.51237714,0.026834639,-3.1290739,1
-1.138357,1.3480011,-0.22035623,22.687732555107203,0.1406,1.5616086,364998,0.76960516,0.82397425,46180,1.8113737,-7.78,46180,-6.905651797314855,7.903724556084885,16087.901208877563,0.0,1.0,0.005692124201194293,0.0022536756,0.00965,-0.4639063,0.026715586,-3.1309192,1
-1.1641948,1.3213928,-0.20699649,22.687350434651126,0.0989,1.5859344,365998,0.7695758,0.8270046,46312,1.832572,-6.0,46312,-6.904517187769908,7.902595439626879,16132.249601125717,0.0,1.0,0.005598615632275605,0.0023264831,0.00963,-0.49309564,0.025754238,-3.131445,1
-1.1977816,1.3648939,-0.2521985,22.688001077461585,0.07405,1.5947405,366998,0.7695386,0.82015485,46431,1.8434553,-7.43,46431,-6.905860308845384,7.903943486033039,16175.863124608994,0.0,1.0,0.0058122093449538255,0.0023803182,0.00961,-0.5195095,0.027088339,-3.1321993,1
-1.1198142,1.3124048,-0.24667196,22.689282272485137,0.18611,1.5750052,367998,0.7695012,0.81759137,46544,1.8195834,-8.1,46544,-6.908215881746305,7.906303712616019,16219.023395299911,0.0,1.0,0.0061089184665291,0.002448398,0.00959,-0.4551161,0.026551496,-3.133865,1
-1.1235783,1.3372378,-0.24465,22.689286470431036,0.02718,1.5705733,368998,0.76946485,0.8191149,46661,1.8116996,-7.06,46661,-6.909839051884871,7.907931677417972,16263.094058990479,0.0,1.0,0.00576546541471162,0.0023193914,0.00957,-0.4710691,0.027235625,-3.135003,1
-1.1822559,1.3083977,-0.24455921,22.688513619264203,0.15914,1.570666,369998,0.7694195,0.82008576,46773,1.8227609,-7.64,46773,-6.912406730378637,7.910503923203557,16307.723203420639,0.0,1.0,0.005757613226691314,0.0025026337,0.00955,-0.5280571,0.027069457,-3.1360776,1
-1.1638231,1.2874779,-0.2213207,22.688452330742535,0.15955,1.5773787,370998,0.76939416,0.8218989,46896,1.8219104,-6.43,46896,-6.912636472193791,7.910738655748891,16351.842540502548,0.0,1.0,0.005533253679814432,0.0023389652,0.00953,-0.49974728,0.026981942,-3.1368158,1
-1.1726038,1.3499801,-0.23431559,22.690521097702216,0.05783,1.5745418,371998,0.76936144,0.8199104,47020,1.8273,-7.26,47020,-6.9133772862611655,7.911484474691621,16394.42295742035,0.0,1.0,0.006008385478021412,0.0022241108,0.00951,-0.52074677,0.026203133,-3.1374733,1
-1.1564574,1.2998576,-0.23702367,22.690104622888466,0.02481,1.5631061,372998,0.7693273,0.82387793,47144,1.8374505,-6.49,47144,-6.913732394366197,7.911844561343967,16438.795950889587,0.0,1.0,0.005618866428405122,0.002228806,0.0095,-0.501034,0.02645496,-3.1378827,1
-1.1304393,1.3081331,-0.23628815,22.688731218023484,0.02458,1.5808567,373998,0.7692798,0.8174248,47263,1.8212862,-7.66,47263,-6.91500751116095,7.913124431373379,16483.86577486992,0.0,1.0,0.005877843853078621,0.002205788,0.00948,-0.47701347,0.025311247,-3.1381533,1
-1.1738544,1.34635,-0.24522455,22.688463670291142,0.03601,1.5216509,374998,0.7692528,0.8173284,47375,1.762678,-8.18,47375,-6.917065963060686,7.915187335092348,16528.135419368744,0.0,1.0,0.005729891967612896,0.0022514067,0.00946,-0.5170955,0.025138343,-3.1394887,1
-1.1824943,1.4113536,-0.23363131,22.68869774732443,0.01646,1.5559825,375998,0.7692109,0.81607807,47489,1.8139902,-7.8,47489,-6.919433974183495,7.917559855966645,16572.03970837593,0.0,1.0,0.005439879198111618,0.0024990186,0.00944,-0.5312023,0.02495464,-3.1402442,1
-1.1214932,1.377758,-0.25310192,22.687074751372858,0.16922,1.5664337,376998,0.76918525,0.8169737,47624,1.8085986,-5.92,47624,-6.917919536368218,7.916050730724005,16617.30320596695,0.0,1.0,0.005603549335381283,0.0025781651,0.00942,-0.4779887,0.02526171,-3.1410272,1
-1.191061,1.3855346,-0.26908576,22.686705578485448,0.02154,1.5542363,377998,0.76913327,0.816095,47755,1.8119464,-6.69,47755,-6.917223327400272,7.915359648204377,16661.65229201317,0.0,1.0,0.005395066252163113,0.0026251986,0.0094,-0.53633624,0.025153289,-3.1410115,1
-1.1569332,1.33187,-0.2533642,22.68621216993794,0.05126,1.5511035,378998,0.7691043,0.82071203,47867,1.8028861,-8.21,47867,-6.9195270227923205,7.917667704263898,16706.094307899475,0.0,1.0,0.005912900865338248,0.0025460455,0.00938,-0.4988577,0.027698025,-3.1421883,1
-1.2113469,1.3259978,-0.26143143,22.685152608567783,0.00912,1.5472804,379998,0.7690579,0.8179448,47986,1.8044535,-7.24,47986,-6.920831075730422,7.918976368107365,16750.9562997818,0.0,1.0,0.005476514927301073,0.0024125227,0.00936,-0.572358,0.025664603,-3.1436062,1
-1.181882,1.3677838,-0.25640014,22.684654766502295,0.04356,1.5342745,380998,0.7690234,0.8221179,48102,1.7866938,-7.42,48102,-6.922352500935512,7.920502266018045,16795.406583070755,0.0,1.0,0.005298749761529863,0.0023547194,0.00934,-0.5449062,0.02474131,-3.1448095,1
-1.1670839,1.3587968,-0.2601908,22.685010215315415,0.02383,1.5440482,381998,0.7690012,0.8139894,48219,1.7930502,-7.31,48219,-6.923681536323856,7.921835790870818,16839.225390434265,0.0,1.0,0.005496095279643712,0.0023468721,0.00933,-0.5225488,0.025878683,-3.1455622,1
-1.1826313,1.3598113,-0.24068129,22.684553042372787,0.07831,1.5588375,382998,0.76896083,0.8217881,48337,1.805553,-7.43,48337,-6.9250056892235765,7.923164449593479,16883.647620677948,0.0,1.0,0.005497157922557616,0.0023809338,0.00931,-0.54801947,0.025846232,-3.1470163,1
-1.1820768,1.3430858,-0.23651247,22.684028493250043,0.02637,1.5199685,383998,0.76893294,0.8269202,48466,1.763042,-6.94,48466,-6.924895803243511,7.923059464366773,16928.121921300888,0.0,1.0,0.005384819276920408,0.0022919404,0.00929,-0.5185669,0.024578378,-3.1470149,1
-1.1886146,1.3659532,-0.24836384,22.682982503739947,0.06712,1.4949003,384998,0.7688859,0.82275707,48578,1.7487792,-7.93,48578,-6.926942237226728,7.92511013215859,16972.988447904587,0.0,1.0,0.005403411517930244,0.0024251693,0.00927,-0.54370314,0.024883129,-3.148088,1
-1.1643627,1.3690903,-0.22882174,22.682849717215717,0.02896,1.5415971,385998,0.7688519,0.82446593,48709,1.7917758,-6.59,48709,-6.926153277628364,7.924326099899402,17017.173979997635,0.0,1.0,0.005199001600262752,0.0023198782,0.00925,-0.51688033,0.025437139,-3.148445,1
-1.1937252,1.3866494,-0.24096994,22.684648684384182,0.07671,1.5346248,386998,0.7688279,0.8249422,48837,1.7800057,-7.24,48837,-6.926080635583676,7.924258246821058,17059.90713739395,0.0,1.0,0.005400507466325083,0.0023101682,0.00923,-0.5401989,0.024039604,-3.149132,1
-1.1422136,1.3601768,-0.24494982,22.684752928947717,0.01513,1.5521182,387998,0.76879853,0.81773233,48992,1.8031832,-5.02,48992,-6.921374918354017,7.919558295231875,17103.9112136364,0.0,1.0,0.005227408292839065,0.002333051,0.00922,-0.4997745,0.024733933,-3.147848,1
-1.1574209,1.3948635,-0.26580933,22.68516162743943,0.0231,1.5281471,388998,0.7687457,0.81896657,49126,1.7758665,-6.09,49126,-6.920083051744494,7.918271383788626,17147.684746026993,0.0,1.0,0.0056319074836511775,0.0024155984,0.0092,-0.5204822,0.024773505,-3.147318,1
-1.1643384,1.418295,-0.2558163,22.68471200691881,0.11167,1.5308162,389998,0.76870334,0.8240619,49241,1.7867492,-7.78,49241,-6.921610040413476,7.919802603521456,17192.107172489166,0.0,1.0,0.005524092776367364,0.002405227,0.00918,-0.5196136,0.024565222,-3.1472843,1
-1.2054641,1.4046698,-0.2332841,22.685254111540665,0.04143,1.559185,390998,0.7686526,0.82322204,49383,1.8062965,-5.68,49383,-6.919324463884332,7.917522224247211,17235.77783513069,0.0,1.0,0.004983511479925521,0.0024727513,0.00916,-0.5624981,0.025437817,-3.1461935,1
-1.1925783,1.3944829,-0.25362402,22.68654286517114,0.0491,1.5360166,391998,0.7685965,0.8231725,49505,1.8006202,-7.32,49505,-6.91992728007272,7.918129481870518,17278.877717494965,0.0,1.0,0.005509421014820018,0.0026141317,0.00914,-0.5724179,0.02558413,-3.1466696,1
-1.121371,1.3777287,-0.23655312,22.688449128186203,0.00806,1.4804778,392998,0.76856345,0.8259887,49618,1.7086647,-7.92,49618,-6.9223064210568745,7.920512717159095,17321.501252889633,0.0,1.0,0.005363746776772965,0.002763583,0.00912,-0.51545006,0.02570574,-3.1478066,1
-1.208385,1.3655506,-0.2583435,22.68807415482416,0.06573,1.5056167,393998,0.7685308,0.8227368,49744,1.7540778,-6.69,49744,-6.922302187198456,7.920513026696687,17365.863550662994,0.0,1.0,0.005503354603900349,0.0028654586,0.00911,-0.54484296,0.024529584,-3.1485178,1
-1.1983416,1.3325673,-0.2650948,22.68805038761691,0.10469,1.4978608,394998,0.76851374,0.8179163,49857,1.75666,-7.81,49857,-6.924323565397035,7.922538459995588,17409.95780825615,0.0,1.0,0.0053155669338218695,0.0028522694,0.00909,-0.53846884,0.024811508,-3.149013,1
-1.1288865,1.3931862,-0.25531065,22.688000139408313,0.15198,1.5102152,395998,0.7684862,0.81776804,49978,1.773149,-7.19,49978,-6.925247108727841,7.923466325183081,17454.072530269623,0.0,1.0,0.0051528116676936055,0.0028666377,0.00907,-0.4987967,0.02437681,-3.149747,1
-1.1693314,1.4252956,-0.26743641,22.68890115859487,0.01068,1.5084524,396998,0.76845694,0.8180936,50107,1.7537215,-7.09,50107,-6.92458139581296,7.92280519687868,17497.453809022903,0.0,1.0,0.005289685035670781,0.0029196136,0.00905,-0.54033047,0.024864877,-3.1498983,1
-1.1605791,1.4146472,-0.24471247,22.690111181059176,0.15708,1.5055304,397998,0.7684211,0.8252761,50236,1.7496527,-6.4,50236,-6.924177880404491,7.922406242535233,17540.592764139175,0.0,1.0,0.005189972228002655,0.0027602958,0.00903,-0.5320674,0.025625397,-3.1503112,1
-1.1714052,1.3775743,-0.2592275,22.690766514566093,0.1666,1.477317,398998,0.7683771,0.81816363,50372,1.7187955,-5.78,50372,-6.922774557293734,7.921007702691972,17584.15696287155,0.0,1.0,0.005212922265381047,0.0028339592,0.00901,-0.54862165,0.024140509,-3.1496294,1
-1.1900363,1.3786463,-0.25295928,22.671409572433685,0.07325,1.51562,399998,0.76838124,0.8196337,50507,1.77334,-6.13,50507,-6.921258439424238,7.919496307442532,17643.27880549431,0.0,1.0,0.005217739604900118,0.0028352574,0.009,-0.54203904,0.02479266,-3.1496613,1
-1.140464,1.3917987,-0.2573668,22.663285460099917,0.0686,1.4905527,400998,0.76834106,0.8188725,50629,1.742488,-7.29,50629,-6.921862963913962,7.920105078117285,17693.727624177933,0.0,1.0,0.005100140682132485,0.0029062757,0.00898,-0.53879386,0.024396172,-3.1497622,1
-1.1737791,1.4065948,-0.26173177,22.664442501719662,0.09474,1.5020267,401998,0.7682988,0.8140862,50748,1.7642363,-7.19,50748,-6.923011744305194,7.921257980610073,17736.946318864822,0.0,1.0,0.005057358114039139,0.0028728857,0.00896,-0.5309117,0.025225705,-3.1499307,1
-1.1635466,1.3812938,-0.26405695,22.665710993513642,0.05797,1.4855514,402998,0.76825327,0.8169089,50876,1.7460878,-6.89,50876,-6.922615771680164,7.920866420316062,17780.073173761368,0.0,1.0,0.005078302437587179,0.0028639524,0.00894,-0.5565649,0.024015816,-3.1490207,1
-1.2076201,1.4217873,-0.24823649,22.667288290490507,0.0436,1.5131705,403998,0.7682412,0.817814,51003,1.7708685,-6.94,51003,-6.922612395349293,7.920867399956865,17822.952389478683,0.0,1.0,0.00497256793049413,0.0027528983,0.00893,-0.5691258,0.024486806,-3.1495275,1
-1.1580908,1.4301348,-0.2329713,22.66743325240715,0.08046,1.4910673,404998,0.76819086,0.82422006,51114,1.7265772,-8.1,51114,-6.925128144930938,7.9233869389991,17866.954563856125,0.0,1.0,0.005271478607717211,0.0027169895,0.00891,-0.5322634,0.02354828,-3.1501713,1
-1.1942536,1.3988916,-0.24935059,22.668469938969558,0.00389,1.5005401,405998,0.7681568,0.8240413,51235,1.752923,-7.19,51235,-6.926007611983995,7.924270518200449,17910.251600265503,0.0,1.0,0.005174820822887024,0.0027149362,0.00889,-0.5721383,0.024741946,-3.1507826,1
-1.1939905,1.391902,-0.25261793,22.669051551486785,0.1077,1.5054753,406998,0.76812375,0.8188913,51362,1.7562966,-6.74,51362,-6.925742767026206,7.924009968459172,17953.905088424683,0.0,1.0,0.004687607973798884,0.0029543028,0.00887,-0.5616421,0.024974909,-3.1514847,1
-1.1840733,1.3900812,-0.26823607,22.670420508228677,0.07028,1.5242577,407998,0.7680953,0.8179798,51474,1.7604074,-7.78,51474,-6.927983059408634,7.926254031161363,17996.931281089783,0.0,1.0,0.005315087887060823,0.003050571,0.00885,-0.56993306,0.023588533,-3.1520667,1
-1.1874524,1.4310625,-0.26512727,22.670391228772882,0.08346,1.470551,408998,0.7680787,0.8232455,51614,1.715494,-6.03,51614,-6.925795326849305,7.924070988491494,18041.064923524857,0.0,1.0,0.005233148325508505,0.0032077588,0.00884,-0.5693969,0.022789536,-3.1522546,1
-1.2587717,1.3878899,-0.24928348,22.670608699293496,0.01416,1.4730854,409998,0.76803386,0.8207362,51745,1.7171774,-6.49,51745,-6.925152188617258,7.923432215673012,18085.001838207245,0.0,1.0,0.0054027283496343404,0.0031924387,0.00882,-0.6254746,0.023904437,-3.152112,1
-1.2597103,1.385745,-0.24616428,22.671788899321047,0.05167,1.5061756,410998,0.76801264,0.8240068,51879,1.7590418,-6.74,51879,-6.923957670733823,7.92224214036508,18128.168087005615,0.0,1.0,0.005385160390153512,0.0032153076,0.0088,-0.6241603,0.025280213,-3.1526968,1
-1.2667195,1.398328,-0.23896162,22.672859099479112,0.00452,1.5062128,411998,0.7679834,0.82528937,52017,1.7602323,-6.6,52017,-6.922198512024915,7.920487532921929,18171.4180021286,0.0,1.0,0.005358419556500947,0.0030785312,0.00878,-0.6277648,0.023941021,-3.1528833,1
-1.2341268,1.3839253,-0.24967359,22.673356210976767,0.04717,1.4590006,412998,0.7679429,0.8277993,52122,1.7024682,-8.51,52122,-6.925175549671923,7.923468017343924,18215.124225854874,0.0,1.0,0.00491348684765566,0.0029418373,0.00877,-0.61389446,0.024708375,-3.1543179,1
-1.2656024,1.3698678,-0.26782447,22.67229559519587,0.00803,1.4614044,413998,0.76790595,0.8197699,52256,1.7065841,-6.82,52256,-6.924238364972443,7.922535211267606,18260.08302783966,0.0,1.0,0.004923544817039924,0.0029866165,0.00875,-0.6541952,0.024977993,-3.154346,1
-1.2523043,1.4017775,-0.25689635,22.6723674160537,0.02868,1.4884503,414998,0.7678861,0.82213247,52380,1.7214644,-7.0,52380,-6.924494081710576,7.922794959908362,18304.131738185883,0.0,1.0,0.004934663723994013,0.0029958105,0.00873,-0.6278469,0.023039255,-3.1546302,1
-1.323102,1.4107065,-0.23345871,22.67338838739766,0.20457,1.4923282,415998,0.7678612,0.8191017,52500,1.7435392,-6.9,52500,-6.925295238095238,7.9236,18347.412080287933,0.0,1.0,0.005060257011500598,0.0029140066,0.00871,-0.64254713,0.02365575,-3.1558282,1
