rollout/error,reference_actor_Q_mean,rollout/return_history,total/steps,rollout/episode_steps,total/episodes,total/epochs,reference_actor_Q_std,total/duration,train/param_noise_distance,success rate,reference_Q_std,train/loss_actor,rollout/goal_tolerance,rollout/return,reference_action_std,reference_action_mean,reference_Q_mean,rollout/actions_mean,rollout/actions_std,total/steps_per_second,rollout/Q_mean,train/loss_critic,errors,rollout/episodes
0.10215,-0.973777,-8.66,95998,10.212553191489361,9400,1,2.8135204,4119.826493501663,0.0,1.0,2.7622528,0.9949106,0.01651,-9.216914893617021,0.8562556,0.008654846,-1.7905508,0.003969709,0.7692242,23.301466736868843,-3.16404,0.042154137,0.011395343474646097,9400
0.07589,-0.93389016,-9.2,96998,10.211495946941783,9499,1,2.809284,4163.392707824707,0.0,1.0,2.7660584,1.0551136,0.01648,-9.215812190756921,0.85446817,-0.029716894,-1.7448254,0.0038586962,0.7692975,23.297826269835497,-3.1725645,0.044841032,0.011193308394916297,9499
0.04511,-0.93684125,-8.42,97998,10.20283215326947,9604,1,2.8305197,4209.700720071793,0.0,1.0,2.7805467,1.0401683,0.01644,-9.207101207830071,0.856912,-0.010768813,-1.7532557,0.0040299217,0.76938426,23.279089540201028,-3.1763246,0.038932294,0.01136853903597724,9604
0.06008,-0.9331058,-8.01,98998,10.190015440041174,9715,1,2.8186269,4254.353315114975,0.0,1.0,2.772647,0.9854712,0.01641,-9.194235717961915,0.85665864,-0.03443949,-1.7487547,0.0031677724,0.76948076,23.26981157119165,-3.1789477,0.037833393,0.010862438071200652,9715
0.12114,-0.9098081,-8.04,99998,10.178745928338762,9824,1,2.8277009,4298.9482045173645,0.0,1.0,2.7845254,0.9790736,0.01638,-9.182919381107492,0.85593104,-0.0065050684,-1.730447,0.003587009,0.7695721,23.261038570997766,-3.185585,0.03506383,0.011263521264306332,9824
0.111,-0.90406454,-8.28,100998,10.171316346057004,9929,1,2.8219402,4342.935224056244,0.0,1.0,2.7827353,0.9772141,0.01635,-9.175445664215934,0.8552732,0.013460805,-1.7227504,0.0037415128,0.76957977,23.25570030161979,-3.1875398,0.039645914,0.01120132171541529,9929
0.08852,-0.8989316,-8.57,101998,10.16595235722117,10033,1,2.8258533,4387.249661922455,0.0,1.0,2.781009,0.9562536,0.01631,-9.170038871723314,0.8587258,0.006332139,-1.7159289,0.0028191148,0.76967514,23.248733913014963,-3.1934402,0.04592756,0.011131652300128338,10033
0.11284,-0.9020342,-8.28,102998,10.15749506903353,10140,1,2.825835,4431.352319478989,0.0,1.0,2.7894604,0.9957935,0.01628,-9.161538461538461,0.85301846,-0.034222744,-1.7049236,0.0030379768,0.76972675,23.243017610504477,-3.1964784,0.034018595,0.01082335190995571,10140
0.01196,-0.9122386,-8.73,103998,10.153275407595432,10243,1,2.840847,4475.076362133026,0.0,1.0,2.801799,0.9918972,0.01625,-9.157278141169579,0.8576774,-0.0134543525,-1.726018,0.0031353647,0.769885,23.239379975726223,-3.201097,0.0329499,0.011375520654797331,10243
0.06142,-0.90832686,-7.33,104998,10.130934002315708,10364,1,2.8295655,4519.468472003937,0.0,1.0,2.7877514,0.97479135,0.01622,-9.134890003859514,0.8555178,-0.02653862,-1.7173905,0.0027799972,0.76988316,23.232378021976505,-3.1998389,0.03346668,0.010990186187384525,10364
0.05758,-0.9017372,-7.71,105998,10.11161991986262,10482,1,2.8339584,4564.1278483867645,0.0,1.0,2.7994463,0.9661997,0.01618,-9.115531387139859,0.85391074,0.0079444675,-1.705476,0.0026349956,0.7698816,23.22415224136765,-3.2021163,0.034114942,0.010450405410963804,10482
0.03547,-0.8779042,-9.11,106998,10.113999432838643,10579,1,2.8469753,4607.118927240372,0.0,1.0,2.8174574,0.9847248,0.01615,-9.117875035447584,0.8601439,0.01018625,-1.696345,0.0023247306,0.76986796,23.224492723067378,-3.2065756,0.034627076,0.011196492539825069,10579
0.15411,-0.88993335,-7.54,107998,10.098185898634748,10694,1,2.8332016,4651.6405210494995,0.0,1.0,2.7959173,0.94845587,0.01612,-9.102019824200486,0.8546215,-0.027941925,-1.6929097,0.0023877176,0.769979,23.21718531586649,-3.2080388,0.037496995,0.011117074570482848,10694
0.08019,-0.90372676,-9.71,108998,10.10438490775934,10787,1,2.850909,4695.962565898895,0.0,1.0,2.816149,0.9636584,0.01609,-9.10818577917864,0.8565866,-0.033409063,-1.7151791,0.0022792441,0.7699252,23.21100274340363,-3.2135792,0.033435814,0.010721755458159963,10787
0.05098,-0.8951911,-8.77,109998,10.101478556341261,10889,1,2.8508263,4739.285108566284,0.0,1.0,2.817024,0.9419585,0.01606,-9.105243824042612,0.8584513,-0.029265106,-1.7084234,0.0017290993,0.77001446,23.209829643120226,-3.2165868,0.032653816,0.011011158122459454,10889
0.01536,-0.86147255,-8.49,110998,10.091826529684516,10999,1,2.8382394,4782.56645989418,0.0,1.0,2.8132136,0.9645757,0.01602,-9.095554141285572,0.8546937,-0.0099400105,-1.6645775,0.0017690808,0.7699823,23.208877687495,-3.2203465,0.034070343,0.010314588985550424,10999
0.12355,-0.8795556,-7.77,111998,10.076660068382221,11114,1,2.851105,4825.993963718414,0.0,1.0,2.8191464,0.9866624,0.01599,-9.0803491092316,0.8527052,0.013681441,-1.6819061,0.0016722641,0.76995337,23.207239967972498,-3.221847,0.032438282,0.010604706939174013,11114
0.06502,-0.8503579,-8.39,112998,10.070855614973262,11220,1,2.8478284,4869.311805486679,0.0,1.0,2.8165176,1.0078683,0.01596,-9.074509803921568,0.85435677,-0.028611032,-1.6582469,0.0013838366,0.7700214,23.206154075546216,-3.2265189,0.030416122,0.010611013291256575,11220
0.07017,-0.86539805,-8.82,113998,10.068715774598127,11322,1,2.8451118,4912.9537880420685,0.0,1.0,2.8208683,0.97532904,0.01593,-9.072337042925279,0.85138357,0.0066605993,-1.6692998,0.0011426442,0.7699999,23.203556336610887,-3.231174,0.036256175,0.010873053080986218,11322
0.04502,-0.8821055,-8.88,114998,10.067145233301234,11423,1,2.8580313,4956.90238904953,0.0,1.0,2.8285644,0.9757268,0.0159,-9.070734483060493,0.8557215,-0.024356568,-1.6846937,0.0019502047,0.77000254,23.199569201533237,-3.2354362,0.03153421,0.011143867159283139,11423
0.0789,-0.87213373,-10.27,115998,10.072687798523665,11515,1,2.8466983,5000.294771909714,0.0,1.0,2.8238132,0.9692402,0.01586,-9.0762483716891,0.8544739,0.002386228,-1.6731399,0.0016267409,0.7700583,23.1982323625489,-3.242438,0.03089406,0.011400566841604811,11515
0.24838,-0.8985435,-8.46,116998,10.067464073659753,11621,1,2.8524425,5044.147444486618,0.0,1.0,2.8345609,0.98689485,0.01583,-9.070992169348592,0.85391164,0.001462475,-1.710134,0.0013070706,0.7701373,23.194801755424855,-3.2471538,0.030542674,0.010614623412848377,11621
0.03668,-0.87449336,-7.69,117998,10.053680981595091,11736,1,2.8439646,5088.269314527512,0.0,1.0,2.8298533,0.97490096,0.0158,-9.057174505794137,0.85138804,0.016450686,-1.6830559,0.0013572881,0.77010757,23.19020332966733,-3.2491984,0.029402316,0.010638128239196902,11736
0.02536,-0.88679874,-8.06,118998,10.044909674151612,11846,1,2.8316882,5132.255856513977,0.0,1.0,2.8195283,1.0202402,0.01577,-9.048370758061793,0.8537335,0.004967092,-1.690903,0.001508335,0.7700436,23.186295330339973,-3.2514186,0.03059633,0.010620758716365223,11846
0.02307,-0.88647985,-8.88,119998,10.043529214799934,11946,1,2.8302536,5177.233652830124,0.0,1.0,2.8167822,1.038879,0.01574,-9.046961325966851,0.85632354,-0.020896135,-1.6878508,0.0012606983,0.7700506,23.17801514219922,-3.257748,0.02887323,0.010465310654595892,11946
0.00959,-0.8788147,-10.16,120998,10.05400914000831,12035,1,2.8265212,5220.483852148056,0.0,1.0,2.8131833,1.0084707,0.01571,-9.057415870378064,0.85543174,0.020127723,-1.686759,0.00073016906,0.7700492,23.17754511398658,-3.2635334,0.029305095,0.010146475698257038,12035
0.03492,-0.883692,-8.29,121998,10.047521001482458,12142,1,2.8202226,5263.719850063324,0.0,1.0,2.8086011,0.99056274,0.01568,-9.050897710426618,0.854322,0.02052872,-1.6757817,0.000566862,0.7700555,23.17714534114735,-3.2652543,0.029309401,0.010234424517869994,12142
0.05424,-0.8824752,-8.39,122998,10.040163265306122,12250,1,2.821731,5306.6304976940155,0.0,1.0,2.8078134,1.0296137,0.01564,-9.043510204081633,0.8508652,0.0049894527,-1.680888,3.4650766e-05,0.77006924,23.17817305226895,-3.270169,0.028983891,0.010928024769052016,12250
0.05972,-0.9085442,-9.32,123998,10.041629545638617,12347,1,2.8181808,5350.75444149971,0.0,1.0,2.8122485,1.0140541,0.01561,-9.044950190329635,0.8532632,0.021004146,-1.711676,0.00052159757,0.77005965,23.173928341448207,-3.2762063,0.029734338,0.00994234240949866,12347
0.02999,-0.8851485,-8.21,124998,10.034358192181102,12457,1,2.7903228,5394.546262025833,0.0,1.0,2.7838068,1.0139487,0.01558,-9.037649514329292,0.8534139,0.027556578,-1.6861285,0.00044770303,0.77009773,23.17117954477585,-3.2784019,0.029307434,0.010689393691742488,12457
0.08613,-0.8899523,-8.21,125998,10.02522680248289,12566,1,2.8052354,5437.645756244659,0.0,1.0,2.7993143,1.0013043,0.01555,-9.02848957504377,0.85454494,0.009920607,-1.6861407,0.00070060795,0.77011704,23.171424849679173,-3.279573,0.028067684,0.011036813056940504,12566
0.05637,-0.9305687,-7.61,126998,10.014588754830061,12681,1,2.8083906,5480.388938903809,0.0,1.0,2.8001683,0.970721,0.01552,-9.01782193833294,0.85265684,0.019946774,-1.7213104,0.0008460865,0.7701591,23.17317281962879,-3.2812793,0.028293286,0.009991519537231704,12681
0.10242,-0.9142956,-8.74,127998,10.012360165845264,12783,1,2.784406,5523.196678876877,0.0,1.0,2.7806828,1.0468228,0.01549,-9.015567550653211,0.85054094,0.034076165,-1.6991671,0.00020342469,0.77011764,23.174622857360923,-3.287027,0.028539699,0.009698592993499624,12783
0.12555,-0.9178958,-8.51,128998,10.008923029174426,12888,1,2.7980514,5566.077676296234,0.0,1.0,2.7909336,1.0381987,0.01546,-9.012104283054004,0.851381,0.018888077,-1.7115914,0.00025797175,0.7701271,23.17574556125087,-3.2906945,0.027565343,0.010863426120499918,12888
0.01,-0.9048444,-8.4,129998,10.00538751635496,12993,1,2.7904937,5609.89181137085,0.0,1.0,2.781585,1.0377727,0.01543,-9.00854306164858,0.85423464,0.012201938,-1.688917,0.00021312172,0.77016467,23.172995909921713,-3.293777,0.02793799,0.010747932588903086,12993
0.02007,-0.91471016,-7.55,130998,9.993972686350805,13107,1,2.7882142,5653.189499378204,0.0,1.0,2.7797036,1.0364957,0.0154,-8.997100785839628,0.85399973,0.008192097,-1.7102861,-0.0003336506,0.7701744,23.172405597655715,-3.2956736,0.028078463,0.009635431551521637,13107
0.06974,-0.92251474,-9.33,131998,9.995834595577097,13204,1,2.777029,5697.2738626003265,0.0,1.0,2.7756865,1.0536045,0.01537,-8.998939715237807,0.85829496,0.031019589,-1.7108635,-0.00034237024,0.7702211,23.168624711284988,-3.2995367,0.02722001,0.010380994184564143,13204
0.16239,-0.9241108,-8.91,132998,9.996166854565953,13305,1,2.7741055,5742.279359817505,0.0,1.0,2.7694283,1.1008927,0.01533,-8.99924840285607,0.85145825,0.007494652,-1.7127553,-0.00045883673,0.77022266,23.161185944848704,-3.3022232,0.02835164,0.010336780626155595,13305
0.05651,-0.9196639,-8.88,133998,9.995300261096606,13405,1,2.7701743,5785.634832143784,0.0,1.0,2.7694688,1.0438243,0.0153,-8.998358821335323,0.85504186,0.035496708,-1.7137672,-0.00019182765,0.77026886,23.160466204250394,-3.3053668,0.02803861,0.010708714221758637,13405
0.03208,-0.94429445,-9.2,134998,9.997926233150645,13502,1,2.784768,5828.87199473381,0.0,1.0,2.7824202,1.0371354,0.01527,-9.000962820322915,0.8530552,0.028993273,-1.7392288,-0.00013970259,0.77029204,23.160227248422363,-3.3097622,0.027977567,0.010159753325705815,13502
0.12772,-0.95822394,-9.5,135998,10.002868490732569,13596,1,2.7771995,5872.729917049408,0.0,1.0,2.7789116,1.0705276,0.01524,-9.005884083553987,0.8516252,0.0062367427,-1.7539968,6.188129e-05,0.7702898,23.157543752382956,-3.313778,0.029025462,0.010363549266033698,13596
0.07519,-0.9675051,-7.97,136998,9.997153700189754,13702,1,2.765938,5916.333069801331,0.0,1.0,2.7634685,1.095326,0.01521,-9.000145964092834,0.85366523,0.016128615,-1.7516915,-0.00013305304,0.77032596,23.15589713825905,-3.3161275,0.027459245,0.010129072622848406,13702
0.03928,-0.9834491,-9.83,137998,10.00456819664999,13791,1,2.7703466,5961.948012113571,0.0,1.0,2.7653522,1.0665666,0.01518,-9.007541150025379,0.85511446,0.0344923,-1.7808324,-0.0006620846,0.7703713,23.146461478633107,-3.32378,0.02718565,0.010233852989864005,13791
0.02173,-0.9442269,-6.58,138998,9.987999425122162,13916,1,2.7544541,6005.619028329849,0.0,1.0,2.755768,1.1080259,0.01515,-8.990945674044266,0.85382,0.042491574,-1.7370311,-0.0009268252,0.7704414,23.14465825159993,-3.324197,0.02683265,0.009644769771017095,13916
0.00542,-0.9722597,-7.41,139998,9.974351667141637,14036,1,2.7604713,6050.730087041855,0.0,1.0,2.7606788,1.0721661,0.01512,-8.977272727272727,0.8518973,0.039452154,-1.7583096,-0.0016439729,0.770468,23.137373174159173,-3.3251617,0.027080059,0.010294379046898207,14036
0.0154,-0.9715411,-9.18,140998,9.977707006369426,14130,1,2.746469,6094.644504547119,0.0,1.0,2.751043,1.1108294,0.01509,-8.98060863411182,0.85695803,0.02138597,-1.7530932,-0.0014619001,0.77041763,23.134737373903203,-3.3279617,0.026848996,0.00994428944103852,14130
0.00625,-0.98571754,-8.99,141998,9.978216569461036,14231,1,2.7534065,6139.579332590103,0.0,1.0,2.7576017,1.0780102,0.01506,-8.98109760382264,0.856581,0.020885848,-1.7670766,-0.002023731,0.77048546,23.128294677494676,-3.332233,0.02690685,0.009818295222316394,14231
0.09891,-0.97020304,-9.09,142998,9.979759910664434,14328,1,2.7503486,6183.246307849884,0.0,1.0,2.7530935,1.0803503,0.01503,-8.982621440536013,0.8587086,0.034076676,-1.7592114,-0.0023737121,0.7705529,23.12668667564774,-3.339487,0.02683579,0.01033299190637867,14328
0.08637,-0.9936298,-9.96,143998,9.985299216420497,14421,1,2.7645805,6227.554308652878,0.0,1.0,2.762729,1.0950501,0.015,-8.988142292490119,0.8509495,0.041376423,-1.7738208,-0.0020658795,0.7705719,23.122720872931115,-3.3457139,0.026528025,0.010048188718020828,14421
0.08859,-1.0085943,-8.08,144998,9.97640016513004,14534,1,2.7441883,6271.665862798691,0.0,1.0,2.7497675,1.0922108,0.01497,-8.979221136645108,0.85370827,0.03955615,-1.7847607,-0.0021409146,0.7706483,23.119535251403775,-3.3483868,0.02683515,0.009885729495151959,14534
0.09891,-0.9756603,-7.84,145998,9.96858996244452,14645,1,2.7212608,6316.392887353897,0.0,1.0,2.7265134,1.0918053,0.01494,-8.971389552748379,0.8507823,0.015758423,-1.7502499,-0.0020100502,0.7706372,23.11414166340156,-3.3484116,0.026588533,0.009853834507718966,14645
0.09963,-0.99311584,-7.81,146998,9.963264199539108,14754,1,2.7406065,6361.602856397629,0.0,1.0,2.7437615,1.1139177,0.01491,-8.966043106954046,0.85227823,0.01574582,-1.782047,-0.0022006107,0.77066666,23.107069604662534,-3.3498452,0.025830975,0.009909417085344086,14754
0.04523,-0.9985255,-9.46,147998,9.968137420006736,14845,1,2.7520206,6406.669476985931,0.0,1.0,2.75205,1.1366802,0.01488,-8.970899292691142,0.85093385,0.01545043,-1.794176,-0.0020905298,0.7707026,23.100614216425416,-3.354576,0.026272617,0.010273040080249167,14845
0.25115,-1.0096217,-9.04,148998,9.96875,14944,1,2.7407296,6451.723605394363,0.0,1.0,2.740164,1.0886071,0.01485,-8.971493576017131,0.85012126,0.018758832,-1.7912664,-0.0020737948,0.7707305,23.094293728798455,-3.3579028,0.026087962,0.009775250106634058,14944
0.06752,-1.0204678,-7.35,149998,9.960154070925753,15058,1,2.7367165,6496.5033531188965,0.0,1.0,2.740485,1.0950325,0.01482,-8.96287687607916,0.8520238,0.011074827,-1.8067064,-0.0023580974,0.77071846,23.089036031665817,-3.3598757,0.02727564,0.009504908725775788,15058
0.0647,-1.0159235,-8.12,150998,9.955759214083207,15167,1,2.736959,6539.5649156570435,0.0,1.0,2.7362695,1.1361295,0.01479,-8.958462451374695,0.85009015,0.004572168,-1.7979068,-0.002517152,0.77074367,23.089915299790082,-3.3611715,0.025799217,0.010060431039274145,15167
0.09676,-1.0315719,-7.82,151998,9.949335602539765,15277,1,2.73963,6584.210225105286,0.0,1.0,2.742299,1.1113192,0.01476,-8.952019375531846,0.8495771,1.7024577e-06,-1.8231655,-0.0024317475,0.7707213,23.08522887383497,-3.3621762,0.025961807,0.00931044152459918,15277
0.01486,-1.0257576,-8.0,152998,9.942808864625983,15387,1,2.7414656,6628.675935745239,0.0,1.0,2.7390034,1.0855446,0.01473,-8.945473451615,0.852592,0.013316964,-1.8219326,-0.002644714,0.7707087,23.081230925011113,-3.3634677,0.026016263,0.009587683507465364,15387
0.03305,-1.0233593,-8.4,153998,9.937342711492548,15497,1,2.7297852,6672.19321513176,0.0,1.0,2.728095,1.0926955,0.0147,-8.93998838484868,0.85212743,-0.016777748,-1.8147963,-0.0029820248,0.77064157,23.08056661949633,-3.3648176,0.026453683,0.00977425814042503,15497
0.11319,-1.0198915,-8.1,154998,9.931944889458507,15605,1,2.7268624,6716.453174114227,0.0,1.0,2.7235668,1.1749825,0.01468,-8.934572252483179,0.8551422,0.030390354,-1.801082,-0.0033151796,0.77060866,23.077358835370916,-3.3641217,0.025025195,0.010089044018981103,15605
0.08982,-0.99090266,-8.02,155998,9.92662593865343,15714,1,2.7237425,6761.987385749817,0.0,1.0,2.7221138,1.1097934,0.01465,-8.9292350770014,0.851753,0.026622131,-1.7834802,-0.003113936,0.77059746,23.06984486968277,-3.3645942,0.026047321,0.009952435212258064,15714
0.10061,-1.0279216,-7.97,156998,9.919620853080568,15825,1,2.7289271,6806.683158159256,0.0,1.0,2.72749,1.1193547,0.01462,-8.92221169036335,0.8513477,0.004699169,-1.8132468,-0.0038497332,0.7705909,23.06527222613624,-3.364603,0.027109362,0.00984778728814028,15825
0.06083,-1.0255077,-8.78,157998,9.920067813638076,15926,1,2.7330446,6850.92710018158,0.0,1.0,2.7309823,1.1172525,0.01459,-8.922642220268743,0.84959745,0.01320186,-1.8177462,-0.003845021,0.7705273,23.062280139546715,-3.366385,0.026610512,0.00954255192626504,15926
0.05032,-1.033906,-9.06,158998,9.920940970922251,16026,1,2.721903,6894.759856700897,0.0,1.0,2.727228,1.1685996,0.01456,-8.923499313615375,0.850961,0.01148535,-1.837437,-0.0037559741,0.7705109,23.060701649452316,-3.3720062,0.025338318,0.009858517660321803,16026
0.15519,-1.0366838,-8.78,159998,9.91928084314941,16130,1,2.7213273,6938.416223526001,0.0,1.0,2.7171748,1.1639282,0.01453,-8.921822690638562,0.8489888,0.01603816,-1.8258928,-0.0037211892,0.7705065,23.059729316540103,-3.374213,0.025036953,0.009800253307440785,16130
0.03188,-1.0751153,-9.25,160998,9.921550502249337,16227,1,2.7340229,6982.014338254929,0.0,1.0,2.7268794,1.1594822,0.0145,-8.924077155358354,0.8523599,-0.009931964,-1.8642389,-0.0032854695,0.7705645,23.058961526028536,-3.376145,0.024039095,0.009631394210575746,16227
0.04722,-1.0625523,-7.33,161998,9.913831089351286,16340,1,2.7307057,7026.006036758423,0.0,1.0,2.7277577,1.1353204,0.01447,-8.916340269277846,0.85284746,0.011403815,-1.8506024,-0.003399987,0.770531,23.056911587104295,-3.3769414,0.026265519,0.00920788589208409,16340
0.16798,-1.0557735,-9.37,162998,9.916590618726046,16437,1,2.7152536,7069.568913936615,0.0,1.0,2.719474,1.1566025,0.01444,-8.919084991178439,0.8528543,-0.004933402,-1.8455133,-0.0038924941,0.7705178,23.056285607269974,-3.3790932,0.024251876,0.009198010560846277,16437
0.07748,-1.0539685,-9.08,163998,9.917694726656991,16536,1,2.7306256,7112.960602760315,0.0,1.0,2.7294235,1.1784031,0.01441,-8.920174165457185,0.8499741,-0.00571846,-1.8525242,-0.0036556856,0.7704658,23.056222177915277,-3.382405,0.024744706,0.009619993537191066,16536
0.10779,-1.0365229,-7.42,164998,9.907878933461445,16652,1,2.6967344,7157.070461273193,0.0,1.0,2.701415,1.2250663,0.01439,-8.910341100168148,0.851215,-0.0014809543,-1.829648,-0.0043659476,0.77040106,23.05384596851489,-3.383558,0.02613391,0.00926376441492801,16652
0.06711,-1.0506954,-9.45,165998,9.910740939757597,16749,1,2.7208507,7200.2402057647705,0.0,1.0,2.7179744,1.1591891,0.01436,-8.913188847095348,0.85416865,0.00078383833,-1.8459172,-0.004806457,0.77039236,23.054508635294702,-3.3873434,0.0255387,0.009003491034895849,16749
0.06808,-1.041935,-7.48,166998,9.902045656685443,16865,1,2.7143962,7244.107339859009,0.0,1.0,2.7200494,1.2007663,0.01433,-8.904476726949303,0.85071635,0.000676771,-1.8374468,-0.0049780793,0.7703807,23.052943884629165,-3.3881748,0.025080094,0.008801480502043688,16865
0.08495,-1.0512643,-8.13,167998,9.894981741076688,16978,1,2.7105653,7289.888379096985,0.0,1.0,2.708047,1.1785927,0.0143,-8.89739663093415,0.8542907,0.013216957,-1.852404,-0.004928474,0.77034783,23.045346000319732,-3.3880062,0.024511006,0.008968811683473422,16978
0.02117,-1.059834,-9.12,168998,9.895988286969253,17075,1,2.7157087,7334.951994180679,0.0,1.0,2.7222106,1.1833174,0.01427,-8.898389458272328,0.8518072,-0.0131133795,-1.8507895,-0.0051777232,0.7703362,23.04009625885455,-3.3926284,0.024219282,0.00924079798544722,17075
