rollout/episodes,reference_actor_Q_std,rollout/return_history,reference_Q_mean,total/steps,total/steps_per_second,train/loss_critic,rollout/goal_tolerance,success rate,reference_actor_Q_mean,reference_Q_std,rollout/return,rollout/actions_std,rollout/actions_mean,rollout/Q_mean,reference_action_std,train/loss_actor,reference_action_mean,total/episodes,rollout/error,errors,train/param_noise_distance,rollout/episode_steps,total/duration,total/epochs
39214,2.596234,-9.38,-1.9368868,377998,23.871843522865348,0.019059593,0.0094,1.0,-1.2352548,2.58358,-8.641072066098841,0.76866996,0.0008208187,-3.4591331,0.84248435,1.7051787,-0.07488454,39214,0.00507,0.005521572525834655,0.0,9.639414494823278,15834.4704144001,1
39318,2.5994945,-8.53,-1.9698601,378998,23.871455741731594,0.019621389,0.00938,1.0,-1.2548506,2.5809393,-8.640953252963019,0.76863956,0.0007396416,-3.459059,0.843261,1.6947875,-0.07648611,39318,0.04866,0.005191488170335161,0.0,9.639300066127474,15876.618673801422,1
39419,2.5833285,-8.85,-1.9504316,379998,23.87175493934403,0.020401075,0.00936,1.0,-1.2440803,2.5723984,-8.641391207285826,0.76859725,0.0008324261,-3.4591696,0.8398372,1.697332,-0.08432873,39419,0.06151,0.005455650002586674,0.0,9.639742256272356,15918.310194015503,1
39525,2.5954714,-8.53,-1.9830151,380998,23.87299150196885,0.020399513,0.00934,1.0,-1.2742821,2.57444,-8.641037318153067,0.7685641,0.0009275714,-3.4596486,0.8394371,1.7258719,-0.09833503,39525,0.09506,0.0060200143850638235,0.0,9.639392789373813,15959.37400507927,1
39642,2.5818913,-7.09,-1.954483,381998,23.874472045026685,0.01915842,0.00933,1.0,-1.2430241,2.5689824,-8.637783159275516,0.7685402,0.0007414977,-3.4596138,0.8391271,1.7252862,-0.07552364,39642,0.02883,0.005347359476646527,0.0,9.636143484183442,16000.270049095154,1
39745,2.5900285,-8.69,-1.9658486,382998,23.875613073628898,0.019611109,0.00931,1.0,-1.2557209,2.5753524,-8.637589633916216,0.76849926,0.00091100205,-3.4599066,0.8432779,1.641087,-0.059892993,39745,0.0439,0.005558125317041698,0.0,9.635954208076488,16041.389128684998,1
39842,2.5966952,-9.39,-1.9778873,383998,23.8770791397021,0.019700568,0.00929,1.0,-1.2757394,2.5802789,-8.639626524772853,0.768452,0.0008705861,-3.4609106,0.8412621,1.7342503,-0.07175908,39842,0.09928,0.0052769787512130266,0.0,9.637995080568244,16082.285347938538,1
39940,2.5908723,-9.18,-1.967664,384998,23.878130804943524,0.019386452,0.00927,1.0,-1.252606,2.5734065,-8.64103655483225,0.76842856,0.00086426735,-3.4619386,0.8391191,1.7117,-0.069982655,39940,0.09069,0.005803152862244809,0.0,9.639409113670506,16123.456360340118,1
40036,2.582464,-9.35,-1.9414067,385998,23.879330323281003,0.018073056,0.00925,1.0,-1.2377188,2.5652392,-8.642721550604456,0.76839435,0.0008728746,-3.4630997,0.84427285,1.7527181,-0.050612632,40036,0.09408,0.0053982389510678856,0.0,9.64109801178939,16164.523660182953,1
40130,2.5874455,-9.61,-1.9818829,386998,23.879906278534136,0.020348124,0.00923,1.0,-1.2705551,2.572536,-8.64510341390481,0.7683694,0.0011735199,-3.464629,0.84018254,1.7167382,-0.059713762,40130,0.06575,0.005857617418836832,0.0,9.64348367804635,16206.01000213623,1
40233,2.5678449,-8.72,-1.9831471,387998,23.880417441367978,0.019061033,0.00922,1.0,-1.2705188,2.5554764,-8.64539059975642,0.76831776,0.001213318,-3.465121,0.8418429,1.7440785,-0.07423106,40233,0.07868,0.005335205010481365,0.0,9.643775010563468,16247.538425683975,1
40342,2.588414,-8.07,-1.9961739,388998,23.881180487297325,0.019348629,0.0092,1.0,-1.2738564,2.5739617,-8.644093004808884,0.76826644,0.0011948592,-3.4654813,0.84193367,1.7231299,-0.06671228,40342,0.18517,0.0052172735748355435,0.0,9.642481780774379,16288.893265008926,1
40444,2.5864105,-8.52,-1.9799109,389998,23.880302586081903,0.019689294,0.00918,1.0,-1.2699673,2.5698802,-8.644347740085056,0.7682179,0.0013932195,-3.465987,0.8429082,1.7514076,-0.06339622,40444,0.05774,0.005541000701737745,0.0,9.642740579566809,16331.367602825165,1
40554,2.5875049,-8.0,-1.9760275,390998,23.88192812942306,0.01833696,0.00916,1.0,-1.2672434,2.5729547,-8.642871233417171,0.76815945,0.0014507804,-3.4658787,0.8404557,1.7650781,-0.070985414,40554,0.06281,0.005761388837989487,0.0,9.641268432213838,16372.128660678864,1
40650,2.5929844,-9.41,-2.0091114,391998,23.881231234400023,0.02032196,0.00914,1.0,-1.2973013,2.5774271,-8.644846248462486,0.7681113,0.0012997999,-3.4673612,0.8372207,1.755121,-0.08020311,40650,0.08341,0.005438581230757805,0.0,9.643247232472325,16414.480315208435,1
40748,2.5868425,-9.19,-1.9946358,392998,23.879287642325256,0.01991503,0.00912,1.0,-1.2797779,2.573025,-8.646093059782075,0.76808137,0.001260456,-3.4684446,0.8422838,1.7619739,-0.07092281,40748,0.06082,0.0054803681185214195,0.0,9.644497889466967,16457.693624973297,1
40855,2.5823302,-8.25,-1.9645174,393998,23.879724109368617,0.019463558,0.00911,1.0,-1.2590895,2.5626523,-8.644988373516094,0.768065,0.0011828238,-3.4684305,0.8394915,1.7122476,-0.07616525,40855,0.01504,0.0056167960720439536,0.0,9.64339738098152,16499.2693464756,1
40960,2.5883849,-8.79,-2.0012944,394998,23.88116367713493,0.019186277,0.00909,1.0,-1.2956369,2.5720038,-8.6451416015625,0.76801366,0.0010125546,-3.468727,0.8396619,1.7221842,-0.052740578,40960,0.00375,0.0057404352127395815,0.0,9.6435546875,16540.148769140244,1
41061,2.5885084,-8.92,-1.9918959,395998,23.882919500325126,0.018169789,0.00907,1.0,-1.2911127,2.5709581,-8.645697864153332,0.7679754,0.00091461523,-3.4698474,0.8406251,1.7305547,-0.09046737,41061,0.23164,0.005614081975422177,0.0,9.644114853510631,16580.80369925499,1
41161,2.5758064,-8.98,-2.0056658,396998,23.883772156348208,0.018546445,0.00905,1.0,-1.3015432,2.5618734,-8.646510045917251,0.76792824,0.0008977784,-3.4706523,0.8444947,1.7423141,-0.07621988,41161,0.10248,0.005062229395299992,0.0,9.644930881173927,16622.08119392395,1
41267,2.5778453,-8.37,-2.0168884,397998,23.884360638460077,0.01735376,0.00903,1.0,-1.3077676,2.5593688,-8.646061017277727,0.7678915,0.0009368282,-3.4711907,0.84318346,1.7992455,-0.07685391,41267,0.14917,0.005287381011951584,0.0,9.64448590883757,16663.54004716873,1
41359,2.5700512,-9.42,-2.0083303,398998,23.886074433350892,0.01906376,0.00901,1.0,-1.3091342,2.548677,-8.648710075195241,0.7678552,0.000939913,-3.4721231,0.83758605,1.7570268,-0.08144244,41359,0.09523,0.005305871512864678,0.0,9.64713847046592,16704.209857225418,1
41445,2.5903716,-10.41,-2.0254028,399998,23.863791574590856,0.018571548,0.009,1.0,-1.3119864,2.5693793,-8.65262395946435,0.767815,0.0009467779,-3.4738038,0.8409611,1.7817621,-0.09404162,41445,0.07172,0.005018104659154417,0.0,9.651055615876462,16761.711932897568,1
41550,2.5733435,-8.37,-2.0254593,400998,23.864497354175064,0.01970131,0.00898,1.0,-1.319695,2.555465,-8.65251504211793,0.7677475,0.0009678693,-3.473449,0.83940643,1.7218399,-0.07745192,41550,0.07581,0.0051173413635055166,0.0,9.650950661853189,16803.11946439743,1
41653,2.5844254,-8.61,-2.0256696,401998,23.865353580039073,0.018239874,0.00896,1.0,-1.3282369,2.5690331,-8.652510023287638,0.7676893,0.0009246719,-3.4744265,0.84059304,1.7752545,-0.07637092,41653,0.06493,0.005293337631400923,0.0,9.650949511439752,16844.41835951805,1
41748,2.5743158,-9.38,-2.0348485,402998,23.865972505971378,0.01866562,0.00894,1.0,-1.3270695,2.5548031,-8.654713998275367,0.7676457,0.0008584027,-3.4751158,0.8402494,1.7751154,-0.07275113,41748,0.0046,0.005259664118488327,0.0,9.653157037462872,16885.88218641281,1
41853,2.5576699,-8.3,-2.0376244,403998,23.86633623022881,0.018662944,0.00893,1.0,-1.3444818,2.5412018,-8.654098869854012,0.7676158,0.0010167395,-3.4751797,0.8419128,1.7583334,-0.062362272,41853,0.05153,0.0050612650199828215,0.0,9.652545815114806,16927.524866104126,1
41944,2.5727336,-10.2,-2.0346231,404998,23.868157907452357,0.018113188,0.00891,1.0,-1.3207922,2.546796,-8.657257295441541,0.7675815,0.0009103606,-3.4779172,0.83922005,1.7342952,-0.07926195,41944,0.04364,0.00528816327357013,0.0,9.655707610146862,16968.12973880768,1
42036,2.5692525,-9.54,-2.0423083,405998,23.869046624629096,0.018292215,0.00889,1.0,-1.3385334,2.5447679,-8.659791607193833,0.76753676,0.0008809065,-3.4797208,0.83624977,1.7978739,-0.08063804,42036,0.03582,0.00522543974381289,0.0,9.658245313540775,17009.39322733879,1
42133,2.5743713,-9.31,-2.0828412,406998,23.870312364451607,0.018617326,0.00887,1.0,-1.381024,2.5511377,-8.661097002349702,0.7675072,0.0007544773,-3.4806023,0.8352761,1.8119642,-0.07801798,42133,0.02998,0.005237496455415927,0.0,9.659554268625543,17050.38433456421,1
42239,2.5669553,-8.21,-2.0626953,407998,23.869563101035638,0.01805658,0.00885,1.0,-1.355299,2.545944,-8.66057435071853,0.7674583,0.0006529903,-3.4818697,0.8368629,1.8269782,-0.05955069,42239,0.10201,0.005266435596528916,0.0,9.659035488529558,17092.813901662827,1
42341,2.5660622,-8.68,-2.0547578,408998,23.86955824081377,0.01976824,0.00884,1.0,-1.34694,2.549544,-8.660825204884155,0.76741993,0.00062711124,-3.481474,0.8366891,1.7652882,-0.060999643,42341,0.01317,0.005348838895057323,0.0,9.659290049833494,17134.71174764633,1
42447,2.5798821,-8.45,-2.0627851,409998,23.868971120250006,0.018337771,0.00882,1.0,-1.3537875,2.5591452,-8.660305793106698,0.76739824,0.0007454815,-3.4819686,0.83965343,1.8156902,-0.069458805,42447,0.04302,0.005196148439369729,0.0,9.658774471694112,17177.02861738205,1
42555,2.568847,-7.99,-2.0565796,410998,23.869474996182788,0.01898939,0.0088,1.0,-1.3515968,2.5495756,-8.659452473269885,0.7673916,0.00077636476,-3.4829264,0.83578575,1.8263875,-0.07305822,42555,0.04591,0.005534340613762812,0.0,9.657925038185876,17218.56052827835,1
42649,2.562675,-9.44,-2.0514503,411998,23.87068305122384,0.017415037,0.00878,1.0,-1.3480222,2.5372899,-8.661750568594808,0.76735896,0.0007705668,-3.4843297,0.83767205,1.8405613,-0.08491387,42649,0.03946,0.005146866581245529,0.0,9.66022650003517,17259.581517457962,1
42731,2.5751433,-11.2,-2.0930324,412998,23.8718758555842,0.017589806,0.00877,1.0,-1.389595,2.5500357,-8.66574617958859,0.7673197,0.0008128671,-3.4866347,0.8331716,1.8248981,-0.078762345,42731,0.01244,0.004746685641263215,0.0,9.664225035688377,17300.609407424927,1
42822,2.5637798,-10.48,-2.089896,413998,23.872101727315968,0.018656462,0.00875,1.0,-1.3756049,2.53622,-8.669235439727244,0.76728624,0.00080764265,-3.48749,0.83940727,1.7683202,-0.075622685,42822,0.0363,0.005135179630625526,0.0,9.667717528373267,17342.3356153965,1
42918,2.5600274,-9.54,-2.0869038,414998,23.872192071104006,0.017926335,0.00873,1.0,-1.3755382,2.5383127,-8.671000512605433,0.76725125,0.0009621904,-3.488074,0.8375548,1.785193,-0.09607813,42918,0.01943,0.00556229906004399,0.0,9.669485996551563,17384.159727096558,1
43011,2.568704,-9.88,-2.1042902,415998,23.87069103627186,0.018862847,0.00871,1.0,-1.3834678,2.540179,-8.673409127897514,0.7672057,0.00088189245,-3.4892914,0.8406673,1.8069904,-0.10096399,43011,0.08604,0.005439800329245975,0.0,9.671897886587152,17427.145253896713,1
43097,2.5518715,-10.34,-2.111745,416998,23.87086186532465,0.018220533,0.0087,1.0,-1.4024091,2.5335507,-8.677146901176416,0.76717716,0.0008926701,-3.490982,0.84002143,1.7894123,-0.095906235,43097,0.10785,0.004910533433346315,0.0,9.675638675545862,17468.9126162529,1
43178,2.565626,-10.9,-2.1043506,417998,23.871803136875762,0.017780375,0.00868,1.0,-1.3925581,2.541247,-8.682222428088378,0.7671537,0.0011331287,-3.4935756,0.8401167,1.8134232,-0.07517091,43178,0.10791,0.004990184678678166,0.0,9.68071703182176,17510.114238262177,1
43282,2.5580149,-8.61,-2.1072454,418998,23.87370087998746,0.018549453,0.00866,1.0,-1.3919047,2.5362654,-8.682015618501918,0.76712996,0.0010081498,-3.493682,0.839865,1.7878966,-0.06294996,43282,0.05224,0.0049136814922083405,0.0,9.680513839471374,17550.60943865776,1
43378,2.5707457,-9.44,-2.1156728,419998,23.873383260229453,0.01852975,0.00864,1.0,-1.4048237,2.5479248,-8.683779796210061,0.7670712,0.0008724715,-3.4942682,0.837508,1.8296628,-0.06657575,43378,0.08953,0.004836019832160332,0.0,9.68228134077182,17592.73059129715,1
43470,2.5497658,-9.77,-2.1275403,420998,23.87316644680025,0.017129583,0.00863,1.0,-1.4157715,2.5252957,-8.686059351276743,0.7670404,0.00082884735,-3.4950619,0.83795035,1.849566,-0.06516888,43470,0.01888,0.005046150886922,0.0,9.684564067172763,17634.778400182724,1
43575,2.5697846,-8.76,-2.1246843,421998,23.874868168964337,0.018090582,0.00861,1.0,-1.4200963,2.5425768,-8.685943775100402,0.7669941,0.00078346167,-3.4946735,0.8334605,1.8389041,-0.07882091,43575,0.00359,0.005058358872908283,0.0,9.684452094090648,17675.406499147415,1
43663,2.564661,-10.14,-2.1141768,422998,23.876275291563246,0.017304093,0.00859,1.0,-1.399929,2.5409613,-8.689233447083343,0.76694775,0.00089826394,-3.4962494,0.83778554,1.8265997,-0.07156793,43663,0.12114,0.005253381826122581,0.0,9.68774477246181,17716.24739766121,1
43763,2.5497844,-9.01,-2.113702,423998,23.877779302606477,0.01779387,0.00858,1.0,-1.4187319,2.5256877,-8.689966409981034,0.7669142,0.00084352016,-3.4965441,0.8321477,1.8319317,-0.08042136,43763,0.0598,0.004943066831462253,0.0,9.688481137033568,17757.0114300251,1
43858,2.546039,-9.68,-2.1285882,424998,23.878146240533027,0.018001704,0.00856,1.0,-1.4249145,2.5199802,-8.691504400565462,0.76687926,0.0008151686,-3.4975798,0.8372614,1.8629779,-0.069906555,43858,0.10733,0.005358945285774534,0.0,9.690022344840166,17798.617854118347,1
43963,2.567421,-8.62,-2.1551454,425998,23.878126490097586,0.017280962,0.00854,1.0,-1.4440167,2.5362163,-8.691172122011691,0.76683956,0.00074700586,-3.4974906,0.8376549,1.8502419,-0.07321191,43963,0.03879,0.004701086820732003,0.0,9.689693605986852,17840.51190853119,1
44063,2.5576804,-9.07,-2.1694224,426998,23.878441129278457,0.018428156,0.00852,1.0,-1.4577879,2.5297787,-8.692031863468216,0.76678836,0.00072959054,-3.4979649,0.83368146,1.811439,-0.07135269,44063,0.04566,0.00525711856589446,0.0,9.690556702902661,17882.155610084534,1
44159,2.5532024,-9.23,-2.1573904,427998,23.879525917497155,0.017656399,0.00851,1.0,-1.4439403,2.5291576,-8.69356190131117,0.7667587,0.0005992266,-3.4993026,0.83455163,1.8304892,-0.08711582,44159,0.14246,0.00505688729991051,0.0,9.692089947689032,17923.22014594078,1
44260,2.5542107,-8.79,-2.1524627,428998,23.88132033994464,0.018077627,0.00849,1.0,-1.4361191,2.5255654,-8.693967464979666,0.7667195,0.0006889362,-3.498827,0.83897275,1.8308208,-0.1071981,44260,0.03562,0.0052881022565585915,0.0,9.692498870311795,17963.747141838074,1
44350,2.5571322,-9.98,-2.1833916,429998,23.882008986799356,0.018816838,0.00847,1.0,-1.4664427,2.5277092,-8.696572717023676,0.7666601,0.0006849389,-3.4991238,0.8353472,1.8550546,-0.09098005,44350,0.00952,0.00482926675207396,0.0,9.69510710259301,18005.101674556732,1
44439,2.565912,-10.75,-2.1680498,430998,23.883595191768276,0.017531903,0.00846,1.0,-1.4621036,2.5397856,-8.70012826571255,0.7666075,0.0005655135,-3.500451,0.83647037,1.8247719,-0.09385449,44439,0.08984,0.004854131646832257,0.0,9.69866558653435,18045.77562713623,1
44533,2.5672266,-9.77,-2.1747012,431998,23.884771728497523,0.01820311,0.00844,1.0,-1.4573493,2.536089,-8.702086093458783,0.7665662,0.0005031312,-3.5015912,0.83740133,1.8244035,-0.067156024,44533,0.08032,0.004972597501814685,0.0,9.700626501695371,18086.754393577576,1
44626,2.552679,-9.71,-2.1629682,432998,23.884019522688114,0.018229725,0.00842,1.0,-1.4596305,2.5273972,-8.70429794290324,0.7665303,0.00044710733,-3.5022101,0.83821887,1.85478,-0.08060934,44626,0.0152,0.004737114914547071,0.0,9.702841392909964,18129.193019151688,1
44723,2.5644689,-9.59,-2.1695244,433998,23.884927400770728,0.016506389,0.00841,1.0,-1.4579298,2.5378284,-8.705610088768642,0.76647544,0.00032963912,-3.5025325,0.83610004,1.8817389,-0.067275785,44723,0.08755,0.005076262972985143,0.0,9.704156697895938,18170.371327400208,1
44819,2.5545392,-9.36,-2.1980066,434998,23.88531254975923,0.017589357,0.00839,1.0,-1.4827278,2.5243204,-8.707155447466477,0.76643115,0.0002897277,-3.5035267,0.8338165,1.828053,-0.05986631,44819,0.00644,0.004938503518466541,0.0,9.705705169682501,18211.94506430626,1
44929,2.5492246,-8.05,-2.1663878,435998,23.886400143621298,0.017264418,0.00837,1.0,-1.4617455,2.524727,-8.705535400298249,0.7664038,0.00024168019,-3.5034962,0.8333517,1.8661549,-0.063013926,44929,0.12501,0.004851827863197409,0.0,9.704088673240001,18252.980665922165,1
45031,2.568158,-8.7,-2.2025177,436998,23.8870974394352,0.017888742,0.00836,1.0,-1.4860718,2.5407352,-8.70575825542404,0.76634777,0.00026877716,-3.5037587,0.8359806,1.8845123,-0.074782155,45031,0.11264,0.004634699864094081,0.0,9.70431480535631,18294.311441898346,1
45124,2.5488071,-9.22,-2.1972651,437998,23.88801426585748,0.016864505,0.00834,1.0,-1.4907625,2.5249841,-8.707561386401915,0.7662972,0.0002878468,-3.5053377,0.83427775,1.8861445,-0.075276405,45124,0.02838,0.00495986184453249,0.0,9.706120911266732,18335.47130060196,1
45228,2.5659442,-8.35,-2.1825764,438998,23.888455453659823,0.017649023,0.00832,1.0,-1.482393,2.5425732,-8.707747413106924,0.766257,0.0002636369,-3.50569,0.83148116,1.859739,-0.09113846,45228,0.03969,0.005162702649346791,0.0,9.706310250287432,18376.993893623352,1
45324,2.5568407,-9.17,-2.2269187,439998,23.88987720948396,0.016646063,0.00831,1.0,-1.5256141,2.5311306,-8.709116582825876,0.76621056,0.00027876883,-3.5056827,0.83679414,1.8627945,-0.073681585,45324,0.0202,0.0048285463988315055,0.0,9.707682464036713,18417.75895881653,1
45434,2.5503454,-7.89,-2.1972246,440998,23.8903243469036,0.017405977,0.00829,1.0,-1.4852953,2.5319176,-8.707553814324074,0.7661569,0.0003444717,-3.5054176,0.83812845,1.8351991,-0.06985673,45434,0.02357,0.004840084368603846,0.0,9.706123167671787,18459.27219724655,1
45537,2.555166,-8.64,-2.204184,441998,23.88934068654935,0.016644925,0.00827,1.0,-1.4942597,2.5328267,-8.707446691701254,0.76612306,0.00037737243,-3.5053806,0.839783,1.8029498,-0.05221952,45537,0.02755,0.004788069039762318,0.0,9.706019281024222,18501.891944169998,1
45633,2.5666473,-9.25,-2.185779,442998,23.889936943933645,0.017399766,0.00826,1.0,-1.4836566,2.5468805,-8.708829136808887,0.7660666,0.00030270853,-3.5060236,0.8334217,1.8312187,-0.07352347,45633,0.03682,0.004837185865492464,0.0,9.707404729033813,18543.288793087006,1
45733,2.5474977,-9.16,-2.2249274,443998,23.890437732531275,0.016546791,0.00824,1.0,-1.5161588,2.5218935,-8.709815669210418,0.76602125,8.4754734e-05,-3.5065374,0.8352417,1.8777914,-0.082127385,45733,0.10514,0.004642623370993472,0.0,9.708394376052304,18584.757842063904,1
45831,2.5628252,-9.16,-2.214099,444998,23.89209441106024,0.01754798,0.00822,1.0,-1.5092604,2.5408702,-8.71080709563396,0.76596904,8.264338e-05,-3.5075593,0.8349383,1.8959633,-0.07359664,45831,0.0522,0.004996369577038085,0.0,9.709388841613755,18625.324023246765,1
45934,2.5614574,-8.61,-2.2129254,445998,23.891707315734145,0.015966864,0.00821,1.0,-1.5119834,2.5379856,-8.710976618626725,0.7659168,0.0001176152,-3.5076447,0.83736104,1.8831328,-0.058422957,45934,0.27392,0.004552086581524339,0.0,9.709561544825183,18667.48131918907,1
46036,2.5736008,-8.76,-2.211235,446998,23.892478181963664,0.01647947,0.00819,1.0,-1.5013608,2.5443976,-8.711139108523763,0.76586956,-1.6921211e-06,-3.508299,0.83496064,1.875121,-0.058441285,46036,0.01456,0.004697872551200673,0.0,9.709727170040837,18708.73320865631,1
46144,2.5663598,-8.35,-2.225348,447998,23.891473793158475,0.016885307,0.00817,1.0,-1.5183563,2.5356402,-8.710103155339805,0.76583767,8.515241e-05,-3.5087976,0.83236146,1.850241,-0.06807961,46144,0.15836,0.004653187507775496,0.0,9.70869452149792,18751.375653028488,1
46237,2.556497,-9.69,-2.2413526,448998,23.892051324153734,0.016089262,0.00816,1.0,-1.538101,2.5284922,-8.711919025888358,0.76579607,0.000112973765,-3.5104132,0.83167636,1.8578786,-0.081831396,46237,0.06753,0.004757026116047287,0.0,9.710513225339014,18792.777309417725,1
46338,2.5559874,-8.78,-2.2156556,449998,23.892360361890532,0.016816758,0.00814,1.0,-1.5221801,2.5316722,-8.712417454357116,0.76574105,7.302442e-05,-3.511466,0.8369059,1.9069024,-0.06034689,46338,0.12773,0.0044613557370243835,0.0,9.711014717942078,18834.388615608215,1
46425,2.5751405,-10.37,-2.221009,450998,23.892127019125674,0.016798068,0.00813,1.0,-1.5189196,2.5439029,-8.715971997845989,0.7657081,0.00019902497,-3.5127404,0.83877337,1.8842795,-0.053309325,46425,0.16292,0.004685651968367316,0.0,9.714571890145395,18876.42735362053,1
46532,2.561046,-8.17,-2.24855,451998,23.89237153165961,0.01629045,0.00811,1.0,-1.5367234,2.5344222,-8.71488438064128,0.7656716,0.00020124769,-3.5127625,0.83722734,1.931761,-0.06880328,46532,0.08935,0.00492905497790554,0.0,9.713487492478295,18918.088537216187,1
46616,2.5694993,-10.43,-2.2215476,452998,23.89270331316896,0.016457837,0.00809,1.0,-1.517817,2.5371783,-8.718937703792689,0.76562506,0.0002846339,-3.5142817,0.8405166,1.8992695,-0.05507319,46616,0.04349,0.004525711762208102,0.0,9.717543332761284,18959.6796169281,1
