reference_action_mean,train/loss_actor,reference_Q_std,rollout/Q_mean,total/episodes,reference_Q_mean,rollout/episode_steps,total/steps_per_second,rollout/actions_mean,rollout/return,total/epochs,rollout/episodes,reference_actor_Q_mean,errors,train/param_noise_distance,reference_action_std,total/duration,rollout/error,success rate,rollout/goal_tolerance,total/steps,train/loss_critic,rollout/actions_std,reference_actor_Q_std,rollout/return_history
-0.024613136,0.79154754,2.3429873,-3.293185,7931,-2.0719736,11.473584667759425,25.220652557330737,-0.005215102,-10.483671668137687,1,7931,-1.2146397,0.011831055107702753,0.0,0.88722533,3608.074763059616,0.01668,1.0,0.01668,90998,0.06071717,0.760676,2.3727891,-8.85
-0.00011362756,0.85581267,2.3563147,-3.2958422,8040,-2.0636687,11.441915422885572,25.20333114604294,-0.004801521,-10.45186567164179,1,8040,-1.2002869,0.010968469261352287,0.0,0.88851446,3650.231767654419,0.12108,1.0,0.01664,91998,0.07475243,0.7608465,2.3846955,-8.13
-0.028213568,0.8069275,2.3680103,-3.2986162,8152,-2.0423427,11.407507360157016,25.193745766971713,-0.005082918,-10.417320902845928,1,8152,-1.1756728,0.011606044491412499,0.0,0.88963675,3691.31294965744,0.18183,1.0,0.01661,92998,0.062047254,0.76109654,2.384097,-8.19
-0.01965346,0.81544733,2.3490458,-3.2985904,8271,-2.0231469,11.365010276870995,25.181727218468147,-0.004682802,-10.3746826260428,1,8271,-1.1551406,0.011172231558348162,0.0,0.88891,3732.7860469818115,0.01611,1.0,0.01658,93998,0.06509148,0.76123965,2.3763201,-7.27
-0.01329264,0.80051553,2.3515992,-3.3054566,8364,-2.0180926,11.354734576757533,25.176010325402487,-0.0049191522,-10.364299378287901,1,8364,-1.1643529,0.011331138749286611,0.0,0.888084,3773.3540291786194,0.06096,1.0,0.01654,94998,0.06076999,0.7613917,2.3734663,-9.43
-0.01990202,0.79877776,2.352732,-3.3078446,8471,-1.9858856,11.332428284736158,25.169408473209153,-0.0048565944,-10.341872270097982,1,8471,-1.1314709,0.011199897694783845,0.0,0.8893089,3814.074538230896,0.04901,1.0,0.01651,95998,0.06689432,0.7614586,2.3770595,-8.43
-0.03157304,0.8193746,2.3613572,-3.311694,8570,-1.9759712,11.317852975495915,25.156408153896905,-0.004529891,-10.327187864644108,1,8570,-1.1111416,0.011763040051611664,0.0,0.8897209,3855.796877145767,0.10567,1.0,0.01648,96998,0.06467841,0.76149094,2.3909218,-9.08
-0.018720856,0.78197026,2.354517,-3.318081,8671,-1.954752,11.301695306193057,25.143670429698002,-0.0042008106,-10.31092146234575,1,8671,-1.0829089,0.011459561900446648,0.0,0.88999873,3897.52165555954,0.0517,1.0,0.01644,97998,0.0720592,0.7617173,2.3750503,-8.81
-0.028375529,0.7794937,2.3784878,-3.3166041,8792,-1.9894521,11.258303002729754,25.12586078163621,-0.004159777,-10.267402183803458,1,8792,-1.1317322,0.010693205168061097,0.0,0.8866553,3940.0839183330536,0.02671,1.0,0.01641,98998,0.06539855,0.7618438,2.412917,-7.11
-0.054194957,0.76532865,2.366313,-3.3227828,8887,-1.9604168,11.251490941825137,25.110403629137803,-0.0044510965,-10.26049285473163,1,8887,-1.098783,0.011262998516130438,0.0,0.8897039,3982.3334374427795,0.03477,1.0,0.01638,99998,0.06312792,0.7619284,2.3915362,-9.34
-0.0016972969,0.78576607,2.372376,-3.3246102,8998,-1.9338739,11.222382751722606,25.094836685173355,-0.004339871,-10.231273616359191,1,8998,-1.0792376,0.011450666698981638,0.0,0.89081085,4024.6526114940643,0.1087,1.0,0.01635,100998,0.05822699,0.76210886,2.4012358,-7.83
-0.035427712,0.7997333,2.3819737,-3.3330598,9098,-1.9582742,11.210375906792702,25.091185595735524,-0.0046654153,-10.219169048142449,1,9098,-1.1126004,0.01187380257191544,0.0,0.8872937,4065.092883348465,0.02431,1.0,0.01631,101998,0.07029083,0.76217765,2.3966022,-9.13
-0.025848212,0.7343227,2.3952265,-3.3362749,9212,-1.9196811,11.179765523230568,25.08887394876507,-0.005621173,-10.188449848024316,1,9212,-1.0469106,0.01108193375576481,0.0,0.88888365,4105.325739622116,0.04133,1.0,0.01628,102998,0.057212863,0.7621962,2.4197047,-7.87
-0.025765754,0.77344614,2.3818543,-3.3377671,9331,-1.8970428,11.144036009002251,25.08233206371492,-0.006225668,-10.15260958096667,1,9331,-1.0321422,0.011905785672890619,0.0,0.8908407,4146.265177249908,0.12039,1.0,0.01625,103998,0.062690765,0.76230717,2.41232,-7.3
-0.027584255,0.75739497,2.390787,-3.342182,9428,-1.9086525,11.137038608400509,25.071305984466328,-0.006775851,-10.145523971149766,1,9428,-1.0396216,0.011085288442824586,0.0,0.88844794,4187.974893093109,0.0076,1.0,0.01622,104998,0.0660647,0.7623716,2.4279406,-9.33
-0.015679624,0.7521084,2.3782194,-3.346293,9527,-1.916924,11.124698226094258,25.05942632090651,-0.007539547,-10.133095413036633,1,9527,-1.0597972,0.01151885511393426,0.0,0.88848853,4229.8653864860535,0.1223,1.0,0.01618,105998,0.0595956,0.7623558,2.4082878,-8.87
-0.03972676,0.7414579,2.3934963,-3.3512733,9631,-1.8695229,11.108919115356661,25.048492740269857,-0.007485897,-10.117225625584052,1,9631,-1.0190232,0.011214363564623242,0.0,0.89195544,4271.634269952774,0.11312,1.0,0.01615,106998,0.05316074,0.76247966,2.4121048,-8.51
-0.060083758,0.7378181,2.3990147,-3.3520374,9737,-1.8782578,11.091712026291466,25.04023120610971,-0.007819277,-10.099928109273904,1,9737,-1.0054854,0.010726387803410297,0.0,0.8888247,4312.979345560074,0.00141,1.0,0.01612,107998,0.06081668,0.7625091,2.4284053,-8.52
-0.031545673,0.72694147,2.4077983,-3.3551247,9847,-1.8649005,11.069361226769574,25.03117352199393,-0.0073811947,-10.077485528587387,1,9847,-1.0020796,0.011014465496828463,0.0,0.8916045,4354.490208148956,0.01456,1.0,0.01609,108998,0.055355147,0.7625837,2.4231315,-8.01
-0.030001936,0.7488614,2.4105904,-3.3586466,9948,-1.8454397,11.05729794933655,25.021489541835674,-0.0072227176,-10.065339766787295,1,9948,-0.97568786,0.012010966565476172,0.0,0.8912868,4396.141157627106,0.01692,1.0,0.01606,109998,0.05602533,0.76267767,2.4336092,-8.62
-0.04787373,0.7542894,2.4152615,-3.3579774,10061,-1.8432876,11.031110227611569,25.013592487611355,-0.0064225434,-10.03906172348673,1,10061,-0.97482085,0.011257855991351273,0.0,0.89523953,4437.507329463959,0.13427,1.0,0.01602,110998,0.051760543,0.7627318,2.4543765,-7.76
-0.032247078,0.6883191,2.40665,-3.359947,10167,-1.7713072,11.013671682895643,25.00098494688383,-0.006653246,-10.021540277367954,1,10167,-0.92451614,0.010986134801378,0.0,0.887908,4479.7435076236725,0.02974,1.0,0.01599,111998,0.055291552,0.7627428,2.4313278,-8.3
-0.034972236,0.7026421,2.426051,-3.3600671,10295,-1.8277793,10.975619232637202,24.984841933432584,-0.0071871052,-9.983389995143273,1,10295,-0.96840346,0.010612027165790414,0.0,0.89191824,4522.662192583084,0.1521,1.0,0.01596,112998,0.05921333,0.7627935,2.450962,-6.57
-0.062182028,0.76748353,2.4178133,-3.362112,10396,-1.739258,10.96440938822624,24.977011981432284,-0.007236507,-9.972104655636784,1,10396,-0.8764471,0.0111444441760582,0.0,0.8906591,4564.116800069809,0.14509,1.0,0.01593,113998,0.050456453,0.7628689,2.4356298,-8.65
-0.045064952,0.69399536,2.4163127,-3.362911,10506,-1.7529571,10.944888635065677,24.970501669941065,-0.0073725125,-9.952503331429659,1,10506,-0.88923323,0.010381128484586735,0.0,0.8921207,4605.354010105133,0.05797,1.0,0.0159,114998,0.05210741,0.76289386,2.4390686,-7.8
-0.035026286,0.7418262,2.4304187,-3.3627963,10621,-1.7614539,10.921664626682986,24.96649168150777,-0.00728418,-9.929196874117315,1,10621,-0.8892088,0.010837680065141974,0.0,0.89219886,4646.147383451462,0.1132,1.0,0.01586,115998,0.05076081,0.7629278,2.452128,-7.46
-0.036316752,0.75618225,2.4376206,-3.3728697,10710,-1.7539749,10.922408963585434,24.958936239881048,-0.007786735,-9.929878618113912,1,10710,-0.8902605,0.011576323275910114,0.0,0.8903003,4687.619651556015,0.1428,1.0,0.01583,116998,0.051140327,0.76296633,2.443353,-9.77
-0.033973526,0.71715164,2.4530091,-3.3773794,10806,-1.7695724,10.919859337405144,24.95656968248644,-0.0077728694,-9.927262631871182,1,10806,-0.9255352,0.011185897481726121,0.0,0.8916996,4728.1337740421295,0.01142,1.0,0.0158,117998,0.05278385,0.76301724,2.4671257,-9.94
-0.052999433,0.71015567,2.437023,-3.3792334,10915,-1.7224901,10.901328447091158,24.95156854070564,-0.0076293666,-9.908657810352725,1,10915,-0.86997294,0.010503255077040686,0.0,0.88891536,4769.159093379974,0.02248,1.0,0.01577,118998,0.054605618,0.76311713,2.4554389,-8.36
-0.03280288,0.7275347,2.4617722,-3.3828456,11015,-1.7126095,10.891330004539265,24.94499119490041,-0.007747686,-9.89859282796187,1,11015,-0.8506489,0.011151287772735457,0.0,0.8906167,4810.504804849625,0.02588,1.0,0.01574,119998,0.04863038,0.76317626,2.467372,-8.8
-0.041712057,0.75815934,2.4741466,-3.382757,11138,-1.6982074,10.863620039504399,24.94034300774134,-0.008318946,-9.870802657568683,1,11138,-0.83109283,0.010744582942723966,0.0,0.88972944,4851.497028827667,0.16196,1.0,0.01571,120998,0.05011435,0.76323074,2.4808795,-7.16
-0.040727276,0.7148397,2.4762678,-3.3841677,11250,-1.7182517,10.843022222222222,24.939247769539275,-0.008459913,-9.850133333333334,1,11250,-0.8588482,0.010859139460600737,0.0,0.8893164,4891.807528734207,0.08177,1.0,0.01568,121998,0.054527845,0.76329786,2.4711542,-7.98
-0.04914652,0.71362895,2.480471,-3.390568,11342,-1.7105341,10.844383706577323,24.93334788672976,-0.008107335,-9.85143713630753,1,11342,-0.86205775,0.010577636725855846,0.0,0.8924645,4933.071986913681,0.04613,1.0,0.01564,122998,0.048066355,0.76334643,2.4843473,-9.82
-0.0224503,0.7529436,2.473887,-3.3951159,11442,-1.7113557,10.83595525257822,24.927232014334283,-0.007943294,-9.842947037231253,1,11442,-0.8563312,0.01084510604624473,0.0,0.8914981,4974.399080038071,0.02751,1.0,0.01561,123998,0.04893933,0.7633691,2.4758375,-8.88
-0.022481546,0.6719044,2.4783592,-3.3969908,11553,-1.6797291,10.818402146628582,24.921279822487435,-0.007941103,-9.825326754955423,1,11553,-0.82952154,0.010181270180186875,0.0,0.8928993,5015.713514328003,0.02729,1.0,0.01558,124998,0.04563051,0.7633906,2.4746113,-8.08
-0.0361513,0.70309633,2.4841924,-3.3971317,11662,-1.6810917,10.804235980106329,24.912759088302394,-0.008237749,-9.811095866918196,1,11662,-0.8261195,0.010641434649187178,0.0,0.89100283,5057.56907749176,0.29972,1.0,0.01555,125998,0.04626924,0.7634081,2.474858,-8.05
-0.037594024,0.7349871,2.4916956,-3.4018006,11763,-1.6790742,10.79656550199779,24.909286638351496,-0.00856491,-9.80336648814078,1,11763,-0.84494174,0.009897537106243083,0.0,0.89489275,5098.419791936874,0.0077,1.0,0.01552,126998,0.046173356,0.76346785,2.4863288,-8.95
-0.02722243,0.71196413,2.492819,-3.4074442,11860,-1.655425,10.791736930860035,24.89880818428573,-0.0081364205,-9.798482293423271,1,11860,-0.8174181,0.010907017200296874,0.0,0.89527965,5140.727983951569,0.11278,1.0,0.01549,127998,0.04535561,0.76351565,2.4826996,-9.01
-0.04290061,0.73462373,2.5024376,-3.4081721,11971,-1.6653184,10.77487260880461,24.895421543067012,-0.007975225,-9.781555425611895,1,11971,-0.8183491,0.010442776430112483,0.0,0.8907873,5181.595329761505,0.02383,1.0,0.01546,128998,0.046689015,0.76355726,2.493377,-7.71
-0.016365347,0.7022528,2.4971838,-3.4100266,12075,-1.636574,10.765631469979295,24.89297047435052,-0.007814662,-9.772256728778467,1,12075,-0.7796603,0.010303382749993907,0.0,0.892082,5222.277515411377,0.11735,1.0,0.01543,129998,0.046718143,0.76363593,2.4982567,-8.47
-0.029828623,0.74690527,2.4944503,-3.4099329,12190,-1.5921745,10.746185397867103,24.891026266274917,-0.0074823503,-9.752748154224774,1,12190,-0.7518119,0.010132350643575818,0.0,0.8882947,5262.860542535782,0.25319,1.0,0.0154,130998,0.04454853,0.7637168,2.4864511,-7.75
-0.049067784,0.74166733,2.517433,-3.4126618,12309,-1.6368732,10.723779348444229,24.884419350457502,-0.007496834,-9.7302786578926,1,12309,-0.7968194,0.010230325170588245,0.0,0.8926028,5304.443641662598,0.07565,1.0,0.01537,131998,0.044425044,0.76381755,2.5068722,-6.87
-0.03385945,0.6877033,2.5126605,-3.4121287,12419,-1.6190864,10.707866978017554,24.880397930707787,-0.007732924,-9.714308720508898,1,12419,-0.77020586,0.010722640858455422,0.0,0.8909802,5345.493282318115,0.02257,1.0,0.01533,132998,0.043652106,0.763801,2.5101843,-7.84
-0.02944065,0.79496765,2.510432,-3.4122388,12529,-1.6295344,10.695187165775401,24.873189266576386,-0.00798983,-9.701572352143028,1,12529,-0.79653215,0.010296240277067001,0.0,0.8932292,5387.246426820755,0.00762,1.0,0.0153,133998,0.042534538,0.7637349,2.5044856,-7.92
-0.043301467,0.73487234,2.4953218,-3.4126039,12641,-1.6075675,10.678981093267938,24.864376013649636,-0.00847259,-9.68530970651056,1,12641,-0.7759312,0.010359964087374886,0.0,0.89070565,5429.374134540558,0.02366,1.0,0.01527,134998,0.042564437,0.7637034,2.493135,-7.99
-0.031742204,0.7312616,2.5062804,-3.4114692,12758,-1.6181728,10.659272613262267,24.85816879839249,-0.008265222,-9.665543188587552,1,12758,-0.7789595,0.009552728428739814,0.0,0.89491516,5470.958102464676,0.09366,1.0,0.01524,135998,0.043823715,0.7637542,2.498852,-7.55
-0.03243467,0.7609222,2.5099776,-3.4144585,12873,-1.628588,10.642274528082032,24.852889549285745,-0.008525601,-9.648489085683213,1,12873,-0.78374237,0.010073055271452408,0.0,0.8939563,5512.357012987137,0.1274,1.0,0.01521,136998,0.042135347,0.7638107,2.508785,-7.78
-0.022415234,0.70277435,2.4990187,-3.4170985,12977,-1.5848922,10.63412190799106,24.84504673786424,-0.00872694,-9.640286661015644,1,12977,-0.7393826,0.01008403792741806,0.0,0.8925356,5554.346564769745,0.1472,1.0,0.01518,137998,0.04281774,0.76383466,2.4957058,-8.65
-0.026386647,0.7803288,2.4961448,-3.4167414,13085,-1.6024193,10.62262132212457,24.84135258273247,-0.009023348,-9.628735192969048,1,13085,-0.76259816,0.010401890521538316,0.0,0.89253414,5595.428008079529,0.10416,1.0,0.01515,138998,0.043978617,0.76387584,2.490389,-8.38
-0.020873629,0.8053862,2.50444,-3.4212472,13183,-1.6424043,10.617613593264052,24.838851124015328,-0.00946039,-9.623682014715921,1,13183,-0.8172487,0.009865305956839461,0.0,0.89741313,5636.251020669937,0.03826,1.0,0.01512,139998,0.04043859,0.7638989,2.5018833,-9.0
-0.037086178,0.7775252,2.4969718,-3.4229245,13287,-1.6232616,10.610822608564762,24.831517785373027,-0.009472077,-9.616843531271167,1,13287,-0.79215795,0.010594348226748236,0.0,0.89319897,5678.186940431595,0.03022,1.0,0.01509,140998,0.04147758,0.7639032,2.4955895,-8.56
-0.020680232,0.71108055,2.5089178,-3.4204805,13399,-1.6155714,10.597507276662437,24.82844328366506,-0.0096365465,-9.603477871482946,1,13399,-0.7795135,0.009660702277972584,0.0,0.8903792,5719.166456699371,0.10866,1.0,0.01506,141998,0.0406927,0.7639099,2.5035007,-8.11
-0.0376742,0.7599209,2.4882567,-3.422677,13503,-1.5943795,10.590091090868697,24.82565340654692,-0.009640423,-9.596015700214767,1,13503,-0.7633845,0.009828635094350186,0.0,0.89082825,5760.090083360672,0.03917,1.0,0.01503,142998,0.043411203,0.76396394,2.4720635,-8.58
-0.03967568,0.73037577,2.4889781,-3.4229162,13604,-1.6313097,10.58497500735078,24.82416687807056,-0.009380587,-9.590855630696854,1,13604,-0.7869874,0.010333635323739529,0.0,0.88968015,5800.718336582184,0.05458,1.0,0.015,143998,0.041336216,0.7639104,2.486394,-8.95
-0.016887845,0.81725764,2.5085182,-3.4238162,13720,-1.6130044,10.568513119533527,24.82010232803414,-0.009703256,-9.574344023323615,1,13720,-0.7783551,0.009971715444075444,0.0,0.89225876,5841.9581871032715,0.01222,1.0,0.01497,144998,0.040517397,0.76399857,2.5007284,-7.83
-0.01871872,0.76588255,2.4868617,-3.4280915,13816,-1.5988834,10.567458019687319,24.815293355093036,-0.009305968,-9.573248407643312,1,13816,-0.7734025,0.01018962915390607,0.0,0.8941502,5883.388034582138,0.01378,1.0,0.01494,145998,0.042033073,0.7640666,2.468876,-9.47
-0.025851963,0.80995864,2.5100615,-3.435573,13895,-1.6347218,10.57934508816121,24.80997463374456,-0.008994931,-9.585102554875855,1,13895,-0.79388565,0.010604397197808675,0.0,0.8942615,5924.9556748867035,0.00487,1.0,0.01491,146998,0.03742859,0.7640776,2.5138752,-11.08
-0.023075363,0.78977466,2.5019796,-3.4374619,14001,-1.6164391,10.569387900864225,24.807607902361347,-0.00905797,-9.575101778444397,1,14001,-0.786254,0.009786536647986652,0.0,0.8905004,5965.831150770187,0.06168,1.0,0.01488,147998,0.0400268,0.76405555,2.4974093,-8.45
-0.018648399,0.789509,2.4927945,-3.4381528,14113,-1.616476,10.555941330688018,24.80327325735227,-0.008672142,-9.561609863246652,1,14113,-0.7829145,0.01050140793671979,0.0,0.8903422,6007.191004753113,0.07171,1.0,0.01485,148998,0.039317995,0.7640954,2.484117,-7.75
-0.008441001,0.8093014,2.490009,-3.4412076,14224,-1.6052172,10.543869516310462,24.798071916790583,-0.008614776,-9.54949381327334,1,14224,-0.7794064,0.009975242761922519,0.0,0.8911166,6048.776715517044,0.10259,1.0,0.01482,149998,0.038131572,0.7641567,2.4822648,-7.62
0.0016931383,0.8022699,2.4879146,-3.443097,14329,-1.6038456,10.537999860422918,24.793000152600897,-0.008210823,-9.543582943680647,1,14329,-0.783036,0.010225240042233756,0.0,0.8902342,6090.348044633865,0.05551,1.0,0.01479,150998,0.039566115,0.7641652,2.480439,-8.57
-0.02362925,0.79777116,2.4761548,-3.445161,14426,-1.6169441,10.535214196589491,24.78971474825562,-0.008060789,-9.54075973935949,1,14426,-0.7868063,0.009472727392314657,0.0,0.88866407,6131.494514703751,0.04794,1.0,0.01476,151998,0.04074521,0.76417685,2.471804,-9.21
-0.010273247,0.8466042,2.4766681,-3.447681,14525,-1.615016,10.533493975903614,24.783923224500676,-0.007958987,-9.539001721170395,1,14525,-0.8003839,0.010263388335261431,0.0,0.8897837,6173.27606344223,0.16734,1.0,0.01473,152998,0.038018916,0.764188,2.4659557,-9.39
-0.024389014,0.7645195,2.4715376,-3.4494758,14633,-1.6225142,10.52388437094239,24.781070870737814,-0.007833462,-9.529351465864826,1,14633,-0.797369,0.009617716712037995,0.0,0.8864711,6214.340001821518,0.08258,1.0,0.0147,153998,0.04043989,0.7641706,2.4588168,-8.13
-0.022167377,0.7776339,2.467851,-3.4511516,14731,-1.6108127,10.521892607426516,24.77836647705544,-0.0074581024,-9.527323331749372,1,14731,-0.78609383,0.01001272222931585,0.0,0.8866076,6255.376041173935,0.12247,1.0,0.01468,154998,0.03767294,0.7642229,2.4614332,-9.19
0.005081019,0.82168573,2.483303,-3.4488926,14852,-1.6622932,10.503231887961217,24.77654055654493,-0.0078071365,-9.50861836789658,1,14852,-0.8433931,0.010262905509605205,0.0,0.88782144,6296.19779419899,0.08208,1.0,0.01465,155998,0.036872152,0.7642035,2.4722733,-6.75
-0.026160471,0.81144124,2.4760742,-3.447003,14967,-1.6664171,10.488875526157546,24.7730343020731,-0.007359642,-9.494220618694461,1,14967,-0.8307226,0.009576813173179023,0.0,0.88494277,6337.455399513245,0.01874,1.0,0.01462,156998,0.037840936,0.7642442,2.4721594,-7.55
-0.0037683882,0.81876814,2.4492488,-3.450964,15073,-1.6390334,10.482120347641478,24.767698127515537,-0.0074310596,-9.487427851124528,1,15073,-0.8232625,0.009773612990252803,0.0,0.8852998,6379.195966720581,0.08545,1.0,0.01459,157998,0.037113506,0.76426744,2.4358673,-8.61
-0.010766807,0.83523905,2.4561868,-3.455135,15165,-1.6648078,10.4846027035938,24.76352500485399,-0.007246275,-9.48987800857237,1,15165,-0.82539845,0.009995269043343675,0.0,0.88460594,6420.652955055237,0.09012,1.0,0.01456,158998,0.038491774,0.7643081,2.449706,-9.64
-0.0072469874,0.77438164,2.45702,-3.4585378,15264,-1.672266,10.481525157232705,24.759303792579875,-0.0075198812,-9.486766247379455,1,15264,-0.8459274,0.009411290784336666,0.0,0.8880022,6462.136469602585,0.02042,1.0,0.01453,159998,0.03714426,0.7643121,2.4515224,-9.06
-0.0133611085,0.86508894,2.4629364,-3.4640772,15361,-1.675204,10.47880997330903,24.755737727904073,-0.0074312356,-9.484017967580236,1,15361,-0.8439251,0.010049806729547767,0.0,0.88331956,6503.46201634407,0.07447,1.0,0.0145,160998,0.036326893,0.7643609,2.4524915,-8.88
-0.015433628,0.86894774,2.457708,-3.4666767,15467,-1.6504878,10.473394969935994,24.749411340298657,-0.007903389,-9.478567272257063,1,15467,-0.8269494,0.010528783851971956,0.0,0.88489103,6545.52941775322,0.05662,1.0,0.01447,161998,0.036429096,0.7644014,2.45949,-8.6
0.0048276656,0.8345933,2.4501748,-3.467339,15580,-1.7007675,10.46206675224647,24.741563077355245,-0.007586713,-9.467201540436458,1,15580,-0.8597841,0.00987992906758556,0.0,0.88022256,6588.023541212082,0.1135,1.0,0.01444,162998,0.036802158,0.76439637,2.4542923,-7.98
0.0062938556,0.8465604,2.4446967,-3.4682076,15682,-1.6924405,10.456446881775284,24.73882942286906,-0.007524715,-9.461548271904094,1,15682,-0.8639451,0.009682340036231281,0.0,0.88384825,6629.173805952072,0.12661,1.0,0.01441,163998,0.036634125,0.76439786,2.440688,-8.51
-0.01415413,0.860355,2.4496298,-3.468222,15790,-1.7003744,10.449525015832805,24.735711711533078,-0.007505117,-9.454591513616213,1,15790,-0.86043876,0.010227008127030278,0.0,0.8860409,6670.436732292175,0.14052,1.0,0.01439,164998,0.035959348,0.76440877,2.4577653,-8.23
-0.003872176,0.83786565,2.438397,-3.4708686,15892,-1.718938,10.444248678580418,24.73495225893578,-0.007697737,-9.449282657941103,1,15892,-0.8826164,0.009813638127891666,0.0,0.8832665,6711.070159435272,0.06673,1.0,0.01436,165998,0.03577022,0.76440865,2.438562,-8.48
0.015690325,0.9330858,2.4276187,-3.4754157,15991,-1.7250473,10.442999187042712,24.730366715571236,-0.007858557,-9.448002001125634,1,15991,-0.88556695,0.010103196717959085,0.0,0.8810721,6752.750653505325,0.01831,1.0,0.01433,166998,0.035058383,0.76440287,2.4214504,-9.24
0.009063147,0.8862509,2.4136405,-3.482519,16083,-1.6850163,10.44550146117018,24.727257475364414,-0.007863964,-9.450475657526582,1,16083,-0.8587787,0.009590956351548057,0.0,0.8794916,6794.0409553050995,0.20121,1.0,0.0143,167998,0.036390763,0.7644465,2.4173734,-9.83
