rollout/Q_mean,total/duration,total/episodes,errors,train/param_noise_distance,reference_actor_Q_std,rollout/actions_std,rollout/goal_tolerance,train/loss_actor,reference_action_mean,total/steps_per_second,success rate,train/loss_critic,reference_action_std,rollout/return_history,reference_Q_std,rollout/return,total/steps,total/epochs,rollout/error,reference_actor_Q_mean,reference_Q_mean,rollout/actions_mean,rollout/episodes,rollout/episode_steps
-2.9910831,3787.431178331375,9997,0.010900856924122621,0.0,3.5091982,0.76558703,0.01664,0.8727198,-0.07971873,24.290342363536087,1.0,0.07077157,0.8681359,-6.44,3.4728203,-8.210863258977692,91998,1,0.15272,-2.1548436,-2.8817263,-0.011686633,9997,9.20256076823047
-2.9878075,3830.8711190223694,10141,0.010970503089563188,0.0,3.477554,0.76572376,0.01661,0.85996306,-0.07992139,24.27594067005128,1.0,0.077338785,0.86569333,-5.78,3.4518874,-8.178581993886205,92998,1,0.06535,-2.1203456,-2.8619704,-0.011123201,10141,9.17039739670644
-2.986026,3874.0610811710358,10283,0.011240679250067203,0.0,3.4902499,0.76583683,0.01658,0.84395236,-0.094118215,24.263427455198165,1.0,0.08309456,0.8656738,-5.7,3.4558043,-8.147914032869785,93998,1,0.03674,-2.1585536,-2.8847237,-0.011355234,10283,9.139842458426529
-2.985575,3917.8820633888245,10423,0.011052984102521056,0.0,3.4936833,0.76595056,0.01654,0.8791719,-0.038548227,24.24728423750209,1.0,0.07399949,0.8689213,-6.07,3.4516702,-8.121654034347117,94998,1,0.11142,-2.1683118,-2.8928952,-0.011121076,10423,9.113690875947423
-2.9820867,3960.2784130573273,10565,0.010555260354030453,0.0,3.5187383,0.7660564,0.01651,0.80055845,-0.09142152,24.240214951425532,1.0,0.07717991,0.86645067,-5.43,3.4768562,-8.09351632749645,95998,1,0.21102,-2.136716,-2.8699815,-0.01137333,10565,9.085660198769522
-2.981491,4005.0345327854156,10698,0.010800116923811498,0.0,3.5088487,0.76620597,0.01648,0.8685436,-0.025411695,24.219017141043217,1.0,0.065392435,0.87229544,-6.79,3.4749124,-8.074686857356514,96998,1,0.05771,-2.1495738,-2.871754,-0.011276262,10698,9.06692839783137
-2.9767191,4048.6247820854187,10854,0.010694543185101808,0.0,3.5201247,0.76634246,0.01644,0.80038255,-0.06764555,24.205256173312733,1.0,0.0781558,0.87286043,-5.13,3.4853258,-8.036392113506542,97998,1,0.13891,-2.1140432,-2.8486881,-0.011504657,10854,9.028745163073522
-2.9787824,4090.9450299739838,10985,0.011157615625659867,0.0,3.5076973,0.76643926,0.01641,0.81724256,-0.043635633,24.19929851773872,1.0,0.06851626,0.87422556,-6.42,3.4695635,-8.017478379608557,98998,1,0.02497,-2.1836524,-2.9021842,-0.011641694,10985,9.00992262175694
-2.9847746,4132.80541062355,11103,0.011085615067150632,0.0,3.5272202,0.7665988,0.01638,0.805167,-0.07346231,24.196154927340864,1.0,0.065270744,0.87168723,-8.05,3.4830143,-8.01387012519139,99998,1,0.14919,-2.1428914,-2.861633,-0.011041866,11103,9.006394668107719
-2.981899,4175.946973800659,11255,0.010888787865580484,0.0,3.5120454,0.7667247,0.01635,0.8101132,-0.058855485,24.18565193323769,1.0,0.07010035,0.8671218,-5.41,3.4756153,-7.979209240337628,100998,1,0.01779,-2.1265426,-2.8476872,-0.011132623,11255,8.971834740115504
-2.9788265,4219.381269931793,11404,0.010904500430247186,0.0,3.5246043,0.7668532,0.01631,0.79285586,-0.07724521,24.17368648973711,1.0,0.065774135,0.86355907,-5.46,3.4875183,-7.951157488600491,101998,1,0.0735,-2.1597743,-2.878224,-0.011684257,11404,8.943879340582251
-2.9775686,4262.601302146912,11547,0.010890900048955791,0.0,3.5215037,0.7668708,0.01628,0.7891623,-0.059957635,24.163179405994125,1.0,0.068759434,0.86975634,-6.21,3.4850118,-7.925435177968303,102998,1,0.11618,-2.1349673,-2.8703072,-0.01146677,11547,8.91824716376548
-2.9783137,4305.833578586578,11682,0.010833103946152403,0.0,3.5439916,0.76703155,0.01625,0.7645935,-0.084055625,24.152814571653302,1.0,0.06861681,0.8714938,-6.3,3.5034635,-7.909090909090909,103998,1,0.01898,-2.1661844,-2.8979747,-0.0117058735,11682,8.901985961307995
-2.9788713,4348.616502046585,11819,0.011071823179794636,0.0,3.5261302,0.7671004,0.01622,0.7450532,-0.06667972,24.14515052099556,1.0,0.066945575,0.8737858,-6.22,3.4953651,-7.890261443438531,104998,1,0.07038,-2.1356091,-2.859177,-0.011481591,11819,8.883238852694813
-2.9817696,4392.45734500885,11948,0.01102864746291213,0.0,3.538934,0.76722145,0.01618,0.76722634,-0.09311972,24.13182227493809,1.0,0.066440724,0.8705229,-5.94,3.5027204,-7.877887512554403,105998,1,0.11441,-2.1165566,-2.8462458,-0.011660387,11948,8.870940743220622
-2.9837549,4435.070389986038,12076,0.011350907874965604,0.0,3.5237396,0.76731086,0.01615,0.7633315,-0.080777705,24.125434455694588,1.0,0.061218567,0.8779875,-7.27,3.4987724,-7.867257369990063,106998,1,0.12416,-2.1375859,-2.8678312,-0.0119463075,12076,8.860384233189798
-2.9839933,4477.571340084076,12208,0.01036029252094466,0.0,3.5252934,0.7672869,0.01612,0.7382778,-0.08115266,24.119772036501402,1.0,0.06912566,0.8724961,-6.82,3.4790623,-7.8514908256880735,107998,1,0.03078,-2.1028814,-2.824172,-0.011594818,12208,8.844692005242464
-2.9849133,4520.829065084457,12356,0.010253188162108911,0.0,3.5190885,0.7674637,0.01609,0.73305666,-0.09185407,24.11017944514204,1.0,0.061947953,0.87644416,-5.91,3.4891677,-7.827290385237941,108998,1,0.03193,-2.120411,-2.8413973,-0.011797419,12356,8.820573000971189
-2.9865227,4563.613500356674,12485,0.010289577091394712,0.0,3.4964705,0.76744515,0.01606,0.7445855,-0.068684116,24.103268164887975,1.0,0.069491245,0.87165684,-5.94,3.4543662,-7.816259511413697,109998,1,0.15765,-2.0881214,-2.808104,-0.011872007,12485,8.80961153384061
-2.9927719,4607.068998575211,12613,0.010878221775278309,0.0,3.5122344,0.7675489,0.01602,0.7136223,-0.09939289,24.09297538941297,1.0,0.059807945,0.8704614,-6.77,3.4764154,-7.806628082137477,110998,1,0.10642,-2.0981336,-2.839507,-0.012260567,12613,8.800047569967495
-2.9943924,4649.61376953125,12741,0.010080088219984563,0.0,3.5331845,0.7676451,0.01599,0.72330153,-0.07746024,24.087592120859334,1.0,0.06138596,0.87366426,-6.71,3.4947479,-7.796719252805902,111998,1,0.07338,-2.109867,-2.8381634,-0.012004826,12741,8.790204850482693
-2.9929774,4693.547289133072,12898,0.01046981246009187,0.0,3.5444543,0.7676962,0.01596,0.69577324,-0.09281925,24.075180889648916,1.0,0.06183381,0.8724071,-4.62,3.5149405,-7.76570010854396,112998,1,0.01722,-2.1231613,-2.8500466,-0.01217647,12898,8.759265002325941
-2.991489,4736.887150526047,13058,0.01052319344126278,0.0,3.5449302,0.76777077,0.01593,0.69925857,-0.07465593,24.06601558733358,1.0,0.059040576,0.8766557,-5.58,3.5045369,-7.736330219022821,113998,1,0.03511,-2.1078467,-2.8364723,-0.01206462,13058,8.729973962321948
-2.9885597,4780.2428233623505,13207,0.010655657226612391,0.0,3.5336921,0.7678247,0.0159,0.7627846,-0.08681494,24.056936906630227,1.0,0.06475823,0.8686266,-5.4,3.5067148,-7.71333383811615,114998,1,0.02702,-2.057369,-2.7782993,-0.011970067,13207,8.707049292042099
-2.9878743,4824.79816198349,13344,0.010432708052557298,0.0,3.549699,0.76785386,0.01586,0.6946286,-0.096897,24.042041989236882,1.0,0.059444156,0.8713417,-5.9,3.5051568,-7.697841726618705,115998,1,0.04442,-2.095683,-2.8242807,-0.011598682,13344,8.691621702637889
-2.988583,4868.185104370117,13480,0.010309368417468814,0.0,3.5551772,0.7678792,0.01583,0.6953098,-0.10943773,24.03318639116088,1.0,0.06681181,0.86739403,-6.05,3.52982,-7.6856083086053415,116998,1,0.05849,-2.06986,-2.811294,-0.011221958,13480,8.679451038575667
-2.9949758,4911.5321617126465,13601,0.010217600642984602,0.0,3.5597184,0.7679011,0.0158,0.7508382,-0.113164894,24.02468234247584,1.0,0.06049563,0.86943763,-7.51,3.5209143,-7.681935151827071,117998,1,0.01278,-2.0828526,-2.7989607,-0.0112412125,13601,8.675832659363282
-2.9978201,4955.328900337219,13754,0.010369354718801458,0.0,3.5523715,0.7679446,0.01577,0.76373845,-0.096647345,24.01414767683775,1.0,0.05982543,0.87505615,-5.64,3.5168285,-7.65791769667006,118998,1,0.07358,-2.0886416,-2.808564,-0.011045102,13754,8.651883088556056
-2.9986277,4998.558317661285,13893,0.010316081080953873,0.0,3.5740724,0.76799566,0.01574,0.7190741,-0.09821674,24.006521955743512,1.0,0.058519207,0.87092954,-5.82,3.5451097,-7.642985676239833,119998,1,0.03875,-2.118382,-2.847463,-0.011251764,13893,8.637011444612394
-3.0029936,5043.1736698150635,14013,0.01056784113723368,0.0,3.5584137,0.768002,0.01571,0.7571736,-0.069045044,23.99243173484388,1.0,0.05720696,0.8782603,-7.44,3.523294,-7.640048526368372,120998,1,0.02264,-2.014493,-2.7427635,-0.011865521,14013,8.634125454934704
-3.0082178,5086.385615110397,14131,0.010754028475271304,0.0,3.5705566,0.7680141,0.01568,0.7476076,-0.10707941,23.985204668237113,1.0,0.06271567,0.87039644,-7.71,3.5382953,-7.638666761021867,121998,1,0.07425,-2.028828,-2.7579923,-0.0117347725,14131,8.63279314981247
-3.0113595,5128.988375425339,14267,0.010539090212415654,0.0,3.5685246,0.7680133,0.01564,0.70259607,-0.10030008,23.98094731298742,1.0,0.058021687,0.87331027,-6.85,3.5352685,-7.626971332445503,122998,1,0.11169,-2.0504553,-2.7691894,-0.011503659,14267,8.621153711361885
-3.0122313,5172.184423208237,14382,0.010786230381780221,0.0,3.5596652,0.7679307,0.01561,0.7361883,-0.08574173,23.974009790448598,1.0,0.054297656,0.87567633,-8.11,3.5226545,-7.627590043109443,123998,1,0.15939,-2.0006557,-2.729422,-0.011106427,14382,8.621818940342095
-3.0163703,5215.689906358719,14514,0.010874820189281945,0.0,3.5854373,0.76794684,0.01558,0.7699381,-0.087825894,23.96576526675952,1.0,0.057673477,0.87414056,-6.08,3.5540428,-7.618023976849938,124998,1,0.06281,-2.0782824,-2.8076043,-0.011234156,14514,8.61230536034174
-3.0147476,5258.74646282196,14661,0.010264744131459938,0.0,3.585936,0.767939,0.01555,0.74962443,-0.06669083,23.959702353170048,1.0,0.058102697,0.87588537,-5.83,3.5528967,-7.599004160698452,125998,1,0.05797,-2.0052338,-2.7270784,-0.010619437,14661,8.593342882477321
-3.0122294,5301.592258214951,14824,0.010284002764401431,0.0,3.5913863,0.7679253,0.01552,0.726384,-0.08429255,23.954690178825693,1.0,0.05687976,0.8696514,-4.46,3.559388,-7.571775499190502,126998,1,0.02984,-2.025024,-2.7492042,-0.010380645,14824,8.566176470588236
-3.0149877,5344.252950191498,14951,0.010233506769771264,0.0,3.5818238,0.7678974,0.01549,0.7544907,-0.098223336,23.950587891879916,1.0,0.054974817,0.87589556,-6.97,3.550461,-7.56651728981339,127998,1,0.14886,-2.0053837,-2.733759,-0.010760318,14951,8.560965821684169
-3.0157433,5387.348611831665,15079,0.010130541256533955,0.0,3.5861073,0.7679268,0.01546,0.73073417,-0.12427255,23.94461715670215,1.0,0.054453924,0.8693062,-6.81,3.556073,-7.560381988195504,128998,1,0.02423,-2.0345716,-2.7519677,-0.010499146,15079,8.554877644406128
-3.0148835,5431.732224702835,15233,0.010177929205721047,0.0,3.6063638,0.7679326,0.01543,0.7462622,-0.10475122,23.933064927020048,1.0,0.05384484,0.87541187,-5.97,3.5725029,-7.539027112190639,129998,1,0.05533,-2.0187628,-2.7381577,-0.010505209,15233,8.53357841528261
-3.0156443,5474.128058671951,15374,0.01046728484152686,0.0,3.6014779,0.76798517,0.0154,0.73632866,-0.09468181,23.930386464466583,1.0,0.056355577,0.8723752,-6.08,3.5708628,-7.5243918303629505,130998,1,0.06087,-2.0197306,-2.7357357,-0.010385735,15374,8.518993105242618
-3.019426,5517.097539663315,15496,0.009948131808463451,0.0,3.595208,0.7679497,0.01537,0.74332434,-0.12270772,23.925261253955515,1.0,0.050799597,0.8719193,-6.96,3.5649889,-7.523167268972638,131998,1,0.03859,-1.9819298,-2.70543,-0.0099022025,15496,8.51781104801239
-3.0218375,5560.080343723297,15628,0.010280119926619575,0.0,3.6024501,0.76794124,0.01533,0.7087406,-0.07756666,23.920157943426073,1.0,0.050396185,0.8767121,-7.08,3.5646093,-7.515549014589199,132998,1,0.22952,-1.9645987,-2.6893895,-0.009957696,15628,8.510238034297416
-3.0222921,5602.800097465515,15779,0.009951252505833038,0.0,3.6157203,0.768012,0.0153,0.7268049,-0.104412585,23.91625574159167,1.0,0.053142544,0.86936283,-5.68,3.579578,-7.497306546675961,133998,1,0.03142,-1.9901197,-2.7090392,-0.009960756,15779,8.492046390772545
-3.0238416,5646.417840242386,15902,0.009854879069224018,0.0,3.6047184,0.7680261,0.01527,0.71263033,-0.123847306,23.908609638815694,1.0,0.050517157,0.86855584,-7.15,3.571906,-7.493585712488995,134998,1,0.07628,-1.9913179,-2.7107866,-0.009949687,15902,8.488366243239843
-3.025202,5690.644506454468,16038,0.010115014063591237,0.0,3.6178799,0.7679923,0.01524,0.72439986,-0.075093426,23.89852324209459,1.0,0.054382663,0.8732956,-6.3,3.5839555,-7.484786132934281,135998,1,0.14773,-2.0123029,-2.7295399,-0.01011808,16038,8.479610924055368
-3.0258737,5734.86515212059,16179,0.009920471718548292,0.0,3.6127555,0.7679774,0.01521,0.70179826,-0.08153773,23.888617494230363,1.0,0.050688352,0.87793,-5.36,3.5763297,-7.472526114098523,136998,1,0.02378,-1.9776944,-2.7018795,-0.010144682,16179,8.467396007169787
-3.0288553,5778.718021154404,16316,0.00986177015126221,0.0,3.6231592,0.76793987,0.01518,0.72105145,-0.08194519,23.880383070228508,1.0,0.04729142,0.8716097,-6.07,3.5839014,-7.4613263054670265,137998,1,0.08417,-1.9625016,-2.6882634,-0.010478677,16316,8.456239274331944
-3.0318022,5822.292036056519,16439,0.009844996493753269,0.0,3.630999,0.76792413,0.01515,0.74912125,-0.07389721,23.87341602571766,1.0,0.049225736,0.87217665,-6.97,3.5964792,-7.460125311758623,138998,1,0.0464,-1.979454,-2.7026591,-0.010805365,16439,8.455076342843238
-3.0334961,5865.312223672867,16572,0.010269429939859463,0.0,3.6162348,0.76794827,0.01512,0.6902951,-0.09684651,23.868806068832438,1.0,0.051442757,0.8682293,-6.1,3.590363,-7.452691286507362,139998,1,0.10548,-1.9529309,-2.6890306,-0.010723056,16572,8.447682838522809
-3.0369966,5908.491796016693,16689,0.009900792202855477,0.0,3.618732,0.7679245,0.01509,0.7418125,-0.08344704,23.863619493396964,1.0,0.046549484,0.8778454,-7.8,3.595175,-7.45359218647013,140998,1,0.07638,-1.9602578,-2.6950192,-0.0106055625,16689,8.448618850740008
-3.037786,5951.032107591629,16827,0.009652438247619638,0.0,3.6469293,0.7679736,0.01506,0.69137955,-0.08152839,23.861071060069666,1.0,0.048513852,0.86949,-6.22,3.6153603,-7.443394544482082,141998,1,0.21211,-1.9861283,-2.7206392,-0.010890443,16827,8.438461995602307
-3.0389616,5993.888624429703,16969,0.00970189883271745,0.0,3.6339653,0.7679633,0.01503,0.74841046,-0.10157484,23.857300153555283,1.0,0.0469681,0.8669644,-5.81,3.6088362,-7.431021274088043,142998,1,0.19205,-1.9663253,-2.6896684,-0.0110871615,16969,8.42613000176793
-3.039973,6037.6106860637665,17125,0.010193828669643279,0.0,3.6300213,0.76800674,0.015,0.6774057,-0.13375024,23.850163166760893,1.0,0.047819022,0.86406624,-5.31,3.6007776,-7.412671532846716,143998,1,0.0444,-1.9670763,-2.6861742,-0.010984147,17125,8.407824817518248
-3.0385275,6080.180860996246,17280,0.010407410485240399,0.0,3.620639,0.76808727,0.01497,0.69914055,-0.10886532,23.847645870231872,1.0,0.046146806,0.8641982,-5.45,3.596442,-7.395833333333333,144998,1,0.10428,-1.9354247,-2.654233,-0.010930822,17280,8.391030092592592
-3.038928,6123.927375793457,17413,0.010065695357773508,0.0,3.6400292,0.76816225,0.01494,0.74944276,-0.09877992,23.840583181488746,1.0,0.04588059,0.8678667,-6.78,3.6138568,-7.389191983001206,145998,1,0.06211,-1.9599167,-2.6914291,-0.010539039,17413,8.384425429276977
-3.0416665,6166.703946113586,17538,0.010414905288296345,0.0,3.646567,0.7682052,0.01491,0.70607924,-0.09554755,23.83736940908958,1.0,0.05051838,0.87176067,-7.24,3.6185293,-7.385904892234006,146998,1,0.06248,-1.9703542,-2.6952705,-0.010145479,17538,8.381172311552058
-3.0432956,6210.02024269104,17664,0.00999966331629042,0.0,3.661827,0.76818144,0.01488,0.7590119,-0.0975038,23.832128433749965,1.0,0.046568032,0.87128913,-6.84,3.628755,-7.383322010869565,147998,1,0.01164,-1.9394586,-2.6595962,-0.010553466,17664,8.378623188405797
-3.0448363,6252.426126003265,17794,0.010271072740210002,0.0,3.644233,0.7681915,0.01485,0.71924937,-0.08896127,23.830429500051352,1.0,0.04605642,0.8659663,-6.68,3.621735,-7.378048780487805,148998,1,0.04302,-1.9576373,-2.6766953,-0.010992995,17794,8.37338428683826
-3.045357,6296.196366548538,17931,0.009769959400737209,0.0,3.63223,0.76816624,0.01482,0.70708036,-0.0682768,23.823589873551896,1.0,0.04551181,0.87131006,-6.13,3.6109242,-7.369973788411132,149998,1,0.16771,-1.8987192,-2.6233797,-0.011217801,17931,8.36534493335564
-3.0459883,6339.03910779953,18064,0.009773511257218856,0.0,3.6417572,0.76812,0.01479,0.7489834,-0.1234537,23.82032945879962,1.0,0.04737813,0.8678809,-7.06,3.6274865,-7.363651461470328,150998,1,0.01503,-1.9583557,-2.6790528,-0.010936267,18064,8.359056687333924
-3.0467298,6383.903537273407,18193,0.010061448053359102,0.0,3.6557865,0.7681472,0.01476,0.78263426,-0.097908825,23.809570290737664,1.0,0.043890916,0.87071747,-6.86,3.6428936,-7.35876435991865,151998,1,0.19047,-1.984339,-2.6984894,-0.010751435,18193,8.354202165668115
-3.0458488,6426.968768835068,18354,0.009709512962752574,0.0,3.6242611,0.7682356,0.01473,0.7029042,-0.08642004,23.80562369338103,1.0,0.043839842,0.87404174,-5.2,3.6183808,-7.340470742072573,152998,1,0.14341,-1.9441752,-2.6709366,-0.011021926,18354,8.335948567069849
-3.0480616,6469.729179382324,18485,0.010206043645663488,0.0,3.6513393,0.7682565,0.0147,0.71275175,-0.09298671,23.80285105144114,1.0,0.045429192,0.86934906,-6.8,3.640362,-7.335407086827157,153998,1,0.11912,-1.9739943,-2.7050893,-0.01069988,18485,8.330916959697051
-3.0478034,6512.091131448746,18633,0.009368055621554707,0.0,3.6477182,0.7683266,0.01468,0.75251734,-0.10346315,23.801571088504957,1.0,0.04343481,0.8683204,-5.65,3.6352558,-7.322170342939946,154998,1,0.071,-1.9457705,-2.6604624,-0.010935974,18633,8.3177158804272
-3.0499785,6555.691148996353,18766,0.00993058163595104,0.0,3.6559215,0.76833797,0.01465,0.75802153,-0.07954407,23.7958128982148,1.0,0.043507304,0.8642213,-6.21,3.6499214,-7.317222636683364,155998,1,0.10685,-1.9611814,-2.6806707,-0.011170621,18766,8.312799744218268
-3.0523424,6598.468037843704,18895,0.009733847534710465,0.0,3.640286,0.76836926,0.01462,0.6801553,-0.119349785,23.79309850401351,1.0,0.04386682,0.86529636,-6.1,3.6345603,-7.31315162741466,156998,1,0.08165,-1.9501365,-2.6766205,-0.011246978,18895,8.30875893093411
-3.0548215,6640.8485016822815,19023,0.009205986440027042,0.0,3.6327536,0.7683283,0.01459,0.74402446,-0.107810505,23.791839244634993,1.0,0.04533851,0.8660601,-6.8,3.6307356,-7.3099405982232035,157998,1,0.23911,-1.9157324,-2.6544514,-0.0112126935,19023,8.305577458865583
-3.0573187,6684.159077644348,19145,0.009648142641118821,0.0,3.6428514,0.7683197,0.01456,0.74672717,-0.08411949,23.78728545401923,1.0,0.046432868,0.8662415,-6.89,3.6383688,-7.309062418386001,158998,1,0.11232,-1.974465,-2.7030942,-0.011323795,19145,8.30472708278924
-3.0569706,6727.9557056427,19291,0.009150472887678264,0.0,3.6224327,0.76832795,0.01453,0.69621027,-0.0844374,23.781072141395125,1.0,0.044097736,0.86857975,-5.76,3.6190548,-7.298170131149241,159998,1,0.18055,-1.911925,-2.6308734,-0.0115373265,19291,8.293867606655953
-3.0567324,6771.92106294632,19430,0.00966184065543128,0.0,3.6263244,0.7683549,0.0145,0.7411578,-0.08181853,23.774346821750044,1.0,0.041553125,0.864072,-5.93,3.6221874,-7.289809572825527,160998,1,0.27166,-1.9242666,-2.6399603,-0.011923115,19430,8.285537828100875
-3.057341,6815.900488138199,19579,0.00949393961252292,0.0,3.6251018,0.76840377,0.01447,0.7198774,-0.078145556,23.767659208336045,1.0,0.04450163,0.86509067,-4.61,3.6169367,-7.2782062413810715,161998,1,0.10069,-1.9234262,-2.6524057,-0.012009349,19579,8.273967005465039
-3.0561655,6859.16978764534,19723,0.009439509208614458,0.0,3.6404498,0.7684138,0.01444,0.7691383,-0.09204191,23.763517312778898,1.0,0.04231067,0.8651369,-5.5,3.6386218,-7.2685189879835725,162998,1,0.03184,-1.9473934,-2.659566,-0.011849186,19723,8.264310703239872
-3.0578966,6902.230480670929,19850,0.009733365178644163,0.0,3.6403306,0.7683932,0.01441,0.7804492,-0.11349803,23.760145428244034,1.0,0.04109391,0.86850846,-7.33,3.6306872,-7.265843828715365,163998,1,0.01691,-1.9452918,-2.6697156,-0.01221138,19850,8.261662468513855
-3.0570123,6945.5755133628845,19993,0.008941468139143923,0.0,3.622769,0.7684126,0.01439,0.7473158,-0.13587736,23.755842792660367,1.0,0.04270019,0.86443746,-5.45,3.6391983,-7.256989946481268,164998,1,0.05866,-1.9336352,-2.651584,-0.012448586,19993,8.252838493472716
-3.0591998,6987.507596254349,20124,0.009465599339350355,0.0,3.6163936,0.7684314,0.01436,0.7492616,-0.0810689,23.7563963564037,1.0,0.04147265,0.86543316,-6.77,3.6262295,-7.252782746968793,165998,1,0.12547,-1.9111927,-2.6513162,-0.012520585,20124,8.248658318425761
-3.059016,7031.360064744949,20264,0.00945514984193433,0.0,3.632122,0.76845944,0.01433,0.7633289,-0.13065852,23.750454885296442,1.0,0.042283274,0.86361176,-6.15,3.63735,-7.24506514015002,166998,1,0.02748,-1.949495,-2.6594758,-0.012502073,20264,8.240969206474537
-3.0602138,7073.782965183258,20406,0.009303774437988284,0.0,3.6259084,0.7685116,0.0143,0.8063387,-0.08778832,23.749385700250663,1.0,0.040890172,0.8676468,-5.8,3.6421568,-7.236303048123101,167998,1,0.02872,-1.9333997,-2.6658108,-0.012758801,20406,8.2322356169754
-3.0594184,7116.998579740524,20543,0.009111052355702256,0.0,3.6241534,0.7684801,0.01427,0.74709433,-0.07168893,23.745684097939137,1.0,0.043712378,0.86243516,-6.46,3.6263442,-7.230346103295527,168998,1,0.16426,-1.9791727,-2.7050323,-0.01261989,20543,8.226305797595288
-3.0582104,7161.125293493271,20683,0.009326970460411222,0.0,3.6038089,0.7684542,0.01424,0.77961767,-0.08767778,23.73900651542339,1.0,0.041391324,0.8624848,-5.31,3.6244833,-7.222211478025431,169998,1,0.01971,-1.9082227,-2.6327596,-0.012294999,20683,8.218198520524101
