reference_actor_Q_std,total/epochs,train/loss_critic,rollout/Q_mean,reference_Q_mean,reference_action_std,reference_Q_std,success rate,rollout/goal_tolerance,total/episodes,reference_actor_Q_mean,total/steps_per_second,errors,total/steps,rollout/return_history,rollout/actions_mean,rollout/return,rollout/episode_steps,train/loss_actor,total/duration,rollout/actions_std,rollout/episodes,train/param_noise_distance,reference_action_mean,rollout/error
3.3509448,1,0.060839105,-3.8222315,-2.137129,0.8210775,3.3700118,1.0,0.00725,44324,-1.456499,24.988620016271472,0.00485582804956224,507998,-9.86,-0.0010973207,-10.46385705261258,11.460698492915801,1.4248711,20329.17382669449,0.7625135,44324,0.0,-0.08681473,0.03836
3.3531177,1,0.05979351,-3.8233263,-2.1447964,0.81369877,3.3694766,1.0,0.00724,44405,-1.4704958,24.988930299236234,0.004733114517995744,508998,-10.89,-0.0011839045,-10.465488120707128,11.462335322598806,1.438983,20368.93912243843,0.7624686,44405,0.0,-0.15301,0.11006
3.3600063,1,0.061461214,-3.8240774,-2.1575875,0.82206327,3.3644838,1.0,0.00722,44483,-1.4792756,24.988790892450258,0.004786802021624999,509998,-12.25,-0.0011769339,-10.46790908886541,11.464761819121911,1.3416104,20409.070698738098,0.76241547,44483,0.0,-0.1510337,0.10416
3.3707206,1,0.05921343,-3.8241515,-2.1168473,0.8238146,3.380368,1.0,0.00721,44578,-1.4319172,24.982144826507,0.004886187755212431,510998,-10.02,-0.0011849581,-10.465857597918255,11.462717035308897,1.3810948,20454.52876639366,0.76237524,44578,0.0,-0.099140525,0.06198
3.3659618,1,0.06090198,-3.8239224,-2.1510248,0.8163718,3.3871453,1.0,0.00719,44655,-1.4672703,24.983257853513965,0.004689719873963586,511998,-11.59,-0.0013083423,-10.468726906281491,11.46559175904154,1.4150796,20493.644303798676,0.7623012,44655,0.0,-0.15596484,0.05079
3.3937519,1,0.05976696,-3.8246217,-2.1369803,0.82184637,3.4063966,1.0,0.00718,44732,-1.4396211,24.983248659312014,0.004686230502986779,512998,-11.87,-0.0013248278,-10.471362782795314,11.468233032281141,1.3763543,20533.67866587639,0.76225865,44732,0.0,-0.10567217,0.10402
3.359076,1,0.061304606,-3.8244753,-2.1627696,0.8236933,3.3729827,1.0,0.00716,44824,-1.4801295,24.983987535763823,0.004623478077165896,513998,-10.43,-0.0013776642,-10.470038372300554,11.466915045511334,1.3793896,20573.097039222717,0.76220775,44824,0.0,-0.1203906,0.11208
3.363862,1,0.05909152,-3.824936,-2.1386144,0.8104398,3.3689308,1.0,0.00715,44911,-1.4555042,24.983772173942203,0.004809703293008845,514998,-10.6,-0.001376367,-10.470218877335174,11.467101600944089,1.4065648,20613.300362110138,0.7621549,44911,0.0,-0.1375135,0.08609
3.3597507,1,0.059911836,-3.8249836,-2.1598911,0.8210054,3.3661752,1.0,0.00714,45001,-1.4671893,24.983841518168063,0.004773112397057898,515998,-10.42,-0.0013479934,-10.469456234305904,11.46634519232906,1.3818873,20653.269018888474,0.76212597,45001,0.0,-0.1223199,0.09925
3.3542857,1,0.065976545,-3.8260825,-2.1521063,0.81559324,3.3547516,1.0,0.00712,45090,-1.4632813,24.984022333844983,0.004765231467554921,516998,-10.12,-0.0013510865,-10.468485251718784,11.46538035041029,1.3873875,20693.145126581192,0.76210195,45090,0.0,-0.11529102,0.13431
3.3748605,1,0.06236729,-3.8262048,-2.1893406,0.8178501,3.3823688,1.0,0.00711,45179,-1.5022557,24.984056540168005,0.004596061073300642,517998,-10.4,-0.0014225364,-10.468359193430576,11.465260408596915,1.3826957,20733.142320871353,0.7620659,45179,0.0,-0.12284196,0.21459
3.3568454,1,0.061108578,-3.8273582,-2.1423502,0.82083285,3.3590262,1.0,0.00709,45260,-1.4418224,24.983948068772253,0.004546499484231835,518998,-11.25,-0.0014290193,-10.470039770216527,11.466946531153337,1.3899508,20773.258036375046,0.7620174,45260,0.0,-0.12001556,0.03191
3.3274255,1,0.06588089,-3.8276582,-2.132156,0.8196538,3.3426971,1.0,0.00708,45351,-1.444567,24.9832245445574,0.004483403301870272,519998,-9.87,-0.0014183006,-10.469008401137792,11.465921368878305,1.3737637,20813.88649702072,0.7619721,45351,0.0,-0.12681147,0.04222
3.3699,1,0.058916803,-3.8277812,-2.1508615,0.8132449,3.389656,1.0,0.00707,45437,-1.4661021,24.982664913491867,0.0043812438259416666,520998,-10.37,-0.0014788809,-10.469507229790699,11.466426040451614,1.4120965,20854.380499601364,0.76191884,45437,0.0,-0.17670149,0.00564
3.3940248,1,0.058144465,-3.8272817,-2.1580086,0.82235825,3.394891,1.0,0.00705,45531,-1.4703573,24.982264880696437,0.004421404267323622,521998,-9.53,-0.0015076337,-10.46750565548747,11.4644308273484,1.4090396,20894.74283027649,0.761865,45531,0.0,-0.1985616,0.01413
3.37572,1,0.062553294,-3.8268034,-2.1691773,0.8244039,3.387386,1.0,0.00704,45625,-1.4962173,24.9814735914066,0.004599571071154233,522998,-10.04,-0.0015746683,-10.465972602739726,11.462904109589042,1.3856072,20935.434336423874,0.76182425,45625,0.0,-0.15921438,0.13809
3.3683977,1,0.05744319,-3.8278153,-2.1493683,0.81763875,3.3815377,1.0,0.00702,45705,-1.4679053,24.982692969216572,0.004270685474487442,523998,-10.67,-0.0015896083,-10.467651241658462,11.464588119461766,1.393354,20974.44021129608,0.76179916,45705,0.0,-0.13069643,0.15277
3.3340354,1,0.06203129,-3.828217,-2.1467848,0.8139835,3.3471801,1.0,0.00701,45788,-1.4598925,24.983458116194676,0.004348588991954418,524998,-11.32,-0.0015895104,-10.468900148510526,11.465842578841619,1.3789935,21013.82432961464,0.7617554,45788,0.0,-0.13485307,0.17928
3.3740764,1,0.06012564,-3.8295069,-2.131553,0.8175548,3.3870528,1.0,0.007,45868,-1.4486581,24.98348900644715,0.004589301358888308,525998,-11.8,-0.0016667488,-10.470589517746577,11.467537280892998,1.4118351,21053.82478260994,0.7617229,45868,0.0,-0.14006476,0.19264
3.352369,1,0.05889649,-3.8301196,-2.162673,0.8223323,3.3560555,1.0,0.00698,45947,-1.4567913,24.98374047840496,0.004545462593639936,526998,-11.59,-0.001791138,-10.472479160772194,11.469432171850174,1.4188234,21093.638899087906,0.761676,45947,0.0,-0.1458302,0.00992
3.3603544,1,0.06062618,-3.831673,-2.1198168,0.8103124,3.3589976,1.0,0.00697,46023,-1.4235632,24.983972412588873,0.004391626384875661,527998,-12.35,-0.0018257691,-10.475479651478608,11.47243769419638,1.3657721,21133.468740701675,0.7616372,46023,0.0,-0.17048614,0.01366
3.3528836,1,0.06053799,-3.832498,-2.202389,0.8153871,3.3590057,1.0,0.00695,46114,-1.5204664,24.984726806602517,0.00453739217008927,528998,-9.75,-0.0017834461,-10.474476297870496,11.471440343496552,1.4340155,21172.85508441925,0.76158965,46114,0.0,-0.11822638,0.04217
3.3572996,1,0.06290202,-3.832676,-2.1230032,0.81415117,3.3688593,1.0,0.00694,46196,-1.4325387,24.98554887409448,0.004530368707258391,529998,-11.11,-0.0017503479,-10.475863711143822,11.472833145726902,1.388958,21212.181596279144,0.7615238,46196,0.0,-0.13780016,0.17559
3.3752863,1,0.062152017,-3.8336189,-2.1654768,0.8157577,3.3690932,1.0,0.00693,46282,-1.468034,24.986547237064755,0.004274638800116358,530998,-10.78,-0.0019360358,-10.475908560563502,11.472883626463853,1.3750175,21251.35557794571,0.7614856,46282,0.0,-0.14369608,0.06114
3.3750556,1,0.055127177,-3.8331463,-2.1699224,0.8182934,3.3651469,1.0,0.00691,46375,-1.4618543,24.987371069814646,0.004459464082069105,531998,-10.23,-0.0019153185,-10.47467385444744,11.47165498652291,1.4463867,21290.675137996674,0.7614437,46375,0.0,-0.15585925,0.14791
3.330211,1,0.05921737,-3.8347754,-2.1151586,0.8145109,3.3414478,1.0,0.0069,46453,-1.4266267,24.988298884741717,0.004602178238972821,532998,-11.52,-0.0019433529,-10.476804512087487,11.473790713193981,1.4576135,21329.903346300125,0.7614142,46453,0.0,-0.16072227,0.21702
3.359985,1,0.057745513,-3.8368387,-2.1607475,0.81696296,3.3447976,1.0,0.00688,46527,-1.4633553,24.988686902300486,0.004568590291082829,533998,-12.65,-0.001982797,-10.47985040943968,11.476841403916005,1.4749477,21369.590250492096,0.7613787,46527,0.0,-0.15721245,0.12723
3.3683085,1,0.056874122,-3.8364246,-2.177826,0.8117144,3.372787,1.0,0.00687,46618,-1.4769393,24.98956211694189,0.0044584298046611084,534998,-9.85,-0.0020283656,-10.478935175254193,11.475932043416705,1.468096,21408.858526468277,0.7613394,46618,0.0,-0.15024664,0.07869
3.3788812,1,0.059981596,-3.8375254,-2.1759198,0.8176186,3.3696795,1.0,0.00686,46701,-1.4741203,24.98988971729119,0.004419339274796972,535998,-11.47,-0.0021234695,-10.480118198753773,11.477120404273998,1.4171072,21448.59405398369,0.7612951,46701,0.0,-0.16568337,0.13761
3.3153405,1,0.062159453,-3.837522,-2.1876693,0.81050915,3.3158598,1.0,0.00684,46792,-1.4898579,24.99122193547398,0.004282279924343458,536998,-10.64,-0.0021083073,-10.479034877756881,11.476042913318516,1.4265769,21487.464734077454,0.7612433,46792,0.0,-0.15146329,0.0701
3.3611667,1,0.06326367,-3.8368025,-2.1880462,0.8168468,3.351297,1.0,0.00683,46878,-1.4566387,24.991884143827956,0.004728357922097985,537998,-10.73,-0.0021264649,-10.479393318827595,11.476406843295363,1.3957427,21526.908371686935,0.76115483,46878,0.0,-0.14667101,0.10263
3.3657846,1,0.059101995,-3.8375607,-2.1733732,0.80570036,3.358004,1.0,0.00682,46966,-1.4756402,24.992585466028423,0.0044495740591427016,538998,-9.94,-0.0021460364,-10.478899629519226,11.47591874973385,1.4413822,21566.316167354584,0.76113033,46966,0.0,-0.2107573,0.14358
3.3756518,1,0.06270533,-3.8378294,-2.1736784,0.82100374,3.360053,1.0,0.0068,47034,-1.4564011,24.992280388852464,0.004306552617395361,539998,-12.04,-0.0023143264,-10.48384147637879,11.48086490623804,1.446013,21606.591779470444,0.76104844,47034,0.0,-0.09422607,0.15827
3.3534043,1,0.056639377,-3.8387012,-2.2016861,0.80798024,3.3473833,1.0,0.00679,47110,-1.4956957,24.992567824136415,0.0044392353434577125,540998,-12.53,-0.0023360017,-10.486520908511993,11.483549140309913,1.4310194,21646.355180740356,0.76101077,47110,0.0,-0.12544894,0.05759
3.364106,1,0.06182522,-3.8386803,-2.2282271,0.8201558,3.3593807,1.0,0.00678,47196,-1.5161943,24.991180675084046,0.004492190936373905,541998,-10.52,-0.0023359684,-10.486270022883295,11.483303669802526,1.4091249,21687.57078933716,0.76096296,47196,0.0,-0.11696722,0.03358
3.341688,1,0.06165409,-3.8379924,-2.2132096,0.8138269,3.333432,1.0,0.00676,47285,-1.4955459,24.991600550196083,0.004149397869772482,542998,-10.63,-0.002299574,-10.486327588030031,11.483366818229882,1.4427947,21727.2198677063,0.7609006,47285,0.0,-0.14909898,0.0232
3.330259,1,0.056198686,-3.839334,-2.1480782,0.8155611,3.331055,1.0,0.00675,47365,-1.4400754,24.9902534121591,0.004367657974004116,543998,-11.0,-0.002353813,-10.488229705478728,11.485273936450966,1.3969586,21768.406707525253,0.7608764,47365,0.0,-0.11995232,0.00394
3.3387473,1,0.05810106,-3.8384905,-2.2368393,0.80740714,3.343013,1.0,0.00673,47465,-1.521117,24.98956777769812,0.00425756141921767,544998,-9.0,-0.0023458109,-10.485094279995787,11.482144738228168,1.4158581,21809.02066206932,0.76081896,47465,0.0,-0.183953,0.00447
3.3402112,1,0.063647166,-3.8394768,-2.2028263,0.8182232,3.3337457,1.0,0.00672,47548,-1.4866605,24.989779124026143,0.00418277131429094,545998,-10.77,-0.00250677,-10.486077227223017,11.48313283418861,1.5112982,21848.852576494217,0.7607889,47548,0.0,-0.14989315,0.00538
3.3501832,1,0.06056882,-3.8398254,-2.204102,0.8049703,3.3392549,1.0,0.00671,47634,-1.5019456,24.989415516841387,0.004169709571670338,546998,-10.63,-0.0026569273,-10.486207330898099,11.483268253768317,1.4526279,21889.1874294281,0.7607599,47634,0.0,-0.14912231,0.07313
3.345658,1,0.060476996,-3.8400562,-2.2011805,0.8153028,3.3375764,1.0,0.00669,47719,-1.4910157,24.989331269205078,0.004161947139076804,547998,-10.41,-0.0026606591,-10.486787233596681,11.483853391730758,1.413664,21929.278302669525,0.7607165,47719,0.0,-0.13302223,0.16083
3.35083,1,0.057167772,-3.8403852,-2.2228498,0.8191242,3.338905,1.0,0.00668,47804,-1.5134999,24.989017509588432,0.0041211212623494965,548998,-10.31,-0.0026264351,-10.48715588653669,11.484227261317045,1.4478734,21969.571224212646,0.7606817,47804,0.0,-0.13362634,0.05128
3.3341954,1,0.060027614,-3.8415096,-2.1606183,0.8108782,3.336358,1.0,0.00667,47886,-1.4409915,24.987026436508394,0.004013917060746231,549998,-11.77,-0.0026396085,-10.488451739548093,11.485528129307104,1.4844693,22011.342622041702,0.76064533,47886,0.0,-0.1632973,0.07871
3.3042705,1,0.06696482,-3.8414383,-2.2118535,0.81500685,3.3077476,1.0,0.00665,47978,-1.4985199,24.987263608882305,0.004133901434165711,550998,-10.31,-0.0025911997,-10.487306682229356,11.48438867814415,1.4680073,22051.154084920883,0.76060367,47978,0.0,-0.14178698,0.04462
3.3414662,1,0.062076826,-3.8424747,-2.2104878,0.81851554,3.3259838,1.0,0.00664,48061,-1.4979787,24.98444235700584,0.004159886352014273,551998,-10.81,-0.0026290643,-10.488046440981252,11.48513347620732,1.4808732,22093.669016599655,0.76056355,48061,0.0,-0.17279716,0.21871
3.3650067,1,0.05642547,-3.841944,-2.2050967,0.81805724,3.3447196,1.0,0.00663,48153,-1.5076215,24.983540456310234,0.004263318572281162,552998,-10.04,-0.0025307382,-10.487113990820925,11.484206591489627,1.4283811,22134.49294614792,0.7605151,48153,0.0,-0.13400097,0.13683
3.3729873,1,0.058928985,-3.8415794,-2.2196155,0.8116894,3.3618724,1.0,0.00661,48245,-1.5073935,24.98387833710612,0.004224361980044947,553998,-9.79,-0.002575044,-10.485936366462846,11.483034511348325,1.4631069,22174.219411611557,0.7604685,48245,0.0,-0.087098636,0.01137
3.321339,1,0.06431754,-3.8414707,-2.1847954,0.8118958,3.3107224,1.0,0.0066,48336,-1.4576619,24.984183535166235,0.004224739124731488,554998,-9.74,-0.0026086455,-10.484835319430653,11.481938927507448,1.3987879,22213.973861455917,0.76042175,48336,0.0,-0.12887545,0.10807
3.35864,1,0.060318924,-3.8416789,-2.2120166,0.8110588,3.3412168,1.0,0.00659,48420,-1.4946418,24.984402804045935,0.003971709307477803,555998,-10.8,-0.0025687048,-10.48570838496489,11.482817017761256,1.4332819,22253.803877592087,0.76036924,48420,0.0,-0.13887815,0.08992
3.3272119,1,0.058672465,-3.8422155,-2.2358835,0.8138034,3.3316169,1.0,0.00658,48497,-1.5360157,24.984656964323147,0.004328210470796538,556998,-12.13,-0.0025256295,-10.48796832793781,11.48508155143617,1.4511184,22293.602061271667,0.7603262,48497,0.0,-0.15445477,0.13645
3.3088887,1,0.059191875,-3.8436384,-2.2285514,0.8071413,3.3167808,1.0,0.00656,48568,-1.5246087,24.985026233300093,0.004239099900986687,557998,-12.76,-0.0025023145,-10.491475868884862,11.488593312469115,1.4415523,22333.29654288292,0.76028395,48568,0.0,-0.13843511,0.05145
3.3597958,1,0.06008826,-3.8431234,-2.231035,0.81326056,3.3555999,1.0,0.00655,48662,-1.5259845,24.985205250760078,0.004193560750240748,558998,-9.85,-0.002543836,-10.49019769018947,11.487320701985121,1.3930572,22373.16021180153,0.76024204,48662,0.0,-0.15088648,0.0299
3.326279,1,0.062104713,-3.8430572,-2.2241402,0.8178368,3.3283324,1.0,0.00654,48750,-1.5021086,24.985432044248963,0.004212551097116037,559998,-10.0,-0.0026256414,-10.489661538461538,11.486789743589744,1.4270862,22412.980452299118,0.7602103,48750,0.0,-0.09984837,0.20847
3.3324661,1,0.056947608,-3.8443289,-2.1905208,0.80858815,3.335426,1.0,0.00652,48830,-1.4906802,24.985426363420032,0.004214730549751819,560998,-11.13,-0.0025207084,-10.491398730288758,11.488531640385009,1.4147621,22453.00887966156,0.7601756,48830,0.0,-0.1350361,0.0364
3.3379076,1,0.05781017,-3.8449805,-2.2665544,0.8160599,3.3314047,1.0,0.00651,48908,-1.5448658,24.98615456676693,0.004120921443495506,561998,-11.67,-0.002492659,-10.493395763474279,11.490533246094708,1.4715079,22492.37666797638,0.76013094,48908,0.0,-0.13616072,0.17667
3.3098855,1,0.066483304,-3.8453934,-2.215517,0.8174915,3.3215883,1.0,0.0065,48989,-1.4865994,24.985428680365036,0.004155888802604914,562998,-11.77,-0.002467067,-10.495049909163281,11.492192124762703,1.4435991,22533.053452968597,0.7600822,48989,0.0,-0.14122415,0.01786
3.3176076,1,0.06048169,-3.8458445,-2.23139,0.8078288,3.3344631,1.0,0.00648,49067,-1.531131,24.984612151270795,0.003918505432266669,563998,-11.59,-0.0025086347,-10.497156948662033,11.494303707175902,1.4560983,22573.814497709274,0.7600393,49067,0.0,-0.16174822,0.04763
3.3214371,1,0.06360094,-3.8457487,-2.2587805,0.8144837,3.317011,1.0,0.00647,49164,-1.5503886,24.98319114365381,0.004153968124856775,564998,-9.33,-0.0025932149,-10.49493531852575,11.492087706451874,1.4253333,22615.12537574768,0.7599966,49164,0.0,-0.1238173,0.19908
3.2870858,1,0.057568464,-3.8461854,-2.2043223,0.8117244,3.2817223,1.0,0.00646,49256,-1.4927204,24.98391491258147,0.0038796579826818932,565998,-9.8,-0.0026224076,-10.493625142114666,11.490782848789996,1.4644967,22654.495981931686,0.7599672,49256,0.0,-0.09580151,0.06731
3.2721982,1,0.060483843,-3.8467557,-2.2178135,0.8125685,3.2686217,1.0,0.00645,49337,-1.5170996,24.984061799147593,0.004105492624915705,566998,-11.4,-0.0026287271,-10.495206437359386,11.492368810426251,1.4231311,22694.388308763504,0.7599298,49337,0.0,-0.11250678,0.23317
3.3260758,1,0.06128211,-3.846776,-2.2851229,0.8097266,3.327756,1.0,0.00643,49425,-1.5684248,24.984773689112814,0.0041062422684497194,567998,-10.53,-0.002636361,-10.494688922610015,11.491856348002024,1.4247899,22733.766055583954,0.7598844,49425,0.0,-0.14668223,0.02328
3.2985299,1,0.06270235,-3.8470783,-2.2551422,0.81168085,3.2999358,1.0,0.00642,49502,-1.5337188,24.983727941900817,0.004092806279546787,568998,-12.13,-0.002708972,-10.497192032645145,11.4943638640863,1.5229552,22774.743678092957,0.75982654,49502,0.0,-0.1112884,0.13235
3.3012094,1,0.06524317,-3.8470712,-2.299069,0.80948305,3.3051763,1.0,0.00641,49594,-1.5955002,24.984138294530098,0.0040385994426559305,569998,-10.14,-0.0026019642,-10.496128563939186,11.49330564181151,1.4249763,22814.395008563995,0.75978714,49594,0.0,-0.14444245,0.00888
3.310483,1,0.06250505,-3.8472133,-2.2614717,0.8125258,3.3084545,1.0,0.00639,49684,-1.5486828,24.983835050587857,0.00453902037515676,570998,-10.01,-0.0026043963,-10.495451251912085,11.492633443362049,1.4249024,22854.697801351547,0.75973845,49684,0.0,-0.11254985,0.00476
3.2801726,1,0.059324328,-3.847535,-2.2509215,0.8065547,3.2694795,1.0,0.00638,49767,-1.5436575,24.98465872477721,0.004066160949662841,571998,-11.22,-0.0026498172,-10.496353005003316,11.493539895914964,1.4373868,22893.968907117844,0.75969774,49767,0.0,-0.12890308,0.04487
3.3076055,1,0.05888201,-3.8484755,-2.2502885,0.81702924,3.3004959,1.0,0.00637,49842,-1.5488372,24.98533667670264,0.0038666880945224472,572998,-11.67,-0.0027416486,-10.498796195979294,11.495987319930983,1.4878114,22933.37117743492,0.7596669,49842,0.0,-0.12259839,0.0336
3.316497,1,0.062902406,-3.847868,-2.2536097,0.8142349,3.3145194,1.0,0.00636,49933,-1.5333624,24.985339280228594,0.004077064824444352,573998,-10.09,-0.0028261957,-10.497827088298319,11.495023331263894,1.4334565,22973.392258644104,0.759616,49933,0.0,-0.114908606,0.095
3.3226292,1,0.061482903,-3.8489814,-2.2747674,0.80524474,3.3144639,1.0,0.00634,50013,-1.5442989,24.985163096584298,0.004086920739918523,574998,-11.21,-0.0028081504,-10.499790054585807,11.496990782396576,1.4734312,23013.57800936699,0.75958294,50013,0.0,-0.13898835,0.20456
3.308332,1,0.060671095,-3.8500364,-2.2665274,0.816584,3.2910566,1.0,0.00633,50096,-1.5554124,24.985779618122063,0.004047180696395347,575998,-11.05,-0.0027678914,-10.500618811881187,11.497824177579048,1.4582752,23053.032917261124,0.75954795,50096,0.0,-0.121488236,0.06724
3.346353,1,0.06294835,-3.849775,-2.262826,0.8162529,3.3421993,1.0,0.00632,50182,-1.5715859,24.98643920317646,0.00399982274575832,576998,-10.81,-0.0027437164,-10.500737316169145,11.497947471204814,1.4836648,23092.446078777313,0.7594987,50182,0.0,-0.11574868,0.0157
3.3245852,1,0.06063041,-3.851054,-2.2955828,0.8099099,3.31736,1.0,0.00631,50264,-1.6023031,24.9869991080081,0.004051549458835033,577998,-11.27,-0.0027239525,-10.50204918032787,11.499263886678339,1.5087377,23131.949439048767,0.75946265,50264,0.0,-0.14168,0.16923
3.3242445,1,0.06013456,-3.8504884,-2.3163865,0.82016003,3.322885,1.0,0.00629,50353,-1.5931015,24.987638452063113,0.004099063107526136,578998,-10.34,-0.0027964949,-10.501419974976665,11.498639604392986,1.4808104,23171.377363681793,0.7594242,50353,0.0,-0.14394324,0.05825
3.3037379,1,0.06052303,-3.8513234,-2.2755947,0.82577646,3.305547,1.0,0.00628,50435,-1.5708663,24.988058448556604,0.0043154096373758145,579998,-10.41,-0.0028841814,-10.501754733815803,11.498978883711708,1.4791783,23211.00701737404,0.7593897,50435,0.0,-0.12785764,0.14484
3.3444722,1,0.059398588,-3.8518856,-2.2463007,0.81157047,3.324839,1.0,0.00627,50524,-1.5439448,24.989180913673895,0.0039044185459684503,580998,-10.7,-0.0027637668,-10.502177183120892,11.499406222785211,1.4473758,23249.98174238205,0.7593622,50524,0.0,-0.14523758,0.10057
3.3431091,1,0.057080485,-3.8522153,-2.3004863,0.8281788,3.3365026,1.0,0.00626,50612,-1.5957551,24.990135785328885,0.003980570712236271,581998,-10.63,-0.0027881237,-10.501956057851892,11.499189915435075,1.5264306,23289.109150886536,0.7593221,50612,0.0,-0.09279662,0.05045
