rollout/actions_std,total/episodes,reference_action_mean,rollout/episode_steps,rollout/return,rollout/return_history,reference_action_std,total/steps,total/epochs,errors,total/duration,success rate,rollout/Q_mean,reference_Q_std,train/loss_critic,reference_actor_Q_mean,rollout/episodes,reference_actor_Q_std,rollout/error,rollout/goal_tolerance,reference_Q_mean,total/steps_per_second,train/param_noise_distance,train/loss_actor,rollout/actions_mean
0.694035,163635,-0.16188602,14.947853454334341,-13.951367372505882,-21.63,0.83579445,2445998,1,0.0006829115678960781,104874.46022677422,1.0,-4.2380934,2.3726351,0.14291291,-1.0488906,163635,2.3508317,0.04017,0.001,-1.8281614,23.32310454529083,0.0,2.5541272,0.01176793
0.6940156,163690,-0.12809825,14.948878978557028,-13.952397825157309,-20.12,0.83644,2446998,1,0.0012797397252451953,104918.601405859,0.99,-4.2379317,2.3473496,0.13068324,-1.0260031,163690,2.3397436,0.00153,0.001,-1.7767136,23.32282328597026,0.0,2.5795386,0.011781785
0.6939962,163734,-0.16218221,14.950914287808274,-13.954438296261008,-18.9,0.8342684,2447998,1,0.0015459620637701212,104963.00895667076,0.98,-4.2381616,2.348587,0.12432418,-1.0409781,163734,2.3185701,0.00211,0.001,-1.7801343,23.322483076019147,0.0,2.5405042,0.011805672
0.69397175,163781,-0.16459952,14.952796722452543,-13.956325825339936,-20.55,0.82957965,2448998,1,0.0011024252775167153,105007.49261856079,0.98,-4.2384176,2.3505583,0.13600112,-1.0753478,163781,2.3357942,0.00122,0.001,-1.8458726,23.322126249561766,0.0,2.4931505,0.011826269
0.69395536,163829,-0.16893911,14.95453796336424,-13.95806603226535,-20.05,0.8371296,2449998,1,0.0008417818112931965,105050.80010533333,0.99,-4.2385993,2.3394785,0.11947206,-1.0781653,163829,2.3343947,0.00495,0.001,-1.8657811,23.322030841682434,0.0,2.522796,0.011809407
0.6939432,163879,-0.15160401,14.956138370383027,-13.959671464922291,-19.5,0.8309218,2450998,1,0.0016017753990616073,105095.50326919556,0.99,-4.2385607,2.3516774,0.11966677,-1.0667955,163879,2.3476377,0.03089,0.001,-1.8456194,23.32162579517719,0.0,2.4791346,0.011823835
0.69391876,163926,-0.13001761,14.957798030818784,-13.961336212681331,-19.6,0.8322599,2451998,1,0.0016252492773637262,105140.0764913559,0.98,-4.2388225,2.3448453,0.1259171,-1.0045936,163926,2.3466969,0.04111,0.001,-1.8145876,23.321249915597992,0.0,2.5579176,0.011831225
0.6939031,163984,-0.14362404,14.958691091813835,-13.962228022246073,-18.21,0.83153695,2452998,1,0.0007355146128370446,105184.83923077583,0.99,-4.2387457,2.349705,0.11657457,-1.1027174,163984,2.3496256,0.0017,0.001,-1.8887115,23.320832336094707,0.0,2.5127206,0.011818669
0.69388306,164028,-0.14162673,14.960622576633257,-13.96416465481503,-17.56,0.8322827,2453998,1,0.0008012232896313801,105228.38263630867,0.99,-4.2390995,2.3277946,0.12951086,-1.0517242,164028,2.3231974,0.00327,0.001,-1.843075,23.320685337163557,0.0,2.5271826,0.011842924
0.6938657,164085,-0.17621161,14.961550415942956,-13.965091263674315,-18.66,0.8342653,2454998,1,0.0007986611201649742,105271.92578363419,0.99,-4.2389913,2.3387046,0.1299238,-1.0425224,164085,2.3143861,0.00981,0.001,-1.7734418,23.320538517037935,0.0,2.5180354,0.011833008
0.69384676,164148,-0.13915254,14.962040353827033,-13.965579842581086,-15.57,0.8381669,2455998,1,0.0007163114023839952,105316.89600253105,1.0,-4.2390246,2.3339365,0.13007659,-1.0854973,164148,2.320552,0.00964,0.001,-1.8612162,23.320075820891795,0.0,2.4913878,0.011846422
0.69383234,164190,-0.16260473,14.96415737864669,-13.967702052500153,-18.19,0.84102404,2456998,1,0.0013053023415366533,105360.48920941353,0.99,-4.239202,2.3174217,0.11865937,-1.1001737,164190,2.2998104,0.0458,0.001,-1.9010321,23.31991829609384,0.0,2.547362,0.011851652
0.6938196,164247,-0.13866854,14.965034368968688,-13.968577812684554,-19.13,0.8293987,2457998,1,0.0013088913380205,105405.06320667267,0.99,-4.2394905,2.3029304,0.13685949,-1.1391934,164247,2.2800837,0.00331,0.001,-1.9216113,23.319543912046118,0.0,2.5307937,0.011872707
0.69380456,164301,-0.17078643,14.966336175677567,-13.969878454787251,-17.57,0.83289677,2458998,1,0.000705199551576649,105449.06209397316,1.0,-4.239566,2.330628,0.11232523,-1.0408292,164301,2.3138466,0.09561,0.001,-1.8200457,23.319297025217843,0.0,2.5151668,0.011845127
0.6937841,164361,-0.16696708,14.96705422819282,-13.970595214193148,-16.61,0.8313004,2459998,1,0.0006932313954614121,105492.81812572479,1.0,-4.2394304,2.318881,0.1206384,-1.0843393,164361,2.3110847,0.00075,0.001,-1.8575897,23.319104027235394,0.0,2.507036,0.01185995
0.6937684,164414,-0.1604134,14.96826304329315,-13.971802887831936,-16.43,0.83036816,2460998,1,0.0006869440195940473,105538.21427035332,1.0,-4.2394395,2.3238788,0.11575175,-1.0937471,164414,2.3071702,0.0012,0.001,-1.8592798,23.318548802576412,0.0,2.5815034,0.011859714
0.69374967,164462,-0.17575659,14.969755931461371,-13.973294742858533,-17.84,0.83171815,2461998,1,0.000722963786456542,105581.85751271248,1.0,-4.239564,2.334576,0.10646247,-1.1365628,164462,2.3187509,0.02766,0.001,-1.9109503,23.318381187824485,0.0,2.511304,0.011858627
0.6937259,164503,-0.15351902,14.972359166702127,-13.975909253934578,-21.41,0.83248305,2462998,1,0.0014616603858335323,105627.31555199623,0.98,-4.2396936,2.3142045,0.12400412,-1.1420989,164503,2.3145866,0.23104,0.001,-1.9172945,23.317813078261576,0.0,2.5443711,0.011873635
0.6937109,164554,-0.17541116,14.97378368195243,-13.977332668911117,-21.06,0.83543664,2463998,1,0.0014197018194748614,105672.1416914463,0.98,-4.239764,2.2855237,0.111561604,-1.1597502,164554,2.272895,0.02645,0.001,-1.90371,23.317384890283243,0.0,2.543512,0.011892698
0.69369346,164608,-0.13357212,14.974946539657854,-13.97849436236392,-17.66,0.8394232,2464998,1,0.0006768869026664962,105716.1680932045,1.0,-4.239762,2.3177528,0.12861519,-1.0684583,164608,2.3065073,0.09927,0.001,-1.832927,23.31713345707667,0.0,2.5330088,0.011896695
0.6936726,164657,-0.1510082,14.975761735000638,-13.979308501916105,-17.01,0.83195347,2465998,1,0.0007123314625396258,105759.89815878868,1.0,-4.2400427,2.3090775,0.121779576,-1.0807866,164657,2.2977438,0.00431,0.001,-1.8767599,23.31694756643518,0.0,2.5667562,0.011908993
0.693659,164714,-0.14849558,14.97742754107119,-13.980979151741806,-17.6,0.83196145,2466998,1,0.0014076105018400382,105803.81498718262,0.99,-4.2401743,2.2885187,0.1141924,-1.0485754,164714,2.288898,0.05074,0.001,-1.8448949,23.316720671167285,0.0,2.5426836,0.011888818
0.69363844,164767,-0.15056999,14.978672913872316,-13.982229451285756,-17.52,0.8332167,2467998,1,0.000711342431079411,105846.97441506386,0.99,-4.2403774,2.3016264,0.11773771,-1.1444942,164767,2.2865014,0.19221,0.001,-1.920455,23.316660808102995,0.0,2.551678,0.011898818
0.69361347,164816,-0.15844774,14.980244636443064,-13.983806183865644,-18.56,0.83001703,2468998,1,0.0007151536226837167,105891.28749322891,0.98,-4.2402935,2.2687168,0.12255656,-1.0487834,164816,2.267699,0.0245,0.001,-1.8502941,23.316346967241067,0.0,2.5575948,0.011902546
0.6935895,164858,-0.1595149,14.982396971939487,-13.985963677831831,-20.58,0.83024156,2469998,1,0.0008603970263902386,105934.95607376099,0.98,-4.2405753,2.2845433,0.12521021,-1.0845011,164858,2.2828667,0.0277,0.001,-1.8534956,23.316175241345036,0.0,2.5406988,0.011925236
0.6935699,164897,-0.15065898,14.984996694906517,-13.988562557232697,-22.88,0.83321196,2470998,1,0.0008232341353741208,105979.71665668488,0.99,-4.2406044,2.2881048,0.11937247,-1.0762578,164897,2.280266,0.02247,0.001,-1.8824154,23.315763411640873,0.0,2.5437336,0.011932213
0.693553,164949,-0.14390942,14.986450357383191,-13.990015095574996,-21.47,0.8371248,2471998,1,0.0006839241289007179,106023.93112897873,1.0,-4.240536,2.286216,0.10860257,-1.0647333,164949,2.2794096,0.00049,0.001,-1.8479972,23.315472022941687,0.0,2.5680902,0.01196465
0.6935319,164998,-0.1414126,14.987915005030365,-13.991478684590117,-18.67,0.8344392,2472998,1,0.0006841644471829511,106068.4109454155,1.0,-4.2407293,2.2885537,0.14181677,-1.0760801,164998,2.2836437,0.12178,0.001,-1.8702419,23.315122551167892,0.0,2.5299122,0.011985197
0.6935128,165047,-0.15487584,14.98963325598163,-13.993201936418112,-19.02,0.8344925,2473998,1,0.0010451474362234783,106113.14018130302,0.99,-4.240587,2.2903078,0.12188567,-1.0795971,165047,2.270173,0.12316,0.001,-1.8700081,23.314718570885482,0.0,2.5606372,0.0119807385
0.6934963,165100,-0.16596478,14.990835857056329,-13.994403391883706,-18.5,0.83692974,2474998,1,0.001043611183308843,106157.19567680359,0.99,-4.240699,2.2690654,0.116308235,-1.0956235,165100,2.239024,0.00211,0.001,-1.8834567,23.314462898352655,0.0,2.5841165,0.0119683305
0.6934804,165157,-0.15153396,14.991795685317607,-13.995361988895414,-17.52,0.84028333,2475998,1,0.0006713909968674138,106201.26160693169,1.0,-4.240538,2.2705665,0.11342864,-1.0241643,165157,2.261941,0.00082,0.001,-1.8256806,23.314205147242745,0.0,2.567041,0.011953076
0.69347054,165211,-0.14710681,14.992827354110803,-13.996398544891079,-16.98,0.8374351,2476998,1,0.0007028119110131312,106244.9859366417,0.99,-4.240556,2.2820714,0.1319307,-1.0608909,165211,2.2715645,0.00953,0.001,-1.860596,23.314022569282816,0.0,2.5057707,0.011943202
0.69345444,165265,-0.14562336,14.994058028015612,-13.99762805191662,-18.15,0.8332013,2477998,1,0.000698136400139431,106288.80461788177,0.99,-4.2407737,2.261235,0.118440285,-1.0827477,165265,2.2599275,0.00612,0.001,-1.8589342,23.313819446070877,0.0,2.5450485,0.011949779
0.69343877,165314,-0.16062866,14.995699093845651,-13.999268059571483,-17.53,0.8313438,2478998,1,0.0006843190000368148,106332.72996091843,1.0,-4.2407494,2.2692027,0.12383869,-1.0603037,165314,2.276146,0.14835,0.001,-1.8697519,23.313593104504434,0.0,2.464473,0.011963555
0.6934125,165356,-0.15763052,14.997883354701372,-14.00145141391906,-21.29,0.82841814,2479998,1,0.000709710672518095,106376.86365580559,1.0,-4.240744,2.3009865,0.12256822,-1.0864031,165356,2.2866619,0.00228,0.001,-1.855556,23.31332128783487,0.0,2.5113752,0.011968143
0.69340175,165414,-0.1364606,14.99871232181073,-14.002285175378143,-18.99,0.83061564,2480998,1,0.0008646601804625846,106422.38342237473,0.99,-4.2414064,2.2730134,0.12395198,-1.1184318,165414,2.2602885,0.07628,0.001,-1.9054657,23.312746061637103,0.0,2.5414867,0.011986186
0.69338185,165467,-0.14295706,14.999854955973094,-14.003432708636767,-17.34,0.8369656,2481998,1,0.0011313610379089989,106467.05158162117,0.98,-4.2416015,2.2908068,0.12216582,-1.1083311,165467,2.2803152,0.0243,0.001,-1.8925569,23.31235779641383,0.0,2.5638916,0.011966047
0.6933654,165527,-0.15612783,15.000573924495702,-14.004150380300494,-16.58,0.83439213,2482998,1,0.0009311502634684051,106510.83865714073,0.99,-4.2416916,2.2758732,0.12920105,-1.118645,165527,2.2448814,0.00036,0.001,-1.8931072,23.312162699167086,0.0,2.5675461,0.01197514
0.69334334,165577,-0.14539127,15.001968872488328,-14.005544248295354,-17.2,0.8387059,2483998,1,0.0006374871928212729,106554.70113658905,1.0,-4.241595,2.2839556,0.13598035,-1.098037,165577,2.2754405,0.0043,0.001,-1.9209262,23.31195126544293,0.0,2.515094,0.011994531
0.69331914,165608,-0.13719669,15.005217139268634,-14.00879184580455,-22.43,0.84481126,2484998,1,0.0006588656930447833,106598.94499778748,1.0,-4.2417397,2.289806,0.112501994,-1.1097155,165608,2.2527514,0.07432,0.001,-1.8807161,23.31165660271382,0.0,2.5668278,0.011995246
0.69328386,165650,-0.14463584,15.007515846664655,-14.01110172049502,-25.44,0.8394119,2485998,1,0.0007436496786041229,106644.76857662201,0.98,-4.241613,2.2958946,0.11999176,-1.1003687,165650,2.2751267,0.01476,0.001,-1.8740966,23.311016875749164,0.0,2.6047869,0.011987365
0.69325817,165704,-0.13997497,15.008629845990441,-14.01221455124801,-20.99,0.83942026,2486998,1,0.0007902543200311204,106690.0559990406,0.98,-4.2413774,2.26613,0.13433918,-1.0861617,165704,2.2380822,0.03506,0.001,-1.8422878,23.310494841453302,0.0,2.5510042,0.011979678
0.6932453,165768,-0.13661502,15.008825587568168,-14.012408908836447,-15.68,0.84400153,2487998,1,0.0006827857814121857,106734.0091035366,1.0,-4.241242,2.2942314,0.11265779,-1.0354341,165768,2.2751234,0.00129,0.001,-1.8416655,23.310264656006076,0.0,2.545507,0.011993247
0.69322324,165817,-0.15938155,15.01043921913917,-14.014021481512753,-17.12,0.84053284,2488998,1,0.0006476154320218338,106780.97691011429,1.0,-4.241112,2.27399,0.10476273,-1.0679743,165817,2.2537467,0.00714,0.001,-1.8602352,23.309376557728815,0.0,2.5360644,0.011988613
0.6932054,165879,-0.14303981,15.010772912785825,-14.014353836230024,-16.33,0.83806294,2489998,1,0.0007357547421894199,106826.26135206223,1.0,-4.2409544,2.2948089,0.12875274,-1.0317068,165879,2.2803903,0.01689,0.001,-1.8431385,23.308856534760043,0.0,2.5529265,0.0119970925
0.6931925,165939,-0.16445108,15.011413832793979,-14.014993461452702,-15.4,0.8339369,2490998,1,0.000747994781973902,106871.18803620338,1.0,-4.24067,2.2945154,0.12971303,-1.0746036,165939,2.2738621,0.00136,0.001,-1.8657538,23.308414978564254,0.0,2.4860919,0.011994703
0.69316775,165984,-0.15179048,15.013489251976095,-14.017067910160016,-18.58,0.837086,2491998,1,0.0007281708997599319,106916.46706080437,1.0,-4.2405577,2.2842138,0.12263059,-1.0545888,165984,2.2640648,0.09263,0.001,-1.8619081,23.30789698263017,0.0,2.5577924,0.0119894715
0.69315267,166031,-0.15070744,15.015268233040818,-14.018845878179377,-20.5,0.83951724,2492998,1,0.0007025973915609105,106961.26695799828,1.0,-4.240601,2.28882,0.13048433,-1.0976868,166031,2.2745192,0.00085,0.001,-1.9071141,23.307483829440375,0.0,2.529074,0.011975778
0.6931354,166082,-0.1935529,15.016594212497441,-14.020170759022651,-19.34,0.83233166,2493998,1,0.0006880687802704316,107007.76678752899,1.0,-4.240524,2.2818274,0.1243165,-1.1619029,166082,2.2642593,0.01458,0.001,-1.9582056,23.306700764552897,0.0,2.5313418,0.011967118
0.69313437,166139,-0.14783424,15.017521472983466,-14.021096792444881,-16.96,0.8333242,2494998,1,0.0006759173722559623,107051.75793480873,1.0,-4.240625,2.2869291,0.11964867,-1.1105286,166139,2.276468,0.08047,0.001,-1.8914821,23.30646453764335,0.0,2.5125163,0.011972195
0.6931301,166201,-0.16031611,15.017875945391424,-14.021449931107515,-15.61,0.83716637,2495998,1,0.0007061746341877078,107096.82227611542,1.0,-4.240786,2.2903194,0.11720917,-1.0609603,166201,2.2665489,0.00746,0.001,-1.8553758,23.30599495814036,0.0,2.5635946,0.011944075
0.6931077,166249,-0.19721329,15.01954898976836,-14.023121943590638,-17.16,0.82861674,2496998,1,0.000706635080998984,107142.06291103363,1.0,-4.2407727,2.284238,0.11576726,-1.0438554,166249,2.2529454,0.01558,0.001,-1.8545083,23.305487426291247,0.0,2.5545852,0.011936162
0.6930989,166300,-0.18279552,15.020871918220084,-14.024449789536982,-19.04,0.8305632,2497998,1,0.0011266547879732907,107188.54099535942,0.99,-4.240927,2.277281,0.12530057,-1.0988438,166300,2.2530608,0.00114,0.001,-1.895558,23.30471127606959,0.0,2.5369663,0.011942341
0.6930792,166351,-0.17268926,15.022200046888807,-14.025782832685106,-18.08,0.84099203,2498998,1,0.0014061964776600272,107234.45147371292,0.98,-4.241012,2.2954078,0.14049053,-1.0896814,166351,2.2963982,0.00133,0.001,-1.8965937,23.30405914942919,0.0,2.5227606,0.011936548
0.6930608,166405,-0.17273134,15.023538956161174,-14.027120579309516,-18.23,0.8413149,2499998,1,0.0009592002281391705,107278.87006998062,0.99,-4.240994,2.2788239,0.111551896,-1.0932747,166405,2.2472684,0.03894,0.001,-1.9050562,23.303731651621522,0.0,2.5251489,0.011928701
0.6930436,166458,-0.19401227,15.024720950630188,-14.02830143339461,-16.51,0.8362867,2500998,1,0.0007114148417954237,107323.70201897621,1.0,-4.240973,2.2790911,0.104637176,-1.0539848,166458,2.2586977,0.12511,0.001,-1.8689077,23.303314672818416,0.0,2.4658105,0.0119491685
0.693021,166512,-0.17074414,15.025944076102624,-14.029529403286249,-17.28,0.8341376,2501998,1,0.0007360959364818808,107366.51905536652,0.99,-4.241126,2.2915044,0.11454028,-1.0748361,166512,2.276622,0.00069,0.001,-1.8747435,23.303335360158,0.0,2.5577035,0.011948518
0.69300795,166570,-0.17355919,15.026577414900643,-14.030161493666327,-16.86,0.8348232,2502998,1,0.0007381200483603032,107410.28999185562,0.99,-4.241118,2.2807453,0.11638587,-1.0749457,166570,2.2710261,0.06614,0.001,-1.8928189,23.303149076217835,0.0,2.5513813,0.011951196
0.69299716,166626,-0.19652061,15.027588731650523,-14.031171605871833,-15.69,0.8340805,2503998,1,0.0006893206748438906,107455.57153081894,1.0,-4.2411847,2.2923481,0.12677106,-1.1815791,166626,2.2529786,0.01937,0.001,-1.9877495,23.30263535271261,0.0,2.509167,0.011954912
0.69298315,166678,-0.16987981,15.028972029901967,-14.032553786342529,-16.4,0.8395513,2504998,1,0.0006842991060859084,107500.49255084991,1.0,-4.2413607,2.3048577,0.11737336,-1.0989879,166678,2.282357,0.17911,0.001,-1.9034199,23.302200209130067,0.0,2.5234733,0.0119813755
0.6929653,166729,-0.160989,15.030318660820853,-14.033899321653701,-18.66,0.8378993,2505998,1,0.0006870360758969488,107544.50265812874,1.0,-4.241388,2.2701075,0.13307734,-1.1189783,166729,2.251487,0.09903,0.001,-1.9029917,23.301962797357216,0.0,2.5691018,0.011977036
0.6929304,166767,-0.17895693,15.032896196489713,-14.03648803420341,-22.67,0.832725,2506998,1,0.001418773230954973,107588.94492936134,0.98,-4.2416296,2.2753153,0.116289034,-1.1000321,166767,2.245651,0.01711,0.001,-1.9094899,23.301631981296925,0.0,2.5307822,0.011971809
0.69292045,166826,-0.17537653,15.03356790907892,-14.037158476496469,-20.49,0.8393282,2507998,1,0.0014087625667412232,107634.32947301865,0.98,-4.241636,2.2622755,0.115199625,-1.0906296,166826,2.2482991,0.07218,0.001,-1.8676925,23.301097449849355,0.0,2.539953,0.011962411
0.6929044,166881,-0.19463456,15.03412611381763,-14.037715497869739,-15.5,0.83266073,2508998,1,0.0006814174094935126,107677.95435237885,1.0,-4.2415743,2.2800775,0.1153018,-1.1199688,166881,2.2849514,0.00491,0.001,-1.939696,23.30094414488262,0.0,2.524502,0.011967863
0.692886,166933,-0.15808095,15.035918602073886,-14.039506868024896,-17.78,0.83852065,2509998,1,0.000696439985080954,107721.85839867592,1.0,-4.241429,2.2652657,0.10608938,-1.1142409,166933,2.2533867,0.01771,0.001,-1.9120919,23.300730578844636,0.0,2.5607932,0.011980486
0.69286823,166991,-0.16998535,15.0365109496919,-14.040097969351642,-16.56,0.8417556,2510998,1,0.0007182740030971406,107765.46474051476,1.0,-4.2414346,2.28389,0.11676179,-1.0832813,166991,2.2558773,0.12923,0.001,-1.9078763,23.300581555010755,0.0,2.5182738,0.011967246
0.6928342,167036,-0.14733543,15.038626403888982,-14.042218443928254,-18.51,0.8417445,2511998,1,0.0009518296691055497,107809.25516581535,0.99,-4.241495,2.2690415,0.11752197,-1.0588944,167036,2.2566752,0.00155,0.001,-1.8874133,23.300392866423547,0.0,2.5325234,0.011979369
0.69282025,167096,-0.190728,15.03892373246517,-14.042514482692583,-17.43,0.83172876,2512998,1,0.0009325324641486731,107853.3180744648,0.99,-4.241333,2.266858,0.11550201,-1.0642043,167096,2.2639887,0.07987,0.001,-1.8691325,23.30014546483363,0.0,2.4866252,0.011985935
0.69279593,167145,-0.17061187,15.040695204762333,-14.044290885159592,-17.52,0.8383216,2513998,1,0.0009146721197637515,107898.52194237709,0.99,-4.2417517,2.278938,0.12052074,-1.0691729,167145,2.2596333,0.08056,0.001,-1.8960149,23.299651883485428,0.0,2.5368993,0.011981115
0.69278586,167196,-0.18870865,15.042195985549894,-14.045796550156702,-19.53,0.83827287,2514998,1,0.0010227493148552145,107943.20153999329,0.98,-4.241895,2.2834697,0.12449807,-1.0558385,167196,2.2561488,0.01084,0.001,-1.862776,23.299271877425145,0.0,2.492782,0.011967274
0.69276464,167248,-0.1599562,15.043522194585286,-14.047121639720654,-18.49,0.8333275,2515998,1,0.0008039986819161658,107987.60126543045,0.99,-4.2421336,2.2823038,0.12495719,-1.0501065,167248,2.2636168,0.08154,0.001,-1.8243579,23.29895256970982,0.0,2.5421195,0.0119683
0.69274724,167301,-0.19022137,15.044679948117466,-14.0482782529692,-18.02,0.8353697,2516998,1,0.0006874391700194557,108032.44901418686,1.0,-4.2421007,2.2889638,0.110925876,-1.0737324,167301,2.2701015,0.10363,0.001,-1.8532133,23.29853690227338,0.0,2.5207376,0.011983173
0.692731,167359,-0.16789263,15.045483063354824,-14.049080121176631,-17.6,0.8379137,2517998,1,0.0006746375474521029,108076.05831956863,1.0,-4.2420406,2.2755213,0.10975571,-1.1232461,167359,2.2544947,0.00114,0.001,-1.9309092,23.2983885529445,0.0,2.533666,0.011971336
0.6927242,167417,-0.1282614,15.046124348184474,-14.0497201598404,-15.51,0.8386425,2518998,1,0.0007085724759812997,108121.20684838295,1.0,-4.242098,2.2633631,0.10832591,-1.018615,167417,2.2438881,0.00123,0.001,-1.8484952,23.29790864739755,0.0,2.5124717,0.011969019
0.69271094,167462,-0.1465857,15.047700373816149,-14.05129521921391,-17.77,0.842558,2519998,1,0.0007197188312918347,108166.21550130844,1.0,-4.2424264,2.2773268,0.11033255,-1.0719181,167462,2.2501888,0.0176,0.001,-1.857838,23.29745926970623,0.0,2.555436,0.011986327
0.69269747,167513,-0.17650895,15.049464817655943,-14.053058568588707,-19.68,0.8364781,2520998,1,0.0006949733268332426,108209.530367136,1.0,-4.242542,2.292571,0.11198384,-1.1032948,167513,2.2690504,0.04258,0.001,-1.920151,23.297374930347583,0.0,2.5436852,0.011975006
0.69269097,167572,-0.15983039,15.050217220060631,-14.053809705678754,-17.65,0.84194726,2521998,1,0.0006887434860120135,108253.20529985428,1.0,-4.242733,2.2901478,0.11533765,-1.1355777,167572,2.268626,0.00432,0.001,-1.9401078,23.29721316809263,0.0,2.5291848,0.012003027
0.6926721,167627,-0.16444676,15.051220865373717,-14.054812172263418,-16.59,0.83623624,2522998,1,0.0007021180368810475,108297.1706726551,1.0,-4.242849,2.2967343,0.12130583,-1.0532651,167627,2.293596,0.0436,0.001,-1.8857744,23.296989056400655,0.0,2.6030457,0.012006479
0.69265425,167675,-0.17315303,15.052637542865662,-14.056227821678844,-18.05,0.8377338,2523998,1,0.0007165597631841958,108341.4449570179,1.0,-4.2428107,2.2856834,0.121910445,-1.1135623,167675,2.2811322,0.02826,0.001,-1.9243183,23.29669870104964,0.0,2.5744116,0.012010406
0.6926414,167740,-0.16473371,15.0530344580899,-14.056623345653989,-16.58,0.8395433,2524998,1,0.000723120068040044,108386.65563464165,1.0,-4.2427635,2.2885141,0.117325746,-1.0555801,167740,2.278052,0.00401,0.001,-1.8877804,23.296207316438142,0.0,2.5662835,0.012010872
0.6926259,167790,-0.17097151,15.054329817033196,-14.057917635139162,-16.46,0.8396766,2525998,1,0.0006869453013608648,108430.978785038,1.0,-4.2426596,2.285852,0.11901594,-1.1080801,167790,2.2558815,0.04586,0.001,-1.9346195,23.29590702125575,0.0,2.5740137,0.012023955
0.6926142,167846,-0.16000651,15.055467511885896,-14.05905413295521,-17.88,0.8402998,2526998,1,0.0006946115723286888,108474.93934822083,1.0,-4.242838,2.293504,0.122555524,-1.1001095,167846,2.2688234,0.0006,0.001,-1.9425173,23.295684839130974,0.0,2.6298912,0.012018844
0.69259447,167896,-0.18909395,15.056737504169247,-14.060323057130605,-17.98,0.8394727,2527998,1,0.0006856668523448073,108518.88742637634,1.0,-4.2429123,2.2889576,0.11296219,-1.09845,167896,2.2853494,0.05232,0.001,-1.9294381,23.29546551714417,0.0,2.608142,0.01202145
0.6925782,167951,-0.19643055,15.057885931015594,-14.061476263910308,-17.77,0.834106,2528998,1,0.0010258605176934512,108563.82104039192,0.99,-4.2429314,2.2711067,0.105225265,-1.0723517,167951,2.2670152,0.00196,0.001,-1.9161044,23.29503489987764,0.0,2.5754833,0.012022261
0.692554,167992,-0.18486233,15.060181437211297,-14.063770893852087,-20.36,0.837991,2529998,1,0.0010379544268529681,108608.89354634285,0.99,-4.242816,2.2848775,0.11623026,-1.0362065,167992,2.2602234,0.12784,0.001,-1.8602746,23.294574849162448,0.0,2.57591,0.01203376
0.69254464,168051,-0.17872293,15.060797019952277,-14.064385216392642,-18.95,0.8364222,2530998,1,0.0006958767074755697,108654.83763885498,1.0,-4.2428217,2.2933533,0.10710212,-1.0544726,168051,2.2656236,0.02288,0.001,-1.8579606,23.29392832385877,0.0,2.5756452,0.012057204
0.69253004,168104,-0.17719917,15.06185456622091,-14.065441631371057,-16.55,0.83604246,2531998,1,0.0007179126363829201,108698.99962258339,1.0,-4.24293,2.2666953,0.120890856,-1.087383,168104,2.2497022,0.02895,0.001,-1.8919272,23.293664236022558,0.0,2.56049,0.012089959
0.69251335,168151,-0.16839711,15.063841428240094,-14.067439384838627,-19.2,0.8364561,2532998,1,0.0010176172145801804,108743.00973272324,0.98,-4.2434096,2.27234,0.123222716,-1.0541952,168151,2.2598615,0.00093,0.001,-1.8966373,23.29343289491245,0.0,2.5811322,0.012102061
0.69250184,168214,-0.18487632,15.064102868964532,-14.067699478045823,-17.67,0.83424294,2533998,1,0.0010087226888157161,108788.71134495735,0.98,-4.2432804,2.3055515,0.12619907,-1.0763323,168214,2.291347,0.02059,0.001,-1.8876742,23.29283956645983,0.0,2.5644262,0.012101939
0.69248885,168268,-0.1987768,15.065211448403737,-14.06881284617396,-15.88,0.8331116,2534998,1,0.0012994734420412506,108833.76228499413,0.99,-4.2433414,2.2766223,0.11708481,-1.0382895,168268,2.254773,0.04595,0.001,-1.86886,23.292385991047585,0.0,2.5309641,0.012108178
0.6924622,168321,-0.18315959,15.066438531139905,-14.070044735950951,-18.08,0.8373681,2535998,1,0.0013307971753543778,108880.26441192627,0.98,-4.2436447,2.2771616,0.10725574,-1.0578301,168321,2.251033,0.11308,0.001,-1.8664206,23.291622349534062,0.0,2.5793922,0.012115801
0.69244283,168368,-0.16131896,15.068130523614938,-14.071741661123253,-19.0,0.83707285,2536998,1,0.0011956155769257471,108925.03705263138,0.98,-4.2439704,2.2719011,0.11984787,-1.0141488,168368,2.25531,0.051,0.001,-1.8185761,23.29122916684573,0.0,2.5707655,0.012134059
0.69242996,168422,-0.21877164,15.06910023631117,-14.072710216005035,-18.6,0.8324312,2537998,1,0.0011952373606544265,108970.65642213821,0.99,-4.244088,2.3059852,0.1078307,-1.031409,168422,2.268073,0.00192,0.001,-1.8440411,23.29065533172641,0.0,2.527009,0.012165563
0.6924188,168486,-0.17441952,15.069453841862233,-14.073062450292605,-15.72,0.83889633,2538998,1,0.0007231723714871079,109015.77285647392,1.0,-4.244223,2.2749896,0.11667906,-1.119659,168486,2.253613,0.00107,0.001,-1.9596624,23.290189423715315,0.0,2.5795667,0.012189065
