rollout/return_history,reference_Q_mean,total/steps_per_second,reference_actor_Q_std,reference_actor_Q_mean,success rate,rollout/error,total/epochs,total/steps,rollout/actions_std,train/loss_critic,rollout/return,rollout/goal_tolerance,reference_action_mean,total/duration,reference_action_std,rollout/actions_mean,rollout/episode_steps,total/episodes,reference_Q_std,train/loss_actor,rollout/episodes,rollout/Q_mean,train/param_noise_distance,errors
-2.8,0.24722485,18.220199996563583,1.4025816,0.51663274,1.0,0.05835,1,81998,0.78079695,0.01848049,-2.359328281793979,0.01698,-0.20695162,4500.389678239822,0.85294026,0.003926157,3.3585500716772474,24415,1.6912972,-0.3606528,24415,-1.1049879,0.0,0.012170709224064965
-2.28,0.25113654,18.216772944893442,1.3951386,0.5137942,1.0,0.02191,1,82998,0.7808714,0.01807427,-2.3573826181906417,0.01695,-0.15181749,4556.130784034729,0.87170285,0.0036572025,3.356614227362802,24727,1.6787703,-0.38007516,24727,-1.1065893,0.0,0.012228292082617909
-2.18,0.24742496,18.212786964522667,1.4099969,0.50601166,1.0,0.02659,1,83998,0.78100467,0.018914096,-2.35226048441802,0.01691,-0.20729633,4612.034399986267,0.85205007,0.003835854,3.3515023343042976,25061,1.6911768,-0.37027752,25061,-1.1061037,0.0,0.011423546791701055
-2.19,0.24573857,18.209211704808624,1.4025266,0.5050808,1.0,0.01289,1,84998,0.7810699,0.01774607,-2.351691240242845,0.01688,-0.21278371,4667.85720205307,0.84318864,0.003461218,3.350942206102657,25366,1.6782432,-0.38593918,25366,-1.1078922,0.0,0.011171298828555951
-2.14,0.2599638,18.200265369981185,1.401596,0.5155184,1.0,0.06865,1,85998,0.7811369,0.01715813,-2.3471341297326744,0.01684,-0.16777878,4725.0959396362305,0.8590398,0.0032697637,3.3463948013541382,25699,1.6863822,-0.41582242,25699,-1.1081547,0.0,0.01191200073131554
-2.77,0.25931278,18.197751011077653,1.405687,0.52253073,1.0,0.04952,1,86998,0.7810199,0.018010365,-2.3489070197044337,0.01681,-0.1538986,4780.700645208359,0.86915433,0.0030122052,3.3481758004926108,25984,1.6914045,-0.38881516,25984,-1.1088258,0.0,0.011862724581558008
-2.43,0.25002104,18.19000118957237,1.4186915,0.5157363,1.0,0.0201,1,87998,0.78113455,0.017822478,-2.3474176618239904,0.01678,-0.16588847,4837.71271276474,0.8609387,0.0027890026,3.3466950635125885,26294,1.700997,-0.40353706,26294,-1.1105524,0.0,0.011329358979369849
-2.34,0.2657553,18.182923291402542,1.4067045,0.5233137,1.0,0.05001,1,88998,0.78118414,0.017106308,-2.3465413533834587,0.01674,-0.16235115,4894.59250164032,0.86418915,0.00235841,3.345827067669173,26600,1.684717,-0.41244563,26600,-1.1122026,0.0,0.011677822032019603
-2.41,0.27415955,18.184793092021675,1.4037021,0.5370847,1.0,0.03048,1,89998,0.78121936,0.017184911,-2.3438707280832096,0.01671,-0.17815976,4949.080231189728,0.8557241,0.0020758589,3.3431649331352156,26920,1.6876574,-0.4087369,26920,-1.1120459,0.0,0.01200151359345471
-1.91,0.2791663,18.180989502098367,1.4140806,0.5385575,1.0,0.04877,1,90998,0.78142333,0.017379334,-2.3385055573896776,0.01668,-0.15973102,5005.118120193481,0.8641004,0.0019695705,3.3378085910274753,27261,1.6935022,-0.3933689,27261,-1.1122508,0.0,0.011723492480857294
-2.22,0.27827385,18.179404818050827,1.4169761,0.5360171,1.0,0.04029,1,91998,0.7814863,0.016477633,-2.3398787702805706,0.01664,-0.18513756,5060.561713695526,0.8539952,0.0020241628,3.3391891401401037,27551,1.6975018,-0.41698143,27551,-1.1143528,0.0,0.011744662326039122
-1.63,0.28669575,18.18053601125133,1.4013101,0.54805183,1.0,0.0194,1,92998,0.7815487,0.017958643,-2.3380463647455683,0.01661,-0.1551915,5115.250724315643,0.8597463,0.0018216673,3.3373645302519197,27866,1.6836612,-0.41425103,27866,-1.1146579,0.0,0.01156827555348422
-2.16,0.29566956,18.177942419503722,1.402202,0.5576505,1.0,0.01769,1,93998,0.78162736,0.017393565,-2.3353199943238256,0.01658,-0.21892118,5170.992284536362,0.8460874,0.0019420807,3.334645948630623,28188,1.6834428,-0.40085185,28188,-1.1151401,0.0,0.011377657998976897
-2.33,0.28275,18.177906047240707,1.4079432,0.5410704,1.0,0.01321,1,94998,0.78160244,0.017728038,-2.335638559292284,0.01654,-0.20109282,5226.014467954636,0.8490696,0.0017993717,3.334971564979288,28486,1.6962384,-0.42409977,28486,-1.1167499,0.0,0.01172497246009532
-2.23,0.2840976,18.176741044244668,1.4153539,0.5426703,1.0,0.00722,1,95998,0.78162175,0.01719581,-2.337585595606382,0.01651,-0.20354265,5281.364781856537,0.8485086,0.0020063207,3.3369251625013034,28769,1.6980971,-0.42075875,28769,-1.1177934,0.0,0.011656188044913095
-2.2,0.29679427,18.17508356633464,1.4066273,0.5575576,1.0,0.03967,1,96998,0.78162575,0.016787352,-2.3364055299539173,0.01648,-0.1535728,5336.866796016693,0.8546882,0.0019972483,3.3357521150010316,29078,1.694463,-0.45019856,29078,-1.118585,0.0,0.01189440480367
-1.97,0.29571232,18.17673393620296,1.402031,0.5585166,1.0,0.03337,1,97998,0.7816558,0.017776662,-2.3354318382903423,0.01644,-0.2335791,5391.397615432739,0.8476727,0.0020729126,3.3347852718981827,29386,1.6871204,-0.43675423,29386,-1.1196619,0.0,0.011241426788622434
-2.46,0.2814141,18.169526309892124,1.4192516,0.5477494,1.0,0.04745,1,98998,0.7816749,0.016494462,-2.335534294569465,0.01641,-0.16271149,5448.573524236679,0.85513496,0.0017445263,3.334894219107937,29684,1.7107116,-0.44264525,29684,-1.1208293,0.0,0.01127028946979603
-2.01,0.3017868,18.17228075638906,1.4119886,0.5613968,1.0,0.01068,1,99998,0.7816721,0.016623065,-2.333744417038864,0.01638,-0.22954106,5502.776527643204,0.8443445,0.0017046581,3.333111125924938,30002,1.6986164,-0.4410807,30002,-1.1213496,0.0,0.011793890130585181
-2.35,0.29779443,18.17380935581286,1.4101403,0.56006587,1.0,0.03003,1,100998,0.78166217,0.015855879,-2.3316952506596307,0.01635,-0.28654358,5557.337926387787,0.82810324,0.001824649,3.3310686015831132,30320,1.6931022,-0.43473348,30320,-1.1221495,0.0,0.011848757771518312
-2.5,0.29884613,18.171209904955912,1.4062684,0.55770385,1.0,0.01193,1,101998,0.7816848,0.016288275,-2.33253846405122,0.01631,-0.246821,5613.165030479431,0.84260726,0.0015548456,3.3319178126939537,30613,1.6915135,-0.4557845,30613,-1.123147,0.0,0.011386629974125212
-1.88,0.31370002,18.168711613465035,1.3995374,0.56900716,1.0,0.07534,1,102998,0.78166056,0.017065061,-2.331813183258943,0.01628,-0.27461758,5668.976545572281,0.83232516,0.0013824889,3.331198654505466,30918,1.691454,-0.42768872,30918,-1.1239059,0.0,0.011143048790375197
-2.15,0.30487645,18.166331344846043,1.4129854,0.5615067,1.0,0.01796,1,103998,0.781694,0.016062785,-2.3297586273128883,0.01625,-0.2630433,5724.766218662262,0.8339798,0.0012748565,3.3291503937512004,31238,1.6991997,-0.46324432,31238,-1.1248436,0.0,0.011570861495492572
-2.47,0.30813107,18.164173856365345,1.4091315,0.5721664,1.0,0.02884,1,104998,0.78165954,0.016587095,-2.328346855983773,0.01622,-0.19534187,5780.499615907669,0.85109556,0.0010196357,3.3277446754563895,31552,1.7003621,-0.46938667,31552,-1.1242645,0.0,0.011836216862610455
-2.54,0.30919415,18.1618562282789,1.4166591,0.57124823,1.0,0.02943,1,105998,0.78164566,0.015760275,-2.327725289557111,0.01618,-0.23919094,5836.297714710236,0.84063333,0.000658827,3.3271289117674754,31859,1.7058094,-0.46328935,31859,-1.1252701,0.0,0.011443711568226968
-2.49,0.31334063,18.164566848512653,1.4131013,0.574672,1.0,0.04002,1,106998,0.781637,0.015848834,-2.3270737470463874,0.01615,-0.28489172,5890.479023933411,0.83019555,0.0005254652,3.3264830244994403,32164,1.6973823,-0.4580261,32164,-1.1269637,0.0,0.011337719933628228
-2.26,0.32254997,18.163806889540574,1.4004897,0.58570945,1.0,0.01805,1,107998,0.78155994,0.016608737,-2.3258921698432737,0.01612,-0.2437637,5945.78001499176,0.8440886,0.00024697406,3.3253071404378485,32477,1.6938361,-0.44563153,32477,-1.1268156,0.0,0.01167953391570313
-2.75,0.30951855,18.16575628610186,1.4177293,0.5687978,1.0,0.01212,1,108998,0.78155077,0.016549844,-2.327402026614577,0.01609,-0.22442158,6000.190593957901,0.8449981,0.00019658393,3.326822121841045,32764,1.7132355,-0.44132924,32764,-1.1289312,0.0,0.011374972945437762
-2.41,0.32548985,18.16912478511095,1.4022794,0.5784567,1.0,0.01008,1,109998,0.78141356,0.014190102,-2.3311835770733036,0.01606,-0.25849175,6054.116601705551,0.83328223,-3.8788603e-05,3.330608290186817,33027,1.6905161,-0.4572013,33027,-1.1314577,0.0,0.011488132580720053
-2.26,0.33299658,18.16852810454307,1.405675,0.5898306,1.0,0.04554,1,110998,0.78133494,0.016214944,-2.331522717724026,0.01602,-0.22975902,6109.355659484863,0.84874314,-0.00017098828,3.330952523858112,33322,1.6945733,-0.45019886,33322,-1.1330918,0.0,0.011639155881163455
-2.46,0.33112475,18.169338734739988,1.4177798,0.5859189,1.0,0.06119,1,111998,0.7812971,0.01776984,-2.3291229530121558,0.01599,-0.24501836,6164.120865106583,0.8433739,-0.00031252438,3.3285582667102567,33647,1.7019327,-0.47199893,33647,-1.1336151,0.0,0.011822753984262517
-2.04,0.32072666,18.17357196566355,1.4077226,0.5811899,1.0,0.03463,1,112998,0.7811397,0.015340244,-2.3291403994579625,0.01596,-0.19996221,6217.709991931915,0.8571035,-0.00049310323,3.3285806869734285,33946,1.6999887,-0.44900912,33946,-1.1336217,0.0,0.011510859624880774
-2.62,0.3324095,18.172331769982133,1.3993293,0.5900631,1.0,0.0479,1,113998,0.7811011,0.01693062,-2.3297412534314583,0.01593,-0.25201222,6273.163039445877,0.84008455,-0.0008013469,3.3291863793002747,34242,1.6920706,-0.44707996,34242,-1.1351607,0.0,0.01140958014652544
-2.35,0.31457275,18.172779950886486,1.4141333,0.5714564,1.0,0.0158,1,114998,0.78104126,0.015487169,-2.3308910833743592,0.0159,-0.21894266,6328.035683631897,0.8533821,-0.0009988445,3.3303408531464482,34531,1.7002918,-0.4448458,34531,-1.1363082,0.0,0.011228013816640783
-2.26,0.33433604,18.17200972124554,1.389089,0.59428686,1.0,0.01996,1,115998,0.7810209,0.015829258,-2.331839981620287,0.01586,-0.22568743,6383.333587169647,0.8529206,-0.0014310529,3.331294333878981,34821,1.6829187,-0.44150257,34821,-1.1385578,0.0,0.011305905478087304
-2.0,0.3312286,18.169589904471497,1.401869,0.58789,1.0,0.01315,1,116998,0.7810107,0.0150053855,-2.3306483747936473,0.01583,-0.2171294,6439.2207317352295,0.84979147,-0.0016735975,3.3301075880913076,35134,1.6935003,-0.43771648,35134,-1.1392815,0.0,0.010959604430065509
-2.63,0.33108994,18.168394202705944,1.4016733,0.58847034,1.0,0.03138,1,117998,0.78096604,0.016026499,-2.3309060118543607,0.0158,-0.22263627,6494.685148477554,0.845725,-0.0021480538,3.3303697431555177,35430,1.698145,-0.45480794,35430,-1.1404507,0.0,0.011232152539151642
-2.24,0.3368977,18.16871467648755,1.3952589,0.5918529,1.0,0.04986,1,118998,0.78096646,0.01647184,-2.330609503554038,0.01577,-0.2251286,6549.610256910324,0.8512781,-0.0019981042,3.330077797056025,35734,1.6882058,-0.45056698,35734,-1.1416471,0.0,0.010764041111628476
-2.28,0.31761605,18.166029853607874,1.4037372,0.58079207,1.0,0.02889,1,119998,0.78086877,0.014798157,-2.3311313422893307,0.01574,-0.22090392,6605.626048564911,0.84949666,-0.002634906,3.330603974686355,36028,1.7027316,-0.44765508,36028,-1.1421388,0.0,0.01188739906837615
-2.19,0.3300794,18.168458779784892,1.401008,0.5879472,1.0,0.03092,1,120998,0.7807581,0.015188374,-2.330938618221855,0.01571,-0.21593988,6659.783389806747,0.856451,-0.0031509707,3.330415634461877,36330,1.6950225,-0.4396947,36330,-1.1437712,0.0,0.011453976210678968
-2.25,0.32018057,18.169895933564963,1.3994528,0.5746134,1.0,0.02216,1,121998,0.7807006,0.015011352,-2.330212626579687,0.01568,-0.2161351,6714.292720556259,0.8593467,-0.0034949475,3.329694025165816,36637,1.6854796,-0.44369236,36637,-1.1446271,0.0,0.01154196195317938
-2.53,0.3268468,18.169626128339416,1.3991001,0.582498,1.0,0.01117,1,122998,0.78064793,0.016070198,-2.3332159210989785,0.01564,-0.21404819,6769.42932844162,0.85940164,-0.0038549057,3.3327011136098843,36907,1.6944083,-0.42524543,36907,-1.1473701,0.0,0.010937822071839217
-2.07,0.34494972,18.166976680135278,1.3885337,0.59874475,1.0,0.07119,1,123998,0.7805694,0.0154750785,-2.332831689554164,0.01561,-0.23636895,6825.461505413055,0.85266155,-0.0039777914,3.332321087850367,37211,1.6762087,-0.4477243,37211,-1.1472234,0.0,0.010944622073611967
-2.32,0.3426986,18.165860632226035,1.3953189,0.5937968,1.0,0.02976,1,124998,0.78051955,0.015325747,-2.332542517460148,0.01558,-0.2072059,6880.92915225029,0.8590108,-0.0038467003,3.3320360398784454,37514,1.6826096,-0.43149918,37514,-1.1474075,0.0,0.01109188835173861
-1.97,0.32941255,18.164200289844292,1.3897232,0.5860744,1.0,0.05433,1,125998,0.78044456,0.015842848,-2.3329277968791327,0.01555,-0.21136908,6936.611465930939,0.8569482,-0.00421779,3.3324252843163182,37810,1.6832399,-0.43507972,37810,-1.1484061,0.0,0.01073321693397328
-2.47,0.3241592,18.166494467132416,1.3875841,0.58101785,1.0,0.02077,1,126998,0.7803958,0.015286263,-2.3339545382959734,0.01552,-0.1859063,6990.781861066818,0.85939896,-0.0044599795,3.3334558244527273,38098,1.6748016,-0.42084438,38098,-1.1495403,0.0,0.011320467413141626
-2.22,0.33429036,18.167518093098796,1.3802519,0.59106547,1.0,0.01326,1,127998,0.7803259,0.015567527,-2.3336544971616062,0.01549,-0.20271926,7045.431266069412,0.8509551,-0.0047816145,3.3331597312639967,38402,1.6750184,-0.40119958,38402,-1.1500521,0.0,0.010929130784685248
-2.31,0.333397,18.16786800526849,1.3886974,0.582302,1.0,0.02983,1,128998,0.78024334,0.014876605,-2.334487749405562,0.01546,-0.17704763,7100.3378031253815,0.86351323,-0.005032844,3.333996691822599,38692,1.6744721,-0.40392694,38692,-1.1518493,0.0,0.011172475531914992
-2.42,0.32807738,18.16967413670218,1.3885081,0.58387566,1.0,0.02255,1,129998,0.7801104,0.015630081,-2.3352486981504756,0.01543,-0.21496254,7154.66876411438,0.8596588,-0.005145843,3.3347613062103996,38983,1.6759645,-0.41275504,38983,-1.1523311,0.0,0.010992545196702149
-2.53,0.3331298,18.170456311685104,1.3786736,0.5892827,1.0,0.02847,1,130998,0.7800328,0.014557371,-2.335743564936222,0.0154,-0.21562624,7209.3951716423035,0.8585795,-0.005423271,3.335259821269445,39277,1.6713077,-0.42841956,39277,-1.1533476,0.0,0.011260406786465036
-2.09,0.3346202,18.17152654751745,1.3771957,0.5876806,1.0,0.0215,1,131998,0.77989995,0.0152139375,-2.3346046981561,0.01537,-0.23016898,7264.001714706421,0.8555156,-0.0054490985,3.334124778984592,39590,1.6716143,-0.4061154,39590,-1.153459,0.0,0.011169281151656966
-2.17,0.31587446,18.168045186863168,1.3834143,0.5755397,1.0,0.00573,1,132998,0.77971774,0.015113926,-2.3326401763792153,0.01533,-0.19154643,7320.435337543488,0.86866564,-0.0056949686,3.332164152928797,39914,1.6805072,-0.4147908,39914,-1.1535068,0.0,0.010791197549474664
-1.93,0.3242666,18.16679323528092,1.380965,0.587502,1.0,0.05485,1,133998,0.7796084,0.015128058,-2.3332587176043376,0.0153,-0.21415395,7375.985308170319,0.8654782,-0.0058522224,3.332786151320698,40206,1.6803505,-0.4209379,40206,-1.1549253,0.0,0.010673354696521607
-2.31,0.3274869,18.16902144322722,1.376512,0.58966017,1.0,0.0185,1,134998,0.7794796,0.015052687,-2.3333333333333335,0.01527,-0.21045172,7430.119471311569,0.8616521,-0.0064227604,3.3328642322790905,40503,1.6878291,-0.4026121,40503,-1.1560723,0.0,0.010460060752707279
-2.03,0.32293236,18.167994862725863,1.3752823,0.5914579,1.0,0.00997,1,135998,0.7793862,0.016004322,-2.334289356277884,0.01524,-0.20949776,7485.581156730652,0.8622512,-0.006474068,3.333823601510026,40794,1.6860753,-0.42541903,40794,-1.1569853,0.0,0.010776835293889809
-1.93,0.32024932,18.16558762552357,1.3882982,0.58982205,1.0,0.0289,1,136998,0.7792822,0.01488714,-2.332457740484008,0.01521,-0.25804254,7541.62225985527,0.850874,-0.006847277,3.331995622035753,41115,1.6964039,-0.39649904,41115,-1.1578671,0.0,0.010561624012187092
-2.51,0.33628827,18.166685064061493,1.3797696,0.6043147,1.0,0.01833,1,137998,0.77917707,0.01496211,-2.332834271087392,0.01518,-0.18393488,7596.212490797043,0.863358,-0.006703514,3.332375455796769,41411,1.6871532,-0.40632522,41411,-1.1593201,0.0,0.011138153163984879
-2.39,0.3467726,18.161939335466027,1.3739474,0.6106992,1.0,0.02592,1,138998,0.77906924,0.014125692,-2.333940905602456,0.01515,-0.22085822,7653.257586240768,0.8595982,-0.007134168,3.333485226400614,41696,1.6839503,-0.3662254,41696,-1.1605262,0.0,0.010967069755191274
-2.46,0.33158487,18.16441982486173,1.3799725,0.6027904,1.0,0.01778,1,139998,0.77897394,0.014176995,-2.335564714010053,0.01512,-0.24339586,7707.2651562690735,0.8472781,-0.007207179,3.3351120851895084,41977,1.6832507,-0.3922009,41977,-1.1617646,0.0,0.010758841420504062
-2.23,0.34104612,18.166774624475387,1.3828386,0.6147988,1.0,0.02241,1,140998,0.77883667,0.01446846,-2.3368353801377157,0.01509,-0.18793269,7761.3116755485535,0.86508733,-0.0070457286,3.3363857930479637,42261,1.6996566,-0.3881901,42261,-1.1628087,0.0,0.010297161396706755
-2.28,0.35686198,18.1679458450372,1.3624635,0.6275918,1.0,0.03834,1,141998,0.77871704,0.015581405,-2.3379166079067364,0.01506,-0.2023387,7815.853328227997,0.8595738,-0.0073164585,3.3374700324354816,42546,1.6705631,-0.402059,42546,-1.1641846,0.0,0.01078118182190486
-2.52,0.34502757,18.166714316197822,1.3776802,0.6217129,1.0,0.01857,1,142998,0.77857786,0.013759367,-2.3385391133832902,0.01503,-0.22249575,7871.428895235062,0.8588731,-0.0073892158,3.3380955715853116,42837,1.6868297,-0.4257058,42837,-1.1648195,0.0,0.010537973418359728
-2.77,0.3615372,18.169349821366392,1.3699068,0.6446949,1.0,0.03796,1,143998,0.77839327,0.014580958,-2.3389826578874153,0.015,-0.19845204,7925.324869394302,0.8700099,-0.007559722,3.338542149680052,43132,1.6947658,-0.39808896,43132,-1.1659181,0.0,0.010657965652941763
-1.85,0.37598905,18.168963629743956,1.3834852,0.661549,1.0,0.00766,1,144998,0.77826244,0.015209111,-2.3384516218144986,0.01497,-0.16645761,7980.532239198685,0.87957567,-0.007572024,3.338014226846843,43439,1.694124,-0.40437388,43439,-1.166492,0.0,0.010381191026427603
-2.2,0.36711928,18.1685146785436,1.3914895,0.6636289,1.0,0.02507,1,145998,0.7781226,0.014256992,-2.3396916883948586,0.01494,-0.2044911,8035.769713878632,0.87574166,-0.0075142626,3.339257124559718,43722,1.7038478,-0.41378623,43722,-1.1674572,0.0,0.010649234396300021
-2.09,0.40239602,18.168451788703262,1.3915716,0.6914584,1.0,0.04911,1,146998,0.7779765,0.014288629,-2.3406880567169606,0.01491,-0.17808686,8090.837992668152,0.8814321,-0.007495425,3.340256317033267,44008,1.6998132,-0.4157621,44008,-1.1684258,0.0,0.010306084680256272
-2.18,0.3974369,18.170015202138778,1.4180764,0.691777,1.0,0.04617,1,147998,0.7778529,0.015187268,-2.3419733574170243,0.01488,-0.1812079,8145.1775550842285,0.8822958,-0.0075997594,3.3415443666741926,44290,1.726911,-0.41820115,44290,-1.169518,0.0,0.010630504336742534
-2.26,0.39804247,18.17364116871642,1.4108852,0.69500047,1.0,0.0256,1,148998,0.77774084,0.014678146,-2.3432122585421666,0.01485,-0.1756951,8198.577193021774,0.8780026,-0.0077204127,3.3427859915195297,44573,1.726714,-0.43480027,44573,-1.1709119,0.0,0.010489598868482008
-2.74,0.409266,18.17534793557468,1.4124655,0.7033857,1.0,0.03364,1,149998,0.7775913,0.014909562,-2.344987513378523,0.01482,-0.2093919,8252.826880216599,0.87268656,-0.0077449647,3.3445638601498393,44848,1.7249203,-0.44318303,44848,-1.1720406,0.0,0.01035271758521076
-2.14,0.41294706,18.17807062519305,1.4104233,0.716124,1.0,0.01732,1,150998,0.77748346,0.014132194,-2.3448802852776365,0.01479,-0.21105562,8306.602120399475,0.8712863,-0.007849144,3.344459456466367,45149,1.733325,-0.42971748,45149,-1.1733087,0.0,0.010621973231658638
-1.91,0.42619,18.177288617379343,1.4184467,0.72048104,1.0,0.02152,1,151998,0.77730703,0.014915509,-2.344877662383383,0.01476,-0.20279397,8361.973185300827,0.87078094,-0.0076924036,3.3444596021827144,45448,1.7415197,-0.42856288,45448,-1.1738061,0.0,0.010125681564313411
-2.42,0.42918307,18.17858605272844,1.415061,0.7292843,1.0,0.01295,1,152998,0.7771474,0.014227319,-2.346213562509567,0.01473,-0.20031683,8416.38615655899,0.871973,-0.007799817,3.345798071245818,45729,1.73992,-0.46276048,45729,-1.1746633,0.0,0.010044339220079173
-2.34,0.4427967,18.177508175741558,1.4132587,0.73465186,1.0,0.01139,1,153998,0.77703536,0.015090854,-2.3458388547346467,0.0147,-0.2531981,8471.89826631546,0.8602,-0.0081564775,3.345426107357765,46033,1.7372699,-0.44643018,46033,-1.1753032,0.0,0.010270489826792708
-2.49,0.4229757,18.181758150639435,1.4368827,0.7201768,1.0,0.05519,1,154998,0.7769393,0.014516963,-2.345808512475179,0.01468,-0.18972176,8524.918146848679,0.86804736,-0.008162516,3.345398428731762,46332,1.7618062,-0.46649158,46332,-1.1758469,0.0,0.010252578650578666
-2.63,0.43525827,18.182364743880022,1.4319308,0.72901005,1.0,0.03931,1,155998,0.77683735,0.014598337,-2.3454849570046963,0.01465,-0.21515208,8579.632088422775,0.87066925,-0.008259751,3.3450775202110092,46633,1.7555219,-0.45549458,46633,-1.1766086,0.0,0.009889579768342026
-1.92,0.44430417,18.184601273577137,1.4204282,0.7354627,1.0,0.02053,1,156998,0.7767724,0.013821922,-2.345378616781012,0.01462,-0.22761881,8633.568459272385,0.8602202,-0.0086277295,3.344973792985895,46934,1.7526606,-0.45299506,46934,-1.1783785,0.0,0.009903526497935817
-2.98,0.45833346,18.1870498217962,1.4211159,0.7428949,1.0,0.03022,1,157998,0.7766471,0.014531404,-2.3492581602373885,0.01459,-0.23750718,8687.390288591385,0.8572339,-0.00871485,3.3488554472233996,47180,1.7439475,-0.44174293,47180,-1.1807647,0.0,0.010024976634960945
-2.36,0.4608974,18.19154536785962,1.4296349,0.74085456,1.0,0.01369,1,158998,0.77652794,0.013401491,-2.350448780076693,0.01456,-0.22634168,8740.214027166367,0.8611736,-0.0089682825,3.350048459820488,47462,1.7542915,-0.45411164,47462,-1.1818768,0.0,0.010053014452604252
-2.6,0.45444047,18.192994575422123,1.434293,0.7420323,1.0,0.00926,1,159998,0.776404,0.013885113,-2.3511832460732984,0.01453,-0.2717587,8794.484016180038,0.84900963,-0.008981102,3.350785340314136,47750,1.7589307,-0.4441188,47750,-1.1830665,0.0,0.010154162612609667
-2.61,0.46639428,18.194662556185865,1.4172662,0.74673355,1.0,0.03894,1,160998,0.77624494,0.013406605,-2.3527537740760023,0.0145,-0.25497484,8848.63896226883,0.856435,-0.009041799,3.3523581467985424,48025,1.7315708,-0.4608495,48025,-1.1840457,0.0,0.01017767326874526
-2.59,0.4800092,18.191870338329817,1.429187,0.76355517,1.0,0.01488,1,161998,0.7760725,0.014591951,-2.353570689298282,0.01447,-0.23443036,8904.966723442078,0.85697305,-0.009077509,3.353177395984268,48310,1.7497741,-0.44868717,48310,-1.1847255,0.0,0.009895844452990427
-1.84,0.4721178,18.190193682762242,1.426742,0.76157737,1.0,0.00871,1,162998,0.77596897,0.013850242,-2.35243794599708,0.01444,-0.25476488,8960.76220202446,0.85439545,-0.009138924,3.3520472165669277,48627,1.7485223,-0.45895293,48627,-1.185226,0.0,0.009553570404341426
-2.46,0.46944898,18.191208619402083,1.4282745,0.7515844,1.0,0.01771,1,163998,0.7758613,0.014413969,-2.3533284265619887,0.01441,-0.25725785,9015.233865499496,0.8542884,-0.009209117,3.3529399738305528,48912,1.7512963,-0.46156308,48912,-1.1865747,0.0,0.010297461095291217
-2.51,0.47635144,18.192435118617556,1.431873,0.7673838,1.0,0.03092,1,164998,0.77576387,0.014028618,-2.3535137991301873,0.01439,-0.241571,9069.59397816658,0.85825735,-0.009500266,3.353127667357639,49206,1.7559708,-0.46395358,49206,-1.1875181,0.0,0.00996374864346149
-3.14,0.47084802,18.192201736762954,1.4387184,0.75690234,1.0,0.07502,1,165998,0.7756708,0.0131176505,-2.355126210060427,0.01436,-0.2531393,9124.678936719894,0.8536712,-0.009582411,3.3547422242881106,49481,1.7528878,-0.4731785,49481,-1.1893812,0.0,0.010087992310041937
-1.81,0.4765505,18.188864879230355,1.443455,0.7691295,1.0,0.00833,1,166998,0.7755746,0.014249875,-2.3552100283251973,0.01433,-0.25583377,9181.331606388092,0.8551467,-0.009448255,3.3548283412684063,49779,1.7658465,-0.44441295,49779,-1.1906432,0.0,0.009526090810891945
-2.3,0.49656993,18.1898428290871,1.4257859,0.78463453,1.0,0.01413,1,167998,0.7754404,0.013011953,-2.3563523771474233,0.0143,-0.26126453,9235.813721895218,0.8520076,-0.009598112,3.355972832600879,50060,1.7459552,-0.4512333,50060,-1.1909302,0.0,0.010221242865883948
